link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,VDF_fftt,VDF_toll_auto,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
1142,,152254959,639,776,1,"LINESTRING (-115.178827 36.1277991, -115.1790349 36.1278641, -115.1791513 36.1278728, -115.1792272 36.1278916, -115.1793026 36.1279156, -115.1793998 36.1279556, -115.1795084 36.1280126, -115.1795916 36.1280751, -115.1796637 36.1281438, -115.1797122 36.128205, -115.1797591 36.1282751, -115.1798001 36.128343, -115.1798291 36.128423, -115.1798528 36.1284985, -115.1798649 36.1285586, -115.1798713 36.1286318, -115.1798724 36.1286986, -115.1798651 36.1288229, -115.1798543 36.1288862, -115.179834 36.1289548, -115.1798141 36.1290185, -115.1797794 36.1291028, -115.1797393 36.1291706, -115.1795096 36.129592, -115.1794575 36.1296969, -115.1794263 36.1298001, -115.179417 36.1298718, -115.179411 36.1299522, -115.1794131 36.130017, -115.1794269 36.1301108, -115.1794451 36.1301847, -115.1794797 36.1302892, -115.1795287 36.1304946, -115.1795475 36.1306139, -115.1795476 36.1306684, -115.1795397 36.1307193, -115.1795233 36.1307643, -115.1795035 36.1308001, -115.1794799 36.1308399, -115.1794455 36.130881, -115.1793966 36.1309239, -115.1793237 36.1309716, -115.1792583 36.1310085, -115.1787743 36.1312291)",1,477.58,primary,3,80,3,5400,,,0,0.15,4,1,0.296817899,49.70981893,50,0.358185,,,,,,,,,,
1143,,1010904683,639,958,1,"LINESTRING (-115.178827 36.1277991, -115.1788729 36.1276245, -115.1788878 36.1275058, -115.178917 36.1274309)",1,41.85,primary,3,80,2,3600,,,0,0.15,4,1,0.026009944,49.70981893,50,0.0313875,,,,,,,,,,
1144,East Wigwam Avenue,61234504,640,641,1,"LINESTRING (-115.1336309 36.0352792, -115.1325726 36.0352557)",1,95.2,secondary,4,60,2,3200,,,0,0.15,4,1,0.059167185,37.2823642,35,0.0952,,,,,,,,,,
1145,East Wigwam Avenue,1049801651,640,3709,1,"LINESTRING (-115.1336309 36.0352792, -115.1338234 36.0352858, -115.1339717 36.0352879, -115.1351421 36.0353119)",1,135.94,secondary,4,60,2,3200,,,0,0.15,4,1,0.084487259,37.2823642,35,0.13594,,,,,,,,,,
1146,East Wigwam Avenue,226135707,641,250,1,"LINESTRING (-115.1325726 36.0352557, -115.1313565 36.0352296, -115.1295083 36.0351799, -115.1274382 36.0351385, -115.1272753 36.0351352)",1,476.52,secondary,4,60,2,3200,,,0,0.15,4,1,0.296159105,37.2823642,35,0.47652,,,,,,,,,,
1147,East Wigwam Avenue,61234504,641,640,1,"LINESTRING (-115.1325726 36.0352557, -115.1336309 36.0352792)",1,95.2,secondary,4,60,2,3200,,,0,0.15,4,1,0.059167185,37.2823642,35,0.0952,,,,,,,,,,
1148,Wilbur Clark D.I. Road,190982613,642,872,1,"LINESTRING (-115.1723515 36.1315246, -115.1725964 36.1315562, -115.1738018 36.1317776, -115.1742668 36.1318578, -115.1745676 36.1318916, -115.1747572 36.1318987, -115.1749702 36.1319022, -115.175146 36.1318886, -115.1754275 36.1318541, -115.1757904 36.1318062, -115.1776516 36.1315357)",1,483.74,primary,3,72,3,5400,,,0,0.15,4,1,0.300646364,44.73883704,45,0.403116667,,,,,,,,,,
1149,,1023132139,643,639,1,"LINESTRING (-115.179466 36.1278952, -115.1794136 36.1278655, -115.1793361 36.1278349, -115.179236 36.1278031, -115.1791038 36.1277768, -115.178827 36.1277991)",1,60.37,primary,3,80,2,3600,,,0,0.15,4,1,0.037520199,49.70981893,50,0.0452775,,,,,,,,,,
1150,,190982614,643,958,1,"LINESTRING (-115.179466 36.1278952, -115.1793606 36.1278102, -115.1790253 36.1276758, -115.1789821 36.127648, -115.1789582 36.1276206, -115.1789341 36.1275773, -115.17891 36.1275112, -115.178917 36.1274309)",1,77.58,primary,3,80,1,1800,,,0,0.15,4,1,0.048216283,49.70981893,50,0.058185,,,,,,,,,,
1151,,83127935,644,562,1,"LINESTRING (-115.1802996 36.1258138, -115.1803258 36.125982, -115.1804019 36.126422)",1,68.25,motorway,1,120,4,9200,,,0,0.15,4,1,0.042417651,74.5647284,75,0.034125,,,,,,,,,,
1152,Park Avenue,1021053733,645,1817,1,"LINESTRING (-115.1742791 36.1037206, -115.174118 36.1037542, -115.17398 36.1037905, -115.1737569 36.1038189)",1,48.28,tertiary,5,40,2,2400,,,0,0.15,4,1,0.030006215,24.85490947,25,0.07242,,,,,,,,,,
1153,Park Avenue,92281748,645,4085,1,"LINESTRING (-115.1742791 36.1037206, -115.1744454 36.1036355, -115.1746009 36.1035738, -115.1747887 36.1035185, -115.1749764 36.1034947, -115.1751186 36.1034925, -115.1752581 36.1035088, -115.1754096 36.1035445, -115.1755933 36.103616, -115.175883 36.1037374, -115.1761378 36.103856, -115.1762079 36.1038888, -115.1762746 36.1039194, -115.1763503 36.1039421, -115.1764168 36.1039617, -115.1765071 36.1039728, -115.1765737 36.1039834, -115.1767333 36.1039823, -115.1768795 36.1039639, -115.1770277 36.1039323, -115.1770857 36.1039109, -115.1772396 36.1038551, -115.1773489 36.1038219, -115.1775004 36.1037872, -115.1776412 36.1037681, -115.1783426 36.1037602, -115.1785239 36.1037597, -115.1790239 36.1037585, -115.1798833 36.1037538)",1,525.23,tertiary,5,40,2,2400,,,0,0.15,4,1,0.326432567,24.85490947,25,0.787845,,,,,,,,,,
1154,South Sandhill Road,656165964,647,1140,1,"LINESTRING (-115.0917721 36.0722494, -115.0917458 36.0730474, -115.0917369 36.0733826, -115.0917352 36.0734334, -115.0917315 36.0735397, -115.0917121 36.0740992, -115.0917108 36.0741367, -115.0916832 36.0749344)",1,298.67,tertiary,5,40,2,2400,,,0,0.15,4,1,0.185624612,24.85490947,25,0.448005,,,,,,,,,,
1155,South Sandhill Road,93553280,647,4032,1,"LINESTRING (-115.0917721 36.0722494, -115.0917113 36.0721854, -115.0917134 36.0720678, -115.0917255 36.0713704, -115.091803 36.0712989)",1,110.18,tertiary,5,40,2,2400,,,0,0.15,4,1,0.068477315,24.85490947,25,0.16527,,,,,,,,,,
1156,I-15 HOV Lanes,96971970,649,650,1,"LINESTRING (-115.1805178 36.1258266, -115.180522 36.1266211)",1,88.35,motorway,1,105,1,2300,,,0,0.15,4,1,0.054909882,65.24413735,65,0.050485714,,,,,,,,,,
1157,I-15 HOV Lanes,96972001,650,651,1,"LINESTRING (-115.180522 36.1266211, -115.1805071 36.1292929, -115.1804588 36.1299991, -115.1803462 36.1310693, -115.1801662 36.1318885, -115.1799958 36.1324985, -115.179815 36.1330048, -115.1796207 36.1334925, -115.1793902 36.1340001, -115.1789314 36.134868, -115.1783576 36.1357851, -115.1776761 36.1366855, -115.1772228 36.1372075, -115.1742806 36.1405311, -115.1713676 36.1438249)",1,2144.69,motorway,1,105,1,2300,,,0,0.15,4,1,1.332933499,65.24413735,65,1.225537143,,,,,,,,,,
1158,,,651,60,,"LINESTRING (-115.1713676 36.1438249, -115.18083490202358 36.13634236465031)",1,1189.714417,,0,90,1,99999,,,0,0.15,4,1,0.739412316,,55,0.793142945,,,,,,,connector,1,55.9235463,0
1159,I-15 HOV Lanes,96972030,652,649,1,"LINESTRING (-115.1805721 36.1223463, -115.1805641 36.122944, -115.1805178 36.1258266)",1,387.02,motorway,1,105,1,2300,,,0,0.15,4,1,0.240534493,65.24413735,65,0.221154286,,,,,,,,,,
1160,I-15 HOV Lanes,96972040,653,652,1,"LINESTRING (-115.1805797 36.1214629, -115.1805721 36.1223463)",1,98.23,motorway,1,105,1,2300,,,0,0.15,4,1,0.061050342,65.24413735,65,0.056131429,,,,,,,,,,
1161,I-15 HOV Lanes,96972050,654,653,1,"LINESTRING (-115.1805826 36.1207261, -115.1805797 36.1214629)",1,81.93,motorway,1,105,1,2300,,,0,0.15,4,1,0.050919826,65.24413735,65,0.046817143,,,,,,,,,,
1162,I-15 HOV Lanes,96972053,655,654,1,"LINESTRING (-115.1805775 36.1196778, -115.1805782 36.1200885, -115.1805796 36.1204125, -115.1805826 36.1207261)",1,116.57,motorway,1,105,1,2300,,,0,0.15,4,1,0.072448726,65.24413735,65,0.066611429,,,,,,,,,,
1163,I-15 HOV Lanes,96972382,656,657,1,"LINESTRING (-115.1807236 36.1266053, -115.1807276 36.1261872, -115.1807267 36.1258368)",1,85.45,motorway,1,105,1,2300,,,0,0.15,4,1,0.05310752,65.24413735,65,0.048828571,,,,,,,,,,
1164,I-15 HOV Lanes,96972552,657,661,1,"LINESTRING (-115.1807267 36.1258368, -115.1807251 36.1249146, -115.1807204 36.1239505, -115.1807207 36.1221083)",1,414.59,motorway,1,105,1,2300,,,0,0.15,4,1,0.25766936,65.24413735,65,0.236908571,,,,,,,,,,
1165,I-15 HOV Lanes,96972549,658,659,1,"LINESTRING (-115.180716 36.1206466, -115.1807288 36.1196787)",1,107.63,motorway,1,105,1,2300,,,0,0.15,4,1,0.06689248,65.24413735,65,0.061502857,,,,,,,,,,
1166,I-15 HOV Lanes,1164454621,659,1617,1,"LINESTRING (-115.1807288 36.1196787, -115.1807304 36.1191277, -115.1807314 36.1185822, -115.1807325 36.1180405, -115.1807338 36.1174886, -115.1808478 36.1171592)",1,281.56,motorway,1,105,1,2300,,,0,0.15,4,1,0.174990677,65.24413735,65,0.160891429,,,,,,,,,,
1167,I-15 HOV Lanes,96972550,660,658,1,"LINESTRING (-115.1807204 36.1212384, -115.180716 36.1206466)",1,65.81,motorway,1,105,1,2300,,,0,0.15,4,1,0.040901181,65.24413735,65,0.037605714,,,,,,,,,,
1168,I-15 HOV Lanes,96972551,661,660,1,"LINESTRING (-115.1807207 36.1221083, -115.1807204 36.1212384)",1,96.73,motorway,1,105,1,2300,,,0,0.15,4,1,0.060118086,65.24413735,65,0.055274286,,,,,,,,,,
1169,Airport Connector,101682096,662,663,1,"LINESTRING (-115.143842 36.077553, -115.1446496 36.0754699, -115.1461152 36.0719142)",1,659.48,motorway,1,120,3,6900,,,0,0.15,4,1,0.409869484,74.5647284,75,0.32974,,,,,,,,,,
1170,Airport Connector,1059941915,663,3128,1,"LINESTRING (-115.1461152 36.0719142, -115.1463257 36.0714037)",1,59.83,motorway,1,120,3,6900,,,0,0.15,4,1,0.037184587,74.5647284,75,0.029915,,,,,,,,,,
1171,,,664,60,,"LINESTRING (-115.1871485 36.1300898, -115.18083490202358 36.13634236465031)",1,896.8348824,,0,90,1,99999,,,0,0.15,4,1,0.557386502,,55,0.597889922,,,,,,,connector,1,55.9235463,0
1172,Wilbur Clark D.I. Road,101682110,664,307,1,"LINESTRING (-115.1871485 36.1300898, -115.1878752 36.130124)",1,65.38,primary,3,80,4,7200,,,0,0.15,4,1,0.040633934,49.70981893,50,0.049035,,,,,,,,,,
1173,Airport Connector,101682112,665,168,1,"LINESTRING (-115.147954 36.066471, -115.1465045 36.0702201)",1,436.76,motorway,1,120,3,6900,,,0,0.15,4,1,0.271448104,74.5647284,75,0.21838,,,,,,,,,,
1174,Wilbur Clark D.I. Road,1362740116,666,688,1,"LINESTRING (-115.1656805 36.1310015, -115.1650644 36.1306836, -115.1648528 36.1305557)",1,89.4,primary,3,80,3,5400,,,0,0.15,4,1,0.055562461,49.70981893,50,0.06705,,,,,,,,,,
1175,West Flamingo Road,108132905,667,520,1,"LINESTRING (-115.1794368 36.1145193, -115.1789651 36.1145618)",1,42.63,primary,3,80,3,5400,,,0,0.15,4,1,0.026494717,49.70981893,50,0.0319725,,,,,,,,,,
1176,East Flamingo Road,108132909,668,669,1,"LINESTRING (-115.0659843 36.1148492, -115.0655994 36.1148409)",1,34.59,primary,3,80,2,3600,,,0,0.15,4,1,0.021497825,49.70981893,50,0.0259425,,,,,,,,,,
1177,East Flamingo Road,1025094584,669,4172,1,"LINESTRING (-115.0655994 36.1148409, -115.0655691 36.1148402, -115.0651857 36.114832, -115.064788 36.1148216)",1,72.92,primary,3,80,4,7200,,,0,0.15,4,1,0.045320075,49.70981893,50,0.05469,,,,,,,,,,
1178,East Flamingo Road,1052676658,674,3188,1,"LINESTRING (-115.1514629 36.1145913, -115.1513138 36.1146125, -115.1509694 36.1146498, -115.15071 36.1146737, -115.150594 36.1146839)",1,78.75,primary,3,80,5,9000,,,0,0.15,4,1,0.048943443,49.70981893,50,0.0590625,,,,,,,,,,
1179,,109648836,675,581,1,"LINESTRING (-115.082128 36.1129453, -115.0822662 36.1130296, -115.0823343 36.1130967, -115.0823886 36.1131653, -115.0824448 36.1132507, -115.0825631 36.1136993)",1,96.01,motorway,1,40,4,9200,,,0,0.15,4,1,0.059670603,24.85490947,25,0.144015,,,,,,,,,,
1180,Paradise Road,1030276000,677,3420,1,"LINESTRING (-115.1519038 36.1075278, -115.1518947 36.1074996, -115.1518341 36.1072935, -115.1518079 36.1072055, -115.1517301 36.106944, -115.1516601 36.1067087)",1,93.67,primary,3,56,4,7200,,,0,0.15,4,1,0.058216283,34.79687325,35,0.100360714,,,,,,,,,,
1181,Kitty Hawk Way,111087817,678,679,1,"LINESTRING (-115.150809 36.0880726, -115.1508573 36.088043, -115.1509261 36.0880199, -115.150973 36.088022, -115.1510814 36.088061, -115.1511814 36.0881293, -115.1512508 36.0881893, -115.1513339 36.0882926)",1,61.62,tertiary,5,40,1,1200,,,0,0.15,4,1,0.038297079,24.85490947,25,0.09243,,,,,,,,,,
1182,Wayne Newton Boulevard,582413417,678,1829,1,"LINESTRING (-115.150809 36.0880726, -115.1508622 36.0879516, -115.1508806 36.0878612, -115.150918 36.087629)",1,50.5,secondary,4,40,3,4800,,,0,0.15,4,1,0.031385954,24.85490947,25,0.07575,,,,,,,,,,
1183,Kitty Hawk Way,111087817,679,680,1,"LINESTRING (-115.1513339 36.0882926, -115.1513484 36.0883851, -115.1513529 36.0889558, -115.1513652 36.0893849, -115.1514016 36.0894555, -115.1514664 36.0895415, -115.1515721 36.0896068, -115.1516731 36.0896351, -115.1517944 36.0896466, -115.1520274 36.0896517, -115.1522501 36.0896913, -115.152451 36.0898167, -115.1525381 36.0899585, -115.1525837 36.0900911, -115.1525655 36.0902434, -115.1525316 36.0903753, -115.1525347 36.0905591, -115.1525366 36.0909978, -115.1525458 36.0914187, -115.1526538 36.0916035, -115.1527104 36.0917422, -115.1527001 36.0919536, -115.1526718 36.0921051, -115.1525756 36.0922336, -115.152475 36.0923057)",1,527.27,tertiary,5,40,1,1200,,,0,0.15,4,1,0.327700435,24.85490947,25,0.790905,,,,,,,,,,
1184,Kitty Hawk Way,1060424129,680,3743,1,"LINESTRING (-115.152475 36.0923057, -115.1524102 36.0923522)",1,7.79,tertiary,5,40,1,1200,,,0,0.15,4,1,0.004841516,24.85490947,25,0.011685,,,,,,,,,,
1185,Kitty Hawk Way,111087818,681,417,1,"LINESTRING (-115.1516131 36.0924385, -115.1518865 36.0924448)",1,24.58,tertiary,5,40,2,2400,,,0,0.15,4,1,0.015276569,24.85490947,25,0.03687,,,,,,,,,,
1186,Kitty Hawk Way,1060195143,681,1720,1,"LINESTRING (-115.1516131 36.0924385, -115.150242 36.0924487)",1,123.2,tertiary,5,40,2,2400,,,0,0.15,4,1,0.076569298,24.85490947,25,0.1848,,,,,,,,,,
1187,Paradise Road,111087820,682,683,1,"LINESTRING (-115.1445816 36.084769, -115.1447469 36.0852929)",1,60.12,primary,3,80,2,3600,,,0,0.15,4,1,0.037364823,49.70981893,50,0.04509,,,,,,,,,,
1188,Paradise Road,179220459,683,879,1,"LINESTRING (-115.1447469 36.0852929, -115.1447666 36.0853568)",1,7.32,primary,3,80,2,3600,,,0,0.15,4,1,0.00454941,49.70981893,50,0.00549,,,,,,,,,,
1189,Paradise Road,111087823,684,685,1,"LINESTRING (-115.146389 36.091316, -115.146387 36.091534, -115.1463495 36.0919155, -115.1462959 36.0921354, -115.146261 36.0922205, -115.146163 36.0924275)",1,126.33,primary,3,80,2,3600,,,0,0.15,4,1,0.078514605,49.70981893,50,0.0947475,,,,,,,,,,
1190,Paradise Road,1023131136,685,863,1,"LINESTRING (-115.146163 36.0924275, -115.1461029 36.0925736, -115.1460942 36.0925942, -115.1460288 36.0927681, -115.146002 36.0928523)",1,49.42,primary,3,80,2,3600,,,0,0.15,4,1,0.03071473,49.70981893,50,0.037065,,,,,,,,,,
1191,Wilbur Clark D.I. Road,111087829,686,687,1,"LINESTRING (-115.1639289 36.1299874, -115.1637757 36.1299012, -115.1635645 36.1298089, -115.1633432 36.1297323, -115.1630875 36.1296602, -115.1628667 36.1296061, -115.1626098 36.1295722, -115.162279 36.1295486, -115.1618855 36.1295371, -115.1609202 36.1295414, -115.1606438 36.1295544, -115.1600878 36.1296046, -115.1598016 36.1296222, -115.1595438 36.1296256, -115.1571008 36.1295836, -115.156261 36.129539, -115.1553978 36.1294861)",1,777.1,primary,3,72,3,5400,,,0,0.15,4,1,0.482970789,44.73883704,45,0.647583333,,,,,,,,,,
1192,Wilbur Clark D.I. Road,1122577912,687,4089,1,"LINESTRING (-115.1553978 36.1294861, -115.1550702 36.1294559, -115.154934 36.1294433)",1,41.93,primary,3,72,6,10800,,,0,0.15,4,1,0.026059664,44.73883704,45,0.034941667,,,,,,,,,,
1193,Wilbur Clark D.I. Road,111087829,688,686,1,"LINESTRING (-115.1648528 36.1305557, -115.1645192 36.1303461, -115.164247 36.1301771, -115.1639289 36.1299874)",1,104.3,primary,3,72,3,5400,,,0,0.15,4,1,0.064822871,44.73883704,45,0.086916667,,,,,,,,,,
1194,Wilbur Clark D.I. Road,1221472467,690,311,1,"LINESTRING (-115.1889483 36.1299568, -115.1885118 36.1299364, -115.1878723 36.1299065)",1,96.8,primary,3,72,4,7200,,,0,0.15,4,1,0.060161591,44.73883704,45,0.080666667,,,,,,,,,,
1195,,115673975,691,692,1,"LINESTRING (-115.170638 36.1147055, -115.170709 36.1146859, -115.1708458 36.1146761, -115.1709813 36.1146707, -115.1710792 36.1146631, -115.1711476 36.114648, -115.1712146 36.1145881)",1,55.44,primary,3,80,1,1800,,,0,0.15,4,1,0.034456184,49.70981893,50,0.04158,,,,,,,,,,
1196,East Flamingo Road,1002618451,691,3099,1,"LINESTRING (-115.170638 36.1147055, -115.1719255 36.114743)",1,115.73,primary,3,56,3,5400,,,0,0.15,4,1,0.071926663,34.79687325,35,0.123996429,,,,,,,,,,
1197,East Flamingo Road,157020536,692,805,1,"LINESTRING (-115.1712146 36.1145881, -115.1707781 36.1145787, -115.1705227 36.1145734)",1,62.17,primary,3,56,3,5400,,,0,0.15,4,1,0.038638906,34.79687325,35,0.066610714,,,,,,,,,,
1198,South Las Vegas Boulevard,115793351,693,694,1,"LINESTRING (-115.1730662 36.1125952, -115.1729632 36.112189, -115.1729521 36.1116535, -115.1729378 36.1116049)",1,111.21,primary,3,80,3,5400,,,0,0.15,4,1,0.069117464,49.70981893,50,0.0834075,,,,,,,,,,
1199,South Las Vegas Boulevard,1119837129,693,3682,1,"LINESTRING (-115.1730662 36.1125952, -115.1730844 36.1121837)",1,45.79,primary,3,48,5,9000,,,0,0.15,4,1,0.02845867,29.82589136,30,0.0572375,,,,,,,,,,
1200,South Las Vegas Boulevard,1123943152,694,3175,1,"LINESTRING (-115.1729378 36.1116049, -115.1729582 36.1115905, -115.1729924 36.1115635, -115.1730239 36.1115351, -115.1730562 36.1114988, -115.1730772 36.1114718, -115.1731162 36.1114154)",1,26.67,primary,3,80,3,5400,,,0,0.15,4,1,0.016575513,49.70981893,50,0.0200025,,,,,,,,,,
1201,South Las Vegas Boulevard,1123943153,694,3852,1,"LINESTRING (-115.1729378 36.1116049, -115.1729004 36.1115665)",1,5.43,primary,3,80,3,5400,,,0,0.15,4,1,0.003374767,49.70981893,50,0.0040725,,,,,,,,,,
1202,Wynn Las Vegas,115895863,695,696,1,"LINESTRING (-115.1669937 36.1291336, -115.167003 36.12897, -115.1670658 36.12886, -115.1670736 36.1288415, -115.1670763 36.1288118, -115.1670652 36.1287812, -115.167031 36.1287491)",1,45.42,primary,3,80,1,1800,,,0,0.15,4,1,0.028228713,49.70981893,50,0.034065,,,,,,,,,,
1203,South Las Vegas Boulevard,600019617,695,1852,1,"LINESTRING (-115.1669937 36.1291336, -115.167144 36.1289025)",1,29.03,primary,3,48,4,7200,,,0,0.15,4,1,0.018042262,29.82589136,30,0.0362875,,,,,,,,,,
1204,South Las Vegas Boulevard,1070293856,696,3436,1,"LINESTRING (-115.167031 36.1287491, -115.1669491 36.1288701, -115.1661019 36.1301176, -115.1660187 36.13027)",1,192.07,primary,3,48,4,7200,,,0,0.15,4,1,0.119372281,29.82589136,30,0.2400875,,,,,,,,,,
1205,Saint Rose Parkway,118035165,697,4210,1,"LINESTRING (-115.1394002 35.9893559, -115.14103 35.9881852, -115.141094 35.9881392)",1,203.78,trunk,2,100,7,15400,,,0,0.15,4,1,0.126650093,62.13727366,60,0.122268,,,,,,,,,,
1206,,,699,46,,"LINESTRING (-115.1805812 36.0718758, -115.19947697085888 36.08218743710541)",1,2050.888573,,0,90,1,99999,,,0,0.15,4,1,1.274635533,,55,1.367259048,,,,,,,connector,1,55.9235463,0
1207,Las Vegas Freeway,123222367,699,700,1,"LINESTRING (-115.1805812 36.0718758, -115.1805533 36.0756663, -115.1805438 36.077831, -115.1805572 36.0785711)",1,744.5,motorway,1,105,6,13800,,,0,0.15,4,1,0.462709758,65.24413735,65,0.425428571,,,,,,,,,,
1208,Las Vegas Freeway,123222377,700,703,1,"LINESTRING (-115.1805572 36.0785711, -115.1805798 36.081051, -115.1805721 36.0820813, -115.1805275 36.0912497, -115.1805226 36.0927033)",1,1571.45,motorway,1,105,5,11500,,,0,0.15,4,1,0.976662523,65.24413735,65,0.897971429,,,,,,,,,,
1209,,303270122,700,1394,1,"LINESTRING (-115.1805572 36.0785711, -115.1805029 36.0791602, -115.1804871 36.0800737, -115.1804763 36.081062, -115.1804602 36.0814088, -115.180369 36.0821328, -115.1802188 36.0829394, -115.1801759 36.0833467, -115.1800936 36.0839962)",1,605.43,motorway,1,120,4,9200,,,0,0.15,4,1,0.376277191,74.5647284,75,0.302715,,,,,,,,,,
1210,Las Vegas Freeway,123222370,701,702,1,"LINESTRING (-115.1803516 36.1298368, -115.1803247 36.1303386, -115.1802116 36.1310319, -115.1800294 36.1318697, -115.179805 36.1327173, -115.1795327 36.1334807, -115.1792914 36.1339795, -115.1788394 36.1348402, -115.178261 36.1357749, -115.1776042 36.1366545, -115.1771613 36.1371723, -115.1739601 36.1407715)",1,1369.56,motorway,1,105,5,11500,,,0,0.15,4,1,0.851187073,65.24413735,65,0.782605714,,,,,,,,,,
1211,,,702,60,,"LINESTRING (-115.1739601 36.1407715, -115.18083490202358 36.13634236465031)",1,790.1991653,,0,90,1,99999,,,0,0.15,4,1,0.491111973,,55,0.526799444,,,,,,,connector,1,55.9235463,0
1212,Las Vegas Freeway,1165039929,703,2327,1,"LINESTRING (-115.1805226 36.0927033, -115.1805122 36.0962375, -115.1805234 36.0968661)",1,462.89,motorway,1,105,4,9200,,,0,0.15,4,1,0.287688005,65.24413735,65,0.264508571,,,,,,,,,,
1213,West Desert Inn Road,123222427,704,4056,1,"LINESTRING (-115.1910516 36.1300598, -115.1909538 36.1300548, -115.190361 36.1300249)",1,62.14,primary,3,80,7,12600,,,0,0.15,4,1,0.038620261,49.70981893,50,0.046605,,,,,,,,,,
1214,Wilbur Clark D.I. Road,177553835,706,776,1,"LINESTRING (-115.1801217 36.1306439, -115.1798094 36.1308241, -115.1796419 36.1309144, -115.179484 36.1309891, -115.1793288 36.1310518, -115.1791551 36.1311159, -115.1787743 36.1312291)",1,138.17,primary,3,80,3,5400,,,0,0.15,4,1,0.085873213,49.70981893,50,0.1036275,,,,,,,,,,
1215,,123445139,707,615,1,"LINESTRING (-115.1440202 36.0826236, -115.1438994 36.0821288, -115.1437975 36.0817115, -115.1437405 36.0814461, -115.143562 36.080623)",1,226.25,motorway,1,120,3,6900,,,0,0.15,4,1,0.140615289,74.5647284,75,0.113125,,,,,,,,,,
1216,West Hacienda Avenue,128573091,708,709,1,"LINESTRING (-115.17802 36.0936583, -115.178191 36.0936389, -115.1788142 36.0935614, -115.1790479 36.093531)",1,93.44,secondary,4,60,2,3200,,,0,0.15,4,1,0.058073337,37.2823642,35,0.09344,,,,,,,,,,
1217,Mandalay Bay Road,399559944,708,1531,1,"LINESTRING (-115.17802 36.0936583, -115.177862 36.0936159, -115.1770652 36.0936166, -115.1769268 36.0936166)",1,98.99,secondary,4,60,2,3200,,,0,0.15,4,1,0.061522685,37.2823642,35,0.09899,,,,,,,,,,
1218,Luxor Drive,1046816706,708,2661,1,"LINESTRING (-115.17802 36.0936583, -115.178019 36.0938107, -115.1780179 36.0939883)",1,36.69,tertiary,5,40,2,2400,,,0,0.15,4,1,0.022802983,24.85490947,25,0.055035,,,,,,,,,,
1219,West Hacienda Avenue,128573091,709,708,1,"LINESTRING (-115.1790479 36.093531, -115.1788142 36.0935614, -115.178191 36.0936389, -115.17802 36.0936583)",1,93.44,secondary,4,60,4,6400,,,0,0.15,4,1,0.058073337,37.2823642,35,0.09344,,,,,,,,,,
1220,West Hacienda Avenue,1219476739,709,840,1,"LINESTRING (-115.1790479 36.093531, -115.1792983 36.0935018, -115.1794873 36.0934862, -115.179663 36.0934767, -115.1797996 36.0934749)",1,67.9,secondary,4,60,2,3200,,,0,0.15,4,1,0.042200124,37.2823642,35,0.0679,,,,,,,,,,
1221,East Twain Avenue,647850804,711,2588,1,"LINESTRING (-115.1349421 36.1216564, -115.1345578 36.1216394, -115.1341792 36.1216285)",1,68.6,tertiary,5,40,2,2400,,,0,0.15,4,1,0.042635177,24.85490947,25,0.1029,,,,,,,,,,
1222,East Twain Avenue,129860659,711,4204,1,"LINESTRING (-115.1349421 36.1216564, -115.135081 36.121665, -115.135733 36.121697, -115.135886 36.1217226, -115.1360054 36.1217425, -115.1362377 36.1218604, -115.1363997 36.1219789, -115.136567 36.122076, -115.1368853 36.1221271, -115.1373209 36.1221415)",1,227.25,tertiary,5,40,2,2400,,,0,0.15,4,1,0.141236793,24.85490947,25,0.340875,,,,,,,,,,
1223,Hotel Rio Drive,1272712632,713,3609,1,"LINESTRING (-115.1872913 36.1149261, -115.1873033 36.1147879, -115.1872658 36.1146249, -115.1872107 36.1144983, -115.1871323 36.1144121)",1,60.66,secondary,4,60,2,3200,,,0,0.15,4,1,0.037700435,37.2823642,35,0.06066,,,,,,,,,,
1224,University Center Drive,134664741,714,715,1,"LINESTRING (-115.146729 36.10264, -115.146838 36.102705, -115.1483887 36.1033134, -115.148617 36.103403, -115.148835 36.103526, -115.1489773 36.1036352, -115.149144 36.103763, -115.1491972 36.1038217, -115.14928 36.103913, -115.149456 36.104186, -115.1494891 36.104277, -115.149579 36.104524, -115.149597 36.1046114, -115.1497127 36.1051644)",1,418.3,primary,3,80,4,7200,,,0,0.15,4,1,0.25997514,49.70981893,50,0.313725,,,,,,,,,,
1225,University Center Drive,1003040921,715,3102,1,"LINESTRING (-115.1497127 36.1051644, -115.1497241 36.1052267, -115.1497413 36.1053099, -115.149819 36.105686)",1,58.78,primary,3,80,5,9000,,,0,0.15,4,1,0.036532007,49.70981893,50,0.044085,,,,,,,,,,
1226,Spencer Street,135463153,716,247,1,"LINESTRING (-115.1276248 36.119596, -115.1275966 36.1198991)",1,33.8,tertiary,5,40,2,2400,,,0,0.15,4,1,0.021006837,24.85490947,25,0.0507,,,,,,,,,,
