name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,95450,11458631126.0,-76.9851557,38.8960753,,,POINT (-76.9851557 38.8960753),,95271.0,0.0,footway,
,95451,11458631129.0,-76.9851572,38.896059,,,POINT (-76.9851572 38.896059),,95272.0,0.0,footway,
,95452,11458631128.0,-76.9851345,38.8960451,,,POINT (-76.9851345 38.8960451),,95273.0,1.0,footway,
,95453,11458631130.0,-76.9848987,38.8960803,,,POINT (-76.9848987 38.8960803),,95274.0,0.0,footway,
,95454,11458631133.0,-76.9848125,38.8961839,,,POINT (-76.9848125 38.8961839),,95275.0,0.0,footway,
,95455,11458631132.0,-76.9849476,38.8960658,,,POINT (-76.9849476 38.8960658),,95276.0,0.0,footway,
,95456,11458631134.0,-76.9848214,38.8962097,,,POINT (-76.9848214 38.8962097),,95277.0,-1.0,footway,
,95457,11458631145.0,-76.985422,38.8960586,,,POINT (-76.985422 38.8960586),,95278.0,0.0,footway,
,95458,11458631137.0,-76.9855616,38.8961967,,,POINT (-76.9855616 38.8961967),,95279.0,1.0,footway,
,95459,11458631138.0,-76.9856054,38.8961681,,,POINT (-76.9856054 38.8961681),,95280.0,-1.0,footway,
,95460,11458631140.0,-76.9854102,38.8961878,,,POINT (-76.9854102 38.8961878),,95281.0,0.0,footway,
,95461,11458631141.0,-76.985443,38.8961938,,,POINT (-76.985443 38.8961938),,95282.0,-1.0,footway,
,95462,11458631139.0,-76.9854185,38.8961717,,,POINT (-76.9854185 38.8961717),,95283.0,0.0,footway,
,95463,11458631142.0,-76.9854191,38.8960783,,,POINT (-76.9854191 38.8960783),,95284.0,0.0,footway,
,95464,11458631144.0,-76.9854502,38.896053,,,POINT (-76.9854502 38.896053),,95285.0,0.0,footway,
,95465,11458631146.0,-76.9855936,38.8960777,,,POINT (-76.9855936 38.8960777),,95286.0,0.0,footway,
,95466,11458631148.0,-76.9855637,38.8960536,,,POINT (-76.9855637 38.8960536),,95287.0,1.0,footway,
,95467,12328984890.0,-76.9854052,38.8970171,,,POINT (-76.9854052 38.8970171),,95288.0,0.0,service,
,95468,11458631149.0,-76.9854037,38.8972655,,,POINT (-76.9854037 38.8972655),,95289.0,0.0,footway,
,95469,11458631150.0,-76.9841675,38.8972729,,,POINT (-76.9841675 38.8972729),,95290.0,0.0,footway,
,95470,11458631153.0,-76.9841448,38.8972589,,,POINT (-76.9841448 38.8972589),,95291.0,1.0,footway,
,95471,11458631154.0,-76.984166,38.8972891,,,POINT (-76.984166 38.8972891),,95292.0,0.0,footway,
,95472,11458631156.0,-76.9840766,38.8973839,,,POINT (-76.9840766 38.8973839),,95293.0,0.0,footway,
,95473,11458631157.0,-76.9839427,38.8972554,,,POINT (-76.9839427 38.8972554),,95294.0,0.0,footway,
,95474,11458631159.0,-76.9839925,38.8974144,,,POINT (-76.9839925 38.8974144),,95295.0,0.0,footway,
,95475,11458631163.0,-76.9845259,38.8974117,,,POINT (-76.9845259 38.8974117),,95296.0,-1.0,footway,
,95476,11458631162.0,-76.9846163,38.8974121,,,POINT (-76.9846163 38.8974121),,95297.0,0.0,footway,
,95477,11458631165.0,-76.9840342,38.8974138,,,POINT (-76.9840342 38.8974138),,95298.0,0.0,footway,
,95478,11461479684.0,-76.98451,38.8974117,,,POINT (-76.98451 38.8974117),,95299.0,0.0,footway,
,95479,11463017617.0,-76.9837551,38.8977416,,,POINT (-76.9837551 38.8977416),,95300.0,0.0,footway,
,95480,11461479746.0,-76.98373,38.8977711,,,POINT (-76.98373 38.8977711),,95301.0,0.0,footway,
,95481,11461479681.0,-76.9837166,38.8977701,,,POINT (-76.9837166 38.8977701),,95302.0,0.0,footway,
,95482,11458652872.0,-76.9854518,38.8974164,,,POINT (-76.9854518 38.8974164),,95303.0,0.0,footway,
,95483,11458652871.0,-76.9855634,38.8974173,,,POINT (-76.9855634 38.8974173),,95304.0,0.0,footway,
,95484,11458652876.0,-76.9854469,38.8972623,,,POINT (-76.9854469 38.8972623),,95305.0,0.0,footway,
,95485,11458631167.0,-76.985402,38.8972823,,,POINT (-76.985402 38.8972823),,95306.0,0.0,footway,
,95486,11458652874.0,-76.985398,38.897383,,,POINT (-76.985398 38.897383),,95307.0,-1.0,footway,
,95487,11458652869.0,-76.985601,38.8973836,,,POINT (-76.985601 38.8973836),,95308.0,0.0,footway,
,95488,11458652870.0,-76.9855991,38.8974108,,,POINT (-76.9855991 38.8974108),,95309.0,0.0,footway,
,95489,11458652873.0,-76.9853997,38.8974106,,,POINT (-76.9853997 38.8974106),,95310.0,0.0,footway,
,95490,11458652878.0,-76.9855687,38.8972464,,,POINT (-76.9855687 38.8972464),,95311.0,0.0,footway,
,95491,11458652877.0,-76.9856034,38.8972864,,,POINT (-76.9856034 38.8972864),,95312.0,1.0,footway,
,95492,11461479687.0,-76.9846316,38.8974121,,,POINT (-76.9846316 38.8974121),,95313.0,0.0,footway,
,95493,11458652880.0,-76.9853977,38.8988427,,,POINT (-76.9853977 38.8988427),,95314.0,0.0,footway,
