name,node_id,zone_id,node_type,control_type,x_coord,y_coord,Centroid,geometry,old_node_id,osm_node_id,is_boundary,activity_type,poi_id,notes,boundary_status
,12256,,,,-111.9907637,33.6043938,,POINT (-111.9907637 33.6043938),8808.0,41857909.0,0.0,tertiary,,,inside
,12257,,,,-111.991073,33.6043967,,POINT (-111.991073 33.6043967),8809.0,766008224.0,0.0,tertiary,,,inside
,12258,,,,-111.9909329,33.6043976,,POINT (-111.9909329 33.6043976),8810.0,7818344535.0,0.0,tertiary,,,inside
,12259,,,,-111.9918763,33.6118036,,POINT (-111.9918763 33.6118036),8811.0,766008491.0,0.0,secondary,,,inside
,12260,,,,-111.9916205,33.6118005,,POINT (-111.9916205 33.6118005),8812.0,766008494.0,0.0,secondary,,,inside
,12261,,,,-111.9873129,33.6117168,,POINT (-111.9873129 33.6117168),8813.0,4347585883.0,0.0,secondary,,,inside
,12262,,,,-111.9917295,33.6190709,,POINT (-111.9917295 33.6190709),8814.0,766008574.0,0.0,tertiary,,,inside
,12263,,,,-111.986566,33.6193625,,POINT (-111.986566 33.6193625),8815.0,41516646.0,0.0,tertiary,,,inside
,12264,,,,-111.9919869,33.6190746,,POINT (-111.9919869 33.6190746),8816.0,766008639.0,0.0,tertiary,,,inside
,12265,,,,-112.0301064,33.6622931,,POINT (-112.0301064 33.6622931),8817.0,5214086207.0,0.0,tertiary,,,inside
,12266,,,,-112.0240777,33.6623383,,POINT (-112.0240777 33.6623383),8818.0,956687683.0,0.0,tertiary,,,inside
,12267,,,,-112.029704,33.5822317,,POINT (-112.029704 33.5822317),8819.0,4351820798.0,0.0,tertiary,,,inside
,12271,,,,-111.9516119,33.6328014,,POINT (-111.9516119 33.6328014),8823.0,961948695.0,0.0,tertiary,,,inside
,12273,,,,-111.9516221,33.634775,,POINT (-111.9516221 33.634775),8825.0,5755333463.0,0.0,tertiary,,,inside
,12274,,,,-111.9997084,33.6641239,,POINT (-111.9997084 33.6641239),8826.0,778014881.0,0.0,motorway,,,inside
,12275,,,,-111.9997282,33.6644273,,POINT (-111.9997282 33.6644273),8827.0,1945648896.0,0.0,motorway,,,inside
,12276,,,,-111.9996756,33.6631399,,POINT (-111.9996756 33.6631399),8828.0,778014961.0,0.0,motorway,,,inside
,12277,,,,-111.9997813,33.6632007,,POINT (-111.9997813 33.6632007),8829.0,778014978.0,0.0,motorway,,,inside
,12278,,,,-111.999798,33.6641602,,POINT (-111.999798 33.6641602),8830.0,778014997.0,0.0,motorway,,,inside
,12279,,,,-111.9995988,33.6618573,,POINT (-111.9995988 33.6618573),8831.0,147458524.0,0.0,motorway,,,inside
,12280,,,,-111.987429,33.673061,,POINT (-111.987429 33.673061),8832.0,793901575.0,0.0,motorway,,,inside
,12281,,,,-111.9932546,33.6725786,,POINT (-111.9932546 33.6725786),8833.0,778015168.0,0.0,motorway,,,inside
,12285,,,,-112.016301,33.4657542,,POINT (-112.016301 33.4657542),8837.0,1686021914.0,0.0,secondary,,,inside
,12286,,,,-112.0159428,33.4657523,,POINT (-112.0159428 33.4657523),8838.0,795237762.0,0.0,secondary,,,inside
,12287,,,,-111.9948232,33.4656719,,POINT (-111.9948232 33.4656719),8839.0,41649683.0,0.0,secondary,,,inside
,12288,,,,-111.9890965,33.4656936,,POINT (-111.9890965 33.4656936),8840.0,1995996293.0,0.0,secondary,,,inside
,12289,,,,-112.0190481,33.4620649,,POINT (-112.0190481 33.4620649),8841.0,1945648743.0,0.0,motorway,,,inside
,12290,,,,-112.0233766,33.4621877,,POINT (-112.0233766 33.4621877),8842.0,41231025.0,0.0,motorway,,,inside
,12291,,,,-112.0123159,33.4606882,,POINT (-112.0123159 33.4606882),8843.0,795237776.0,0.0,motorway,,,inside
,12292,,,,-112.0132567,33.4609639,,POINT (-112.0132567 33.4609639),8844.0,795237774.0,0.0,motorway,,,inside
,12293,,,,-112.0124908,33.4604816,,POINT (-112.0124908 33.4604816),8845.0,795237813.0,0.0,motorway,,,inside
,12294,,,,-112.0091023,33.4595197,,POINT (-112.0091023 33.4595197),8846.0,1420663855.0,0.0,motorway,,,inside
,12295,,,,-112.0447115,33.5128981,,POINT (-112.0447115 33.5128981),8847.0,795251577.0,0.0,secondary,,,inside
,12296,,,,-112.0440714,33.5128604,,POINT (-112.0440714 33.5128604),8848.0,795251578.0,0.0,secondary,,,inside
,12297,,,,-112.0435108,33.4940541,,POINT (-112.0435108 33.4940541),8849.0,795251579.0,0.0,motorway,,,inside
,12298,,,,-112.0432224,33.4946637,,POINT (-112.0432224 33.4946637),8850.0,795251582.0,0.0,secondary,,,inside
,12299,,,,-112.0382705,33.4875288,,POINT (-112.0382705 33.4875288),8851.0,4346473896.0,0.0,secondary,,,inside
,12300,,,,-112.0345741,33.4875489,,POINT (-112.0345741 33.4875489),8852.0,42255696.0,0.0,secondary,,,inside
,12301,,,,-112.0307591,33.4875594,,POINT (-112.0307591 33.4875594),8853.0,4346473897.0,0.0,secondary,,,inside
,12302,,,,-112.043814,33.4999922,,POINT (-112.043814 33.4999922),8854.0,795251594.0,0.0,motorway,,,inside
,12303,,,,-112.0442412,33.4961125,,POINT (-112.0442412 33.4961125),8855.0,795251599.0,0.0,motorway,,,inside
,12304,,,,-112.0440074,33.4950993,,POINT (-112.0440074 33.4950993),8856.0,2297839462.0,0.0,motorway,,,inside
,12305,,,,-112.044039,33.4943863,,POINT (-112.044039 33.4943863),8857.0,41364359.0,0.0,motorway,,,inside
,12306,,,,-112.0436448,33.5047647,,POINT (-112.0436448 33.5047647),8858.0,42631109.0,0.0,motorway,,,inside
,12307,,,,-112.0440365,33.5169142,,POINT (-112.0440365 33.5169142),8859.0,257763084.0,0.0,motorway,,,inside
,12308,,,,-112.0384457,33.4776,,POINT (-112.0384457 33.4776),8860.0,795251618.0,0.0,motorway,,,inside
,12309,,,,-112.0387114,33.4738762,,POINT (-112.0387114 33.4738762),8861.0,193067334.0,0.0,motorway,,,inside
,12310,,,,-112.0419013,33.4873468,,POINT (-112.0419013 33.4873468),8862.0,795251619.0,0.0,motorway,,,inside
,12311,,,,-112.0421394,33.4877807,,POINT (-112.0421394 33.4877807),8863.0,795251620.0,0.0,motorway,,,inside
,12312,,,,-112.0423592,33.4877583,,POINT (-112.0423592 33.4877583),8864.0,795251608.0,0.0,motorway,,,inside
,12313,,,,-112.0421272,33.48734,,POINT (-112.0421272 33.48734),8865.0,795251621.0,0.0,motorway,,,inside
,12314,,,,-112.0429086,33.4874994,,POINT (-112.0429086 33.4874994),8866.0,795251623.0,0.0,secondary,,,inside
,12315,,,,-112.0427045,33.487501,,POINT (-112.0427045 33.487501),8867.0,795251593.0,0.0,secondary,,,inside
,12316,,,,-112.0386118,33.4805128,,POINT (-112.0386118 33.4805128),8868.0,41293655.0,0.0,motorway,,,inside
,12317,,,,-112.0384846,33.4798033,,POINT (-112.0384846 33.4798033),8869.0,795251624.0,0.0,motorway,,,inside
,12318,,,,-112.0384163,33.477906,,POINT (-112.0384163 33.477906),8870.0,795251625.0,0.0,motorway,,,inside
,12319,,,,-112.0381994,33.4781847,,POINT (-112.0381994 33.4781847),8871.0,147418863.0,0.0,motorway,,,inside
,12320,,,,-112.0382521,33.4798075,,POINT (-112.0382521 33.4798075),8872.0,795251627.0,0.0,motorway,,,inside
,12321,,,,-112.0382293,33.4777714,,POINT (-112.0382293 33.4777714),8873.0,795251628.0,0.0,motorway,,,inside
,12322,,,,-112.0383875,33.4805312,,POINT (-112.0383875 33.4805312),8874.0,795251632.0,0.0,motorway,,,inside
,12323,,,,-112.0384139,33.4806323,,POINT (-112.0384139 33.4806323),8875.0,12105557300.0,0.0,motorway,,,inside
,12324,,,,-112.0390948,33.48256,,POINT (-112.0390948 33.48256),8876.0,42631003.0,0.0,motorway,,,inside
,12325,,,,-112.0397449,33.4839856,,POINT (-112.0397449 33.4839856),8877.0,5128407743.0,0.0,motorway,,,inside
,12326,,,,-112.0401681,33.4846128,,POINT (-112.0401681 33.4846128),8878.0,795251636.0,0.0,motorway,,,inside
,12327,,,,-112.040909,33.4849953,,POINT (-112.040909 33.4849953),8879.0,256540144.0,0.0,motorway,,,inside
,12328,,,,-112.0397945,33.482949,,POINT (-112.0397945 33.482949),8880.0,5128407744.0,0.0,motorway,,,inside
,12329,,,,-112.0407561,33.4848987,,POINT (-112.0407561 33.4848987),8881.0,795251638.0,0.0,motorway,,,inside
,12330,,,,-112.039333,33.4825587,,POINT (-112.039333 33.4825587),8882.0,1945648772.0,0.0,motorway,,,inside
,12331,,,,-112.0404442,33.484776,,POINT (-112.0404442 33.484776),8883.0,795251633.0,0.0,motorway,,,inside
,12332,,,,-112.0408242,33.4854377,,POINT (-112.0408242 33.4854377),8884.0,795251640.0,0.0,motorway,,,inside
,12333,,,,-112.040683,33.4853689,,POINT (-112.040683 33.4853689),8885.0,795251641.0,0.0,motorway,,,inside
,12334,,,,-112.0438126,33.4943893,,POINT (-112.0438126 33.4943893),8886.0,795251646.0,0.0,motorway,,,inside
,12335,,,,-112.043774,33.4951002,,POINT (-112.043774 33.4951002),8887.0,191623424.0,0.0,motorway,,,inside
,12336,,,,-112.0411756,33.4856226,,POINT (-112.0411756 33.4856226),8888.0,795251622.0,0.0,motorway,,,inside
,12337,,,,-112.041154,33.4859949,,POINT (-112.041154 33.4859949),8889.0,193067244.0,0.0,motorway,,,inside
,12338,,,,-112.0389091,33.4880852,,POINT (-112.0389091 33.4880852),8890.0,5208501854.0,0.0,tertiary,,,inside
,12339,,,,-112.0389104,33.4941645,,POINT (-112.0389104 33.4941645),8891.0,5208501855.0,0.0,tertiary,,,inside
,12340,,,,-112.0389266,33.484164,,POINT (-112.0389266 33.484164),8892.0,41799762.0,0.0,tertiary,,,inside
,12341,,,,-112.0389277,33.484369,,POINT (-112.0389277 33.484369),8893.0,41799804.0,0.0,tertiary,,,inside
,12342,,,,-112.0432383,33.5239065,,POINT (-112.0432383 33.5239065),8894.0,2822160565.0,0.0,tertiary,,,inside
,12343,,,,-112.0433123,33.5239428,,POINT (-112.0433123 33.5239428),8895.0,5436585442.0,0.0,tertiary,,,inside
,12344,,,,-112.043486,33.5237913,,POINT (-112.043486 33.5237913),8896.0,796155517.0,0.0,tertiary,,,inside
,12345,,,,-112.0434019,33.5231263,,POINT (-112.0434019 33.5231263),8897.0,796155524.0,0.0,motorway,,,inside
,12346,,,,-112.0432613,33.5238618,,POINT (-112.0432613 33.5238618),8898.0,796155499.0,0.0,tertiary,,,inside
,12347,,,,-112.0435538,33.5237134,,POINT (-112.0435538 33.5237134),8899.0,796155551.0,0.0,tertiary,,,inside
,12348,,,,-112.0433339,33.5237954,,POINT (-112.0433339 33.5237954),8900.0,796155497.0,0.0,tertiary,,,inside
,12349,,,,-112.0439728,33.5236091,,POINT (-112.0439728 33.5236091),8901.0,796155557.0,0.0,motorway,,,inside
,12350,,,,-112.0441841,33.5232129,,POINT (-112.0441841 33.5232129),8902.0,796155560.0,0.0,motorway,,,inside
,12351,,,,-112.0439551,33.523909,,POINT (-112.0439551 33.523909),8903.0,6232341353.0,0.0,motorway,,,inside
,12352,,,,-112.0437489,33.5237893,,POINT (-112.0437489 33.5237893),8904.0,796155562.0,0.0,motorway,,,inside
,12353,,,,-112.043344,33.5265252,,POINT (-112.043344 33.5265252),8905.0,6545214171.0,0.0,motorway,,,inside
,12354,,,,-112.043482,33.5281384,,POINT (-112.043482 33.5281384),8906.0,41331573.0,0.0,motorway,,,inside
,12355,,,,-112.0434706,33.5239797,,POINT (-112.0434706 33.5239797),8907.0,796155566.0,0.0,motorway,,,inside
,12356,,,,-112.0435458,33.5235098,,POINT (-112.0435458 33.5235098),8908.0,796155576.0,0.0,motorway,,,inside
,12357,,,,-112.04364,33.5235906,,POINT (-112.04364 33.5235906),8909.0,6232341344.0,0.0,motorway,,,inside
,12358,,,,-112.0437751,33.5236908,,POINT (-112.0437751 33.5236908),8910.0,796155546.0,0.0,motorway,,,inside
,12359,,,,-112.0446554,33.5237129,,POINT (-112.0446554 33.5237129),8911.0,796155596.0,0.0,secondary,,,inside
,12360,,,,-112.0445483,33.5238044,,POINT (-112.0445483 33.5238044),8912.0,796155615.0,0.0,secondary,,,inside
,12361,,,,-112.044011,33.523712,,POINT (-112.044011 33.523712),8913.0,796155540.0,0.0,motorway,,,inside
,12362,,,,-112.0438833,33.5237516,,POINT (-112.0438833 33.5237516),8914.0,796155583.0,0.0,motorway,,,inside
,12363,,,,-112.0436153,33.5237313,,POINT (-112.0436153 33.5237313),8915.0,796155564.0,0.0,motorway,,,inside
,12364,,,,-112.041768,33.5385443,,POINT (-112.041768 33.5385443),8916.0,796155435.0,0.0,motorway,,,inside
,12365,,,,-112.041622,33.5383907,,POINT (-112.041622 33.5383907),8917.0,4487437201.0,0.0,motorway,,,inside
,12366,,,,-112.0418449,33.5386845,,POINT (-112.0418449 33.5386845),8918.0,796155434.0,0.0,motorway,,,inside
,12367,,,,-112.0418203,33.5355376,,POINT (-112.0418203 33.5355376),8919.0,6545214169.0,0.0,motorway,,,inside
,12368,,,,-112.0419744,33.53783,,POINT (-112.0419744 33.53783),8920.0,796279175.0,0.0,motorway,,,inside
,12369,,,,-112.041429,33.5381464,,POINT (-112.041429 33.5381464),8921.0,6545214167.0,0.0,motorway,,,inside
,12370,,,,-112.0415634,33.5382582,,POINT (-112.0415634 33.5382582),8922.0,4487437221.0,0.0,motorway,,,inside
,12371,,,,-112.0413451,33.538055,,POINT (-112.0413451 33.538055),8923.0,796279194.0,0.0,motorway,,,inside
,12372,,,,-112.0412887,33.538573,,POINT (-112.0412887 33.538573),8924.0,796155389.0,0.0,motorway,,,inside
,12373,,,,-112.0410993,33.5388517,,POINT (-112.0410993 33.5388517),8925.0,796155395.0,0.0,motorway,,,inside
,12374,,,,-112.041192,33.5377579,,POINT (-112.041192 33.5377579),8926.0,796155423.0,0.0,motorway,,,inside
,12375,,,,-112.040917,33.5382581,,POINT (-112.040917 33.5382581),8927.0,2484487267.0,0.0,secondary,,,inside
,12376,,,,-112.0407321,33.5383979,,POINT (-112.0407321 33.5383979),8928.0,2484487250.0,0.0,secondary,,,inside
,12377,,,,-112.041905,33.5388329,,POINT (-112.041905 33.5388329),8929.0,257776594.0,0.0,motorway,,,inside
,12378,,,,-112.0424362,33.5383809,,POINT (-112.0424362 33.5383809),8930.0,2484480411.0,0.0,secondary,,,inside
,12379,,,,-112.0102804,33.5828805,,POINT (-112.0102804 33.5828805),8931.0,257802957.0,0.0,motorway,,,inside
,12380,,,,-112.0096416,33.5821699,,POINT (-112.0096416 33.5821699),8932.0,257802209.0,0.0,motorway,,,inside
,12381,,,,-112.009941,33.5824569,,POINT (-112.009941 33.5824569),8933.0,257802210.0,0.0,motorway,,,inside
,12382,,,,-112.0102884,33.5822174,,POINT (-112.0102884 33.5822174),8934.0,796454332.0,0.0,motorway,,,inside
,12383,,,,-112.0370467,33.5593104,,POINT (-112.0370467 33.5593104),8935.0,796454445.0,1.0,motorway,,,inside
,12384,,,,-112.0374786,33.5594303,,POINT (-112.0374786 33.5594303),8936.0,198332715.0,0.0,motorway,,,inside
,12385,,,,-111.9997941,33.6553988,,POINT (-111.9997941 33.6553988),8937.0,760159862.0,0.0,motorway,,,inside
,12386,,,,-111.999532,33.658273,,POINT (-111.999532 33.658273),8938.0,5134612580.0,0.0,motorway,,,inside
,12387,,,,-111.9998228,33.6547943,,POINT (-111.9998228 33.6547943),8939.0,796493280.0,0.0,motorway,,,inside
,12388,,,,-112.000114,33.6550872,,POINT (-112.000114 33.6550872),8940.0,3336445526.0,0.0,motorway,,,inside
,12389,,,,-112.000126,33.6552152,,POINT (-112.000126 33.6552152),8941.0,760159861.0,0.0,motorway,,,inside
,12390,,,,-112.0004251,33.6548921,,POINT (-112.0004251 33.6548921),8942.0,760159868.0,0.0,motorway,,,inside
,12391,,,,-112.0005665,33.6546844,,POINT (-112.0005665 33.6546844),8943.0,760159869.0,0.0,motorway,,,inside
,12392,,,,-112.0026779,33.6404513,,POINT (-112.0026779 33.6404513),8944.0,1950903030.0,0.0,motorway,,,inside
,12393,,,,-112.0029013,33.6406611,,POINT (-112.0029013 33.6406611),8945.0,756207507.0,0.0,motorway,,,inside
,12394,,,,-112.002654,33.6404172,,POINT (-112.002654 33.6404172),8946.0,756207696.0,0.0,motorway,,,inside
,12395,,,,-112.0031806,33.6409114,,POINT (-112.0031806 33.6409114),8947.0,756207880.0,0.0,motorway,,,inside
,12396,,,,-112.0031634,33.6408791,,POINT (-112.0031634 33.6408791),8948.0,1950903112.0,0.0,motorway,,,inside
,12397,,,,-112.0021443,33.6413325,,POINT (-112.0021443 33.6413325),8949.0,1680973836.0,0.0,motorway,,,inside
,12398,,,,-112.0014451,33.6439432,,POINT (-112.0014451 33.6439432),8950.0,4839076264.0,0.0,motorway,,,inside
,12399,,,,-112.0033235,33.6404806,,POINT (-112.0033235 33.6404806),8951.0,2269027173.0,0.0,motorway,,,inside
,12400,,,,-112.0037002,33.6400569,,POINT (-112.0037002 33.6400569),8952.0,756207546.0,0.0,motorway,,,inside
,12401,,,,-112.0072065,33.6261318,,POINT (-112.0072065 33.6261318),8953.0,756209704.0,0.0,motorway,,,inside
,12402,,,,-112.0075769,33.6257398,,POINT (-112.0075769 33.6257398),8954.0,756208714.0,0.0,motorway,,,inside
,12403,,,,-112.008449,33.6233526,,POINT (-112.008449 33.6233526),8955.0,5135025269.0,0.0,motorway,,,inside
,12404,,,,-112.0069981,33.6265172,,POINT (-112.0069981 33.6265172),8956.0,756208237.0,0.0,motorway,,,inside
,12405,,,,-112.0068904,33.6264068,,POINT (-112.0068904 33.6264068),8957.0,4489579751.0,0.0,motorway,,,inside
,12406,,,,-112.005215,33.6290223,,POINT (-112.005215 33.6290223),8958.0,4851778294.0,0.0,motorway,,,inside
,12407,,,,-112.0062841,33.6265572,,POINT (-112.0062841 33.6265572),8959.0,756208434.0,0.0,motorway,,,inside
,12408,,,,-112.0065181,33.6261026,,POINT (-112.0065181 33.6261026),8960.0,756209572.0,0.0,motorway,,,inside
,12409,,,,-112.0066731,33.6262371,,POINT (-112.0066731 33.6262371),8961.0,4489579777.0,0.0,motorway,,,inside
,12410,,,,-112.1345174,33.4651347,,POINT (-112.1345174 33.4651347),8962.0,41595117.0,0.0,secondary,,,inside
,12411,,,,-112.1346127,33.4642824,,POINT (-112.1346127 33.4642824),8963.0,5160401421.0,0.0,secondary,,,inside
,12413,,,,-112.1346059,33.461607,,POINT (-112.1346059 33.461607),8965.0,7154856271.0,0.0,secondary,,,inside
,12414,,,,-112.1344541,33.4619782,,POINT (-112.1344541 33.4619782),8966.0,5158958005.0,0.0,secondary,,,inside
,12415,,,,-112.1344508,33.4623873,,POINT (-112.1344508 33.4623873),8967.0,796562625.0,0.0,secondary,,,inside
,12416,,,,-112.1344503,33.4625123,,POINT (-112.1344503 33.4625123),8968.0,4346587588.0,0.0,secondary,,,inside
,12417,,,,-112.134448,33.4634784,,POINT (-112.134448 33.4634784),8969.0,796562632.0,0.0,motorway,,,inside
,12418,,,,-112.1344457,33.4639891,,POINT (-112.1344457 33.4639891),8970.0,7154856272.0,0.0,secondary,,,inside
,12419,,,,-112.1258038,33.4682122,,POINT (-112.1258038 33.4682122),8971.0,41518652.0,0.0,tertiary,,,inside
,12420,,,,-112.1258044,33.4730985,,POINT (-112.1258044 33.4730985),8972.0,1684260897.0,0.0,tertiary,,,inside
,12421,,,,-112.1258563,33.4625194,,POINT (-112.1258563 33.4625194),8973.0,796562708.0,0.0,tertiary,,,inside
,12422,,,,-112.1692483,33.4632667,,POINT (-112.1692483 33.4632667),8974.0,796569092.0,0.0,primary,,,inside
,12423,,,,-112.1692631,33.4623489,,POINT (-112.1692631 33.4623489),8975.0,796569094.0,0.0,primary,,,inside
,12424,,,,-112.169263,33.462181,,POINT (-112.169263 33.462181),8976.0,796569097.0,0.0,primary,,,inside
,12425,,,,-112.1692635,33.4615638,,POINT (-112.1692635 33.4615638),8977.0,2591099349.0,0.0,primary,,,inside
,12426,,,,-112.1690574,33.4606003,,POINT (-112.1690574 33.4606003),8978.0,4346552082.0,0.0,primary,,,inside
,12427,,,,-112.169035,33.4614777,,POINT (-112.169035 33.4614777),8979.0,2591099350.0,0.0,primary,,,inside
,12428,,,,-112.1690493,33.4642071,,POINT (-112.1690493 33.4642071),8980.0,41590496.0,0.0,primary,,,inside
,12429,,,,-112.1692245,33.4649645,,POINT (-112.1692245 33.4649645),8981.0,796569111.0,0.0,primary,,,inside
,12431,,,,-112.1616868,33.4792942,,POINT (-112.1616868 33.4792942),8983.0,41572413.0,0.0,tertiary,,,inside
,12432,,,,-112.168954,33.4879407,,POINT (-112.168954 33.4879407),8984.0,797382334.0,0.0,primary,,,inside
,12433,,,,-112.1689517,33.4880422,,POINT (-112.1689517 33.4880422),8985.0,5156694130.0,0.0,primary,,,inside
,12434,,,,-111.9649234,33.5826876,,POINT (-111.9649234 33.5826876),8986.0,41582624.0,0.0,primary,,,inside
,12435,,,,-111.9617415,33.5826591,,POINT (-111.9617415 33.5826591),8987.0,1448277013.0,0.0,primary,,,inside
,12436,,,,-111.968069,33.5826828,,POINT (-111.968069 33.5826828),8988.0,41582622.0,0.0,primary,,,inside
,12437,,,,-111.959027,33.6804957,,POINT (-111.959027 33.6804957),8989.0,1171714178.0,0.0,secondary,,,inside
,12438,,,,-111.9595282,33.679767,,POINT (-111.9595282 33.679767),8990.0,5213743398.0,0.0,secondary,,,inside
,12439,,,,-111.9909105,33.5828034,,POINT (-111.9909105 33.5828034),8991.0,804062815.0,0.0,primary,,,inside
,12440,,,,-111.9927508,33.5828256,,POINT (-111.9927508 33.5828256),8992.0,4347574575.0,0.0,primary,,,inside
,12441,,,,-111.978005,33.5863007,,POINT (-111.978005 33.5863007),8993.0,4347574579.0,0.0,primary,,,inside
,12442,,,,-111.9780065,33.5851419,,POINT (-111.9780065 33.5851419),8994.0,1950235912.0,0.0,primary,,,inside
,12443,,,,-111.9780036,33.5849283,,POINT (-111.9780036 33.5849283),8995.0,4351621948.0,0.0,primary,,,inside
,12444,,,,-111.9778103,33.5819682,,POINT (-111.9778103 33.5819682),8996.0,4347574555.0,0.0,primary,,,inside
,12446,,,,-111.995747,33.5827635,,POINT (-111.995747 33.5827635),8998.0,41582594.0,0.0,primary,,,inside
,12447,,,,-111.993792,33.5826715,,POINT (-111.993792 33.5826715),8999.0,5063870106.0,0.0,primary,,,inside
,12448,,,,-111.9689184,33.582682,,POINT (-111.9689184 33.582682),9000.0,804062787.0,0.0,primary,,,inside
,12449,,,,-112.0095839,33.5824576,,POINT (-112.0095839 33.5824576),9001.0,804177702.0,0.0,primary,,,inside
,12450,,,,-112.0087816,33.5824783,,POINT (-112.0087816 33.5824783),9002.0,257802266.0,0.0,primary,,,inside
,12451,,,,-112.0102775,33.5824456,,POINT (-112.0102775 33.5824456),9003.0,804177677.0,0.0,secondary,,,inside
,12452,,,,-112.0093718,33.5833392,,POINT (-112.0093718 33.5833392),9004.0,257802364.0,0.0,motorway,,,inside
,12453,,,,-112.0791549,33.6546705,,POINT (-112.0791549 33.6546705),9005.0,41613854.0,0.0,secondary,,,inside
,12454,,,,-112.1009441,33.6547184,,POINT (-112.1009441 33.6547184),9006.0,4348039137.0,0.0,secondary,,,inside
,12455,,,,-112.1055929,33.6547068,,POINT (-112.1055929 33.6547068),9007.0,41613879.0,0.0,secondary,,,inside
,12456,,,,-112.1078373,33.6547012,,POINT (-112.1078373 33.6547012),9008.0,4348039136.0,0.0,secondary,,,inside
,12493,,,,-112.1117909,33.5964229,,POINT (-112.1117909 33.5964229),9045.0,821888242.0,0.0,secondary,,,inside
,12494,,,,-112.1123119,33.5964254,,POINT (-112.1123119 33.5964254),9046.0,821888243.0,0.0,secondary,,,inside
,12495,,,,-112.1075018,33.6109722,,POINT (-112.1075018 33.6109722),9047.0,41677670.0,0.0,secondary,,,inside
,12496,,,,-112.1079417,33.610965,,POINT (-112.1079417 33.610965),9048.0,821888353.0,0.0,secondary,,,inside
,12500,,,,-112.0926398,33.6263561,,POINT (-112.0926398 33.6263561),9052.0,42278764.0,0.0,secondary,,,inside
,12501,,,,-112.0939345,33.6261459,,POINT (-112.0939345 33.6261459),9053.0,998219368.0,0.0,secondary,,,inside
,12502,,,,-112.0945096,33.6260526,,POINT (-112.0945096 33.6260526),9054.0,804679760.0,0.0,secondary,,,inside
,12503,,,,-111.9957674,33.5894759,,POINT (-111.9957674 33.5894759),9055.0,1670590610.0,0.0,secondary,,,inside
,12504,,,,-111.9957388,33.5835585,,POINT (-111.9957388 33.5835585),9056.0,4347936891.0,0.0,secondary,,,inside
,12527,,,,-111.9259305,33.6582103,,POINT (-111.9259305 33.6582103),9079.0,13365812.0,0.0,motorway,,,inside
,12528,12528.0,,,-111.9248763,33.6579951,,POINT (-111.9248763 33.6579951),9080.0,755686220.0,0.0,motorway,,,boundary
,12529,12529.0,,,-111.9248774,33.6582098,,POINT (-111.9248774 33.6582098),9081.0,257987310.0,0.0,motorway,,,boundary
,12530,,,,-111.9259103,33.6584222,,POINT (-111.9259103 33.6584222),9082.0,755687149.0,0.0,motorway,,,inside
,12531,,,,-111.9493274,33.6634619,,POINT (-111.9493274 33.6634619),9083.0,257987315.0,0.0,motorway,,,inside
,12532,,,,-111.9536216,33.6650103,,POINT (-111.9536216 33.6650103),9084.0,257987320.0,0.0,motorway,,,inside
,12566,,,,-112.0827948,33.6263011,,POINT (-112.0827948 33.6263011),9118.0,1376419278.0,0.0,tertiary,,,inside
,12567,,,,-112.0101765,33.6042919,,POINT (-112.0101765 33.6042919),9119.0,257844167.0,0.0,tertiary,,,inside
,12568,,,,-112.0622269,33.6839983,,POINT (-112.0622269 33.6839983),9120.0,3742259997.0,0.0,secondary,,,inside
,12569,,,,-112.06456,33.6839409,,POINT (-112.06456 33.6839409),9121.0,4348023664.0,0.0,secondary,,,inside
,12570,,,,-112.0576014,33.6841419,,POINT (-112.0576014 33.6841419),9122.0,41630328.0,0.0,secondary,,,inside
,12571,,,,-112.0581675,33.6841248,,POINT (-112.0581675 33.6841248),9123.0,41630326.0,0.0,secondary,,,inside
,12572,,,,-112.0311951,33.681161,,POINT (-112.0311951 33.681161),9124.0,850528191.0,0.0,primary,,,inside
,12573,,,,-112.0311898,33.6806617,,POINT (-112.0311898 33.6806617),9125.0,850528192.0,0.0,primary,,,inside
,12574,,,,-112.0311947,33.6804752,,POINT (-112.0311947 33.6804752),9126.0,41618731.0,0.0,primary,,,inside
,12575,,,,-112.0311805,33.6789223,,POINT (-112.0311805 33.6789223),9127.0,4351377595.0,0.0,primary,,,inside
,12576,,,,-112.1003458,33.7702014,,POINT (-112.1003458 33.7702014),9128.0,10741919165.0,2.0,tertiary,,,inside
,12577,,,,-112.1010424,33.7700535,,POINT (-112.1010424 33.7700535),9129.0,850589554.0,0.0,tertiary,,,inside
,12578,,,,-112.1232374,33.7984099,,POINT (-112.1232374 33.7984099),9130.0,41633909.0,0.0,primary,,,inside
,12579,,,,-112.1246579,33.7984007,,POINT (-112.1246579 33.7984007),9131.0,854307523.0,0.0,primary,,,inside
,12581,,,,-112.1316973,33.7983545,,POINT (-112.1316973 33.7983545),9133.0,4173346644.0,0.0,primary,,,inside
,12582,,,,-112.0989837,33.7838089,,POINT (-112.0989837 33.7838089),9134.0,5151826749.0,0.0,primary,,,inside
,12583,,,,-112.0996238,33.7837866,,POINT (-112.0996238 33.7837866),9135.0,1963826604.0,0.0,primary,,,inside
,12587,,,,-112.1523007,33.8789584,,POINT (-112.1523007 33.8789584),9139.0,860566336.0,0.0,tertiary,,,inside
,12588,,,,-112.1554454,33.878598,,POINT (-112.1554454 33.878598),9140.0,860566341.0,0.0,tertiary,,,inside
