link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,vdf_length_mi,facility_type,link_type,free_speed,vdf_free_speed_mph,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,free_speed_in_mph_raw,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,vdf_fftt,is_link,from_biway,link_type_name,boundary_status
58394,East Indian School Road,436779297,37421,37423,1,"LINESTRING (-112.004232 33.4951669, -112.0041127 33.4951614, -112.0037756 33.4951619, -112.0036447 33.4951611, -112.003601 33.4951608)",1,58.53,0.036368845,secondary,4,64,39.76785515,3,4800,,,0,0.15,4,1,40,,,,,,,,,inside
58395,North 36th Street,436779337,37421,37439,1,"LINESTRING (-112.004232 33.4951669, -112.0042318 33.4952813, -112.0042306 33.4953805, -112.0042304 33.4954232, -112.0042297 33.4955598, -112.0042298 33.4957226)",1,61.79,0.038394514,secondary,4,48,29.82589136,2,3200,,,0,0.15,4,1,30,,,,,,,,,inside
58396,North 36th Street,436779336,37421,37444,1,"LINESTRING (-112.004232 33.4951669, -112.0042327 33.4950465, -112.004236 33.4948221, -112.004237 33.4947315, -112.0042386 33.4946448)",1,58.06,0.0360768,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58397,East Indian School Road,436779293,37422,37416,1,"LINESTRING (-111.9994138 33.495139, -111.9997475 33.4951386, -111.999825 33.4951382)",1,38.13,0.023692876,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58398,East Indian School Road,1016175549,37422,79883,1,"LINESTRING (-111.9994138 33.495139, -111.9993955 33.4951391, -111.9992474 33.4951398)",1,15.43,0.009587755,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58399,East Indian School Road,635053485,37423,37414,1,"LINESTRING (-112.003601 33.4951608, -112.0034252 33.4951598)",1,16.3,0.010128347,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58400,East Indian School Road,436779297,37423,37421,1,"LINESTRING (-112.003601 33.4951608, -112.0036447 33.4951611, -112.0037756 33.4951619, -112.0041127 33.4951614, -112.004232 33.4951669)",1,58.53,0.036368845,secondary,4,64,39.76785515,3,4800,,,0,0.15,4,1,40,,,,,,,,,inside
58401,East Indian School Road,436779301,37424,37425,1,"LINESTRING (-112.013025 33.4952385, -112.0128489 33.4952389, -112.0127206 33.4952392, -112.0126104 33.4952395, -112.0124837 33.4952398, -112.0124248 33.4952392, -112.0122965 33.4952379, -112.0121623 33.4952366)",1,80,0.04970968,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58402,East Indian School Road,531690157,37424,37427,1,"LINESTRING (-112.013025 33.4952385, -112.0131683 33.4952365, -112.0135737 33.4952287, -112.0137184 33.495226, -112.0137646 33.4952251, -112.0139267 33.495222)",1,83.63,0.051965257,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58403,North 32nd Street,436779329,37424,37432,1,"LINESTRING (-112.013025 33.4952385, -112.0130235 33.4953571, -112.0130239 33.4954515, -112.0130234 33.4955446, -112.013024 33.4956767, -112.013024 33.4957469, -112.0130241 33.4958667, -112.0130241 33.4958864, -112.0130242 33.49602)",1,86.9,0.05399714,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58404,North 32nd Street,436779325,37424,37436,1,"LINESTRING (-112.013025 33.4952385, -112.0130232 33.4950922, -112.013022 33.4947717, -112.0130214 33.4947251, -112.0130217 33.4946915, -112.0130212 33.4945565, -112.0130209 33.4944942, -112.0130207 33.4944161)",1,91.45,0.056824378,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58405,East Indian School Road,436779304,37425,37420,1,"LINESTRING (-112.0121623 33.4952366, -112.0121277 33.4952364, -112.012084 33.4952361, -112.0119545 33.4952352, -112.0117538 33.4952338, -112.0114709 33.4952318, -112.0110154 33.4952286, -112.0106304 33.495226, -112.0103987 33.4952244, -112.010264 33.4952234, -112.0099527 33.4952213, -112.0096008 33.4952188, -112.0090687 33.4952151, -112.0086054 33.4952119, -112.0082519 33.4952095, -112.0081248 33.4952086, -112.0069461 33.4952004, -112.006554 33.4951977, -112.0063793 33.4951965, -112.0061485 33.4951949, -112.006071 33.4951943, -112.0059603 33.4951936, -112.0057047 33.4951918, -112.0055165 33.4951905, -112.0053438 33.4951893, -112.0053028 33.495189, -112.0051854 33.4951882, -112.0050715 33.4951874)",1,657.55,0.408582501,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58406,East Indian School Road,436779301,37425,37424,1,"LINESTRING (-112.0121623 33.4952366, -112.0122965 33.4952379, -112.0124248 33.4952392, -112.0124837 33.4952398, -112.0126104 33.4952395, -112.0127206 33.4952392, -112.0128489 33.4952389, -112.013025 33.4952385)",1,80,0.04970968,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58407,East Indian School Road,437457871,37426,36962,1,"LINESTRING (-112.0209009 33.4950474, -112.0210295 33.4950465, -112.021378 33.4950397, -112.0214859 33.4950375, -112.021594 33.4950354)",1,64.29,0.039947942,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58408,East Indian School Road,436779307,37426,37427,1,"LINESTRING (-112.0209009 33.4950474, -112.0205955 33.495058, -112.0205449 33.4950592, -112.0204271 33.4950619, -112.020228 33.495068, -112.0200534 33.4950723, -112.0195641 33.4950866, -112.0194633 33.4950889, -112.0194278 33.4950899, -112.0192783 33.4950939, -112.018593 33.4951126, -112.0185216 33.4951145, -112.0183658 33.4951188, -112.0182188 33.4951228, -112.0179424 33.4951303, -112.0176206 33.4951391, -112.017499 33.4951425, -112.017302 33.4951482, -112.0168328 33.4951572, -112.0167161 33.49516, -112.0165292 33.4951646, -112.016314 33.4951671, -112.0162525 33.4951685, -112.0162451 33.4951687, -112.0154767 33.4951864, -112.0152989 33.495191, -112.0151362 33.4951946, -112.0149098 33.4951996, -112.0146115 33.4952063, -112.0144 33.4952108, -112.0139267 33.495222)",1,647.01,0.402033251,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58409,East Indian School Road,531690157,37427,37424,1,"LINESTRING (-112.0139267 33.495222, -112.0137646 33.4952251, -112.0137184 33.495226, -112.0135737 33.4952287, -112.0131683 33.4952365, -112.013025 33.4952385)",1,83.63,0.051965257,secondary,4,60,37.2823642,4,6400,,,0,0.15,4,1,35,,,,,,,,,inside
58410,East Indian School Road,436779307,37427,37426,1,"LINESTRING (-112.0139267 33.495222, -112.0144 33.4952108, -112.0146115 33.4952063, -112.0149098 33.4951996, -112.0151362 33.4951946, -112.0152989 33.495191, -112.0154767 33.4951864, -112.0162451 33.4951687, -112.0162525 33.4951685, -112.016314 33.4951671, -112.0165292 33.4951646, -112.0167161 33.49516, -112.0168328 33.4951572, -112.017302 33.4951482, -112.017499 33.4951425, -112.0176206 33.4951391, -112.0179424 33.4951303, -112.0182188 33.4951228, -112.0183658 33.4951188, -112.0185216 33.4951145, -112.018593 33.4951126, -112.0192783 33.4950939, -112.0194278 33.4950899, -112.0194633 33.4950889, -112.0195641 33.4950866, -112.0200534 33.4950723, -112.020228 33.495068, -112.0204271 33.4950619, -112.0205449 33.4950592, -112.0205955 33.495058, -112.0209009 33.4950474)",1,647.01,0.402033251,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58411,East Osborn Road,436779311,37428,37429,1,"LINESTRING (-112.0135409 33.4878814, -112.0130979 33.4878828, -112.012978 33.4878847)",1,52.2,0.032435566,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58412,East Osborn Road,679778089,37428,37431,1,"LINESTRING (-112.0135409 33.4878814, -112.0136336 33.4878811, -112.0150891 33.4878686, -112.0156132 33.4878641, -112.0172737 33.4878311, -112.0178994 33.4878191, -112.0181415 33.4878145, -112.0194522 33.4877895, -112.0194607 33.4877893, -112.0207612 33.4877522)",1,669.77,0.416175655,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58413,North 32nd Street,436779328,37429,27324,1,"LINESTRING (-112.012978 33.4878847, -112.0129777 33.4877633, -112.0129772 33.4876316, -112.0129762 33.4874073, -112.0129762 33.4873457)",1,59.93,0.037238764,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58414,East Osborn Road,436779320,37429,36846,1,"LINESTRING (-112.012978 33.4878847, -112.0128098 33.4878831, -112.0126755 33.4878819, -112.012338 33.4878789)",1,59.36,0.036884583,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58415,East Osborn Road,436779311,37429,37428,1,"LINESTRING (-112.012978 33.4878847, -112.0130979 33.4878828, -112.0135409 33.4878814)",1,52.2,0.032435566,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58416,North 32nd Street,436779327,37429,37437,1,"LINESTRING (-112.012978 33.4878847, -112.0129788 33.487973, -112.0129806 33.4882434, -112.0129814 33.4883618, -112.0129818 33.4884179)",1,59.29,0.036841087,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58417,East Osborn Road,436779315,37430,36847,1,"LINESTRING (-112.004222 33.4878275, -112.0043114 33.4878281, -112.0046802 33.4878308, -112.004807 33.4878317)",1,54.25,0.033709377,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58418,North 36th Street,436779331,37430,37438,1,"LINESTRING (-112.004222 33.4878275, -112.0042227 33.4879096, -112.0042227 33.4879618, -112.0042226 33.4885128, -112.0042225 33.4889767, -112.0042223 33.4896188, -112.0042223 33.4897482, -112.0042222 33.4902945, -112.0042221 33.4906604, -112.004222 33.4909715, -112.0042219 33.4914945, -112.0042219 33.4915148, -112.0042218 33.4919125, -112.0042217 33.492324, -112.0042217 33.4927242, -112.0042216 33.4931304, -112.0042215 33.493544, -112.0042248 33.4936751, -112.0042308 33.4939525, -112.0042312 33.4940685, -112.004235 33.4942998)",1,719.7,0.447200709,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58419,North 36th Street,436779333,37430,37441,1,"LINESTRING (-112.004222 33.4878275, -112.0042227 33.4877212, -112.0042223 33.4873033)",1,58.29,0.036219716,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58420,East Osborn Road,436779322,37431,36849,1,"LINESTRING (-112.0207612 33.4877522, -112.0211154 33.4877421)",1,32.87,0.020424465,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58421,East Osborn Road,679778089,37431,37428,1,"LINESTRING (-112.0207612 33.4877522, -112.0194607 33.4877893, -112.0194522 33.4877895, -112.0181415 33.4878145, -112.0178994 33.4878191, -112.0172737 33.4878311, -112.0156132 33.4878641, -112.0150891 33.4878686, -112.0136336 33.4878811, -112.0135409 33.4878814)",1,669.77,0.416175655,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58422,North 32nd Street,436779329,37432,37424,1,"LINESTRING (-112.0130242 33.49602, -112.0130241 33.4958864, -112.0130241 33.4958667, -112.013024 33.4957469, -112.013024 33.4956767, -112.0130234 33.4955446, -112.0130239 33.4954515, -112.0130235 33.4953571, -112.013025 33.4952385)",1,86.9,0.05399714,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58423,North 32nd Street,436779323,37432,37433,1,"LINESTRING (-112.0130242 33.49602, -112.0130238 33.4961473, -112.0130237 33.4962032, -112.0130226 33.4965974, -112.0130251 33.4966533, -112.0130253 33.4967771, -112.0130227 33.497094, -112.0130258 33.497144, -112.0130262 33.4974746, -112.0130261 33.4975201, -112.013027 33.4979933, -112.0130249 33.4980468, -112.0130256 33.4984684, -112.0130283 33.4989061, -112.0130295 33.4998019, -112.0130302 33.5002865, -112.013031 33.5006035, -112.0130308 33.5006902, -112.0130317 33.5013706, -112.0130318 33.5014194, -112.0130319 33.5014947, -112.0130327 33.5020619)",1,671.85,0.417468106,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58424,North 32nd Street,436779323,37433,37432,1,"LINESTRING (-112.0130327 33.5020619, -112.0130319 33.5014947, -112.0130318 33.5014194, -112.0130317 33.5013706, -112.0130308 33.5006902, -112.013031 33.5006035, -112.0130302 33.5002865, -112.0130295 33.4998019, -112.0130283 33.4989061, -112.0130256 33.4984684, -112.0130249 33.4980468, -112.013027 33.4979933, -112.0130261 33.4975201, -112.0130262 33.4974746, -112.0130258 33.497144, -112.0130227 33.497094, -112.0130253 33.4967771, -112.0130251 33.4966533, -112.0130226 33.4965974, -112.0130237 33.4962032, -112.0130238 33.4961473, -112.0130242 33.49602)",1,671.85,0.417468106,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58425,North 32nd Street,436779326,37433,37434,1,"LINESTRING (-112.0130327 33.5020619, -112.0130311 33.5021388, -112.0130261 33.5024756, -112.0130273 33.5025814)",1,57.77,0.035896603,secondary,4,60,37.2823642,4,6400,,,0,0.15,4,1,35,,,,,,,,,inside
58426,East Campbell Avenue,537984266,37434,33899,1,"LINESTRING (-112.0130273 33.5025814, -112.0128501 33.5025831, -112.0123574 33.502582, -112.0118914 33.5025801)",1,105.32,0.065442794,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
58427,East Campbell Avenue,537984263,37434,35803,1,"LINESTRING (-112.0130273 33.5025814, -112.0131645 33.5025786, -112.0136886 33.5025601)",1,61.36,0.038127325,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
58428,North 32nd Street,436779326,37434,37433,1,"LINESTRING (-112.0130273 33.5025814, -112.0130261 33.5024756, -112.0130311 33.5021388, -112.0130327 33.5020619)",1,57.77,0.035896603,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58429,North 32nd Street,436779324,37434,37435,1,"LINESTRING (-112.0130273 33.5025814, -112.0130259 33.5026751, -112.0130268 33.5028831, -112.0130275 33.5029491, -112.0130276 33.5029942)",1,45.9,0.028520929,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58430,North 32nd Street,531625460,37435,35809,1,"LINESTRING (-112.0130276 33.5029942, -112.0130293 33.5030288, -112.0130288 33.5031099, -112.0130286 33.5032018, -112.0130281 33.503468, -112.013028 33.5035011, -112.0130283 33.5038162, -112.0130284 33.5038647, -112.013028 33.503887, -112.0130282 33.5039444, -112.0130285 33.5040759, -112.013029 33.5046244, -112.0130298 33.5048058)",1,201.44,0.125168974,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58431,North 32nd Street,436779324,37435,37434,1,"LINESTRING (-112.0130276 33.5029942, -112.0130275 33.5029491, -112.0130268 33.5028831, -112.0130259 33.5026751, -112.0130273 33.5025814)",1,45.9,0.028520929,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58432,North 32nd Street,436779325,37436,37424,1,"LINESTRING (-112.0130207 33.4944161, -112.0130209 33.4944942, -112.0130212 33.4945565, -112.0130217 33.4946915, -112.0130214 33.4947251, -112.013022 33.4947717, -112.0130232 33.4950922, -112.013025 33.4952385)",1,91.45,0.056824378,secondary,4,60,37.2823642,4,6400,,,0,0.15,4,1,35,,,,,,,,,inside
58433,North 32nd Street,436779330,37436,37437,1,"LINESTRING (-112.0130207 33.4944161, -112.0130191 33.4942064, -112.0130168 33.4939102, -112.0130158 33.4937424, -112.0130155 33.4936147, -112.0130145 33.4934547, -112.013014 33.4933828, -112.0130138 33.4933207, -112.0130094 33.4929138, -112.0130079 33.4927597, -112.0130053 33.492456, -112.0130029 33.492242, -112.0130011 33.4920652, -112.0130005 33.4919515, -112.0130007 33.4919058, -112.0130018 33.4916239, -112.0130021 33.4915438, -112.0130016 33.4914633, -112.0129996 33.4911682, -112.0129962 33.4906344, -112.0129942 33.4903338, -112.0129909 33.4898698, -112.0129904 33.48974, -112.0129896 33.489691, -112.0129895 33.4896063, -112.0129883 33.4894935, -112.0129872 33.4891121, -112.0129809 33.4888751, -112.0129807 33.4888353, -112.012981 33.4887051, -112.0129818 33.4884179)",1,666.99,0.414448243,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58434,North 32nd Street,436779327,37437,37429,1,"LINESTRING (-112.0129818 33.4884179, -112.0129814 33.4883618, -112.0129806 33.4882434, -112.0129788 33.487973, -112.012978 33.4878847)",1,59.29,0.036841087,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58435,North 32nd Street,436779330,37437,37436,1,"LINESTRING (-112.0129818 33.4884179, -112.012981 33.4887051, -112.0129807 33.4888353, -112.0129809 33.4888751, -112.0129872 33.4891121, -112.0129883 33.4894935, -112.0129895 33.4896063, -112.0129896 33.489691, -112.0129904 33.48974, -112.0129909 33.4898698, -112.0129942 33.4903338, -112.0129962 33.4906344, -112.0129996 33.4911682, -112.0130016 33.4914633, -112.0130021 33.4915438, -112.0130018 33.4916239, -112.0130007 33.4919058, -112.0130005 33.4919515, -112.0130011 33.4920652, -112.0130029 33.492242, -112.0130053 33.492456, -112.0130079 33.4927597, -112.0130094 33.4929138, -112.0130138 33.4933207, -112.013014 33.4933828, -112.0130145 33.4934547, -112.0130155 33.4936147, -112.0130158 33.4937424, -112.0130168 33.4939102, -112.0130191 33.4942064, -112.0130207 33.4944161)",1,666.99,0.414448243,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58436,North 36th Street,436779331,37438,37430,1,"LINESTRING (-112.004235 33.4942998, -112.0042312 33.4940685, -112.0042308 33.4939525, -112.0042248 33.4936751, -112.0042215 33.493544, -112.0042216 33.4931304, -112.0042217 33.4927242, -112.0042217 33.492324, -112.0042218 33.4919125, -112.0042219 33.4915148, -112.0042219 33.4914945, -112.004222 33.4909715, -112.0042221 33.4906604, -112.0042222 33.4902945, -112.0042223 33.4897482, -112.0042223 33.4896188, -112.0042225 33.4889767, -112.0042226 33.4885128, -112.0042227 33.4879618, -112.0042227 33.4879096, -112.004222 33.4878275)",1,719.7,0.447200709,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58437,North 36th Street,436779338,37438,37444,1,"LINESTRING (-112.004235 33.4942998, -112.0042359 33.4943578, -112.0042386 33.4946448)",1,38.36,0.023835792,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58438,North 36th Street,436779337,37439,37421,1,"LINESTRING (-112.0042298 33.4957226, -112.0042297 33.4955598, -112.0042304 33.4954232, -112.0042306 33.4953805, -112.0042318 33.4952813, -112.004232 33.4951669)",1,61.79,0.038394514,secondary,4,48,29.82589136,3,4800,,,0,0.15,4,1,30,,,,,,,,,inside
58439,North 36th Street,436779332,37439,37440,1,"LINESTRING (-112.0042298 33.4957226, -112.0042289 33.4959341, -112.0042276 33.4960595, -112.0042259 33.4961751, -112.0042241 33.4965666, -112.004221 33.4970026, -112.0042214 33.4970849, -112.0042159 33.4977861, -112.0042173 33.4979244, -112.0042123 33.4983952, -112.0042051 33.4988574, -112.0042048 33.4992144, -112.004205 33.4993499, -112.0042084 33.4997766, -112.0042064 33.5000353, -112.0042051 33.5002546, -112.004202 33.5007074, -112.004202 33.5007524, -112.0042016 33.5011167, -112.0042011 33.5015565, -112.004201 33.5016667, -112.0042005 33.5018414, -112.0042006 33.5020393)",1,702.4,0.43645099,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58440,North 36th Street,436779332,37440,37439,1,"LINESTRING (-112.0042006 33.5020393, -112.0042005 33.5018414, -112.004201 33.5016667, -112.0042011 33.5015565, -112.0042016 33.5011167, -112.004202 33.5007524, -112.004202 33.5007074, -112.0042051 33.5002546, -112.0042064 33.5000353, -112.0042084 33.4997766, -112.004205 33.4993499, -112.0042048 33.4992144, -112.0042051 33.4988574, -112.0042123 33.4983952, -112.0042173 33.4979244, -112.0042159 33.4977861, -112.0042214 33.4970849, -112.004221 33.4970026, -112.0042241 33.4965666, -112.0042259 33.4961751, -112.0042276 33.4960595, -112.0042289 33.4959341, -112.0042298 33.4957226)",1,702.4,0.43645099,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58441,North 36th Street,436779335,37440,37442,1,"LINESTRING (-112.0042006 33.5020393, -112.0042001 33.5024717, -112.0042 33.5025619)",1,58.11,0.036107869,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58442,North 36th Street,436779333,37441,37430,1,"LINESTRING (-112.0042223 33.4873033, -112.0042227 33.4877212, -112.004222 33.4878275)",1,58.29,0.036219716,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58443,North 36th Street,436779339,37441,37445,1,"LINESTRING (-112.0042223 33.4873033, -112.0042222 33.4871067, -112.0042219 33.4867641, -112.0042218 33.4866842, -112.0042215 33.4863853, -112.0042212 33.4860453, -112.0042212 33.4860092, -112.0042211 33.4859359, -112.004221 33.4858163, -112.0042228 33.4856316, -112.004223 33.4856127, -112.0042232 33.4853896, -112.0042232 33.4852548, -112.0042233 33.4850623, -112.0042233 33.484885, -112.0042234 33.4845393, -112.0042235 33.4841376, -112.0042246 33.4837497, -112.0042262 33.4834019, -112.0042245 33.4830561, -112.004224 33.4826921, -112.0042249 33.4825741, -112.0042252 33.4822999)",1,556.35,0.345699756,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58444,East Campbell Avenue,537984270,37442,33900,1,"LINESTRING (-112.0042 33.5025619, -112.0042954 33.5025621, -112.0045117 33.5025623, -112.0048603 33.5025627)",1,61.22,0.038040333,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
58445,North 36th Street,436779335,37442,37440,1,"LINESTRING (-112.0042 33.5025619, -112.0042001 33.5024717, -112.0042006 33.5020393)",1,58.11,0.036107869,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58446,North 36th Street,436779334,37442,37443,1,"LINESTRING (-112.0042 33.5025619, -112.0041995 33.5026385, -112.0041979 33.5028844, -112.0041975 33.5029884, -112.0041968 33.5030726)",1,56.79,0.035287659,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58447,East Campbell Avenue,537984274,37442,74153,1,"LINESTRING (-112.0042 33.5025619, -112.0041127 33.502562, -112.0038365 33.5025624, -112.0034795 33.5025625, -112.0032428 33.5025626)",1,88.75,0.055146676,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
58448,North 36th Street,531615780,37443,22487,1,"LINESTRING (-112.0041968 33.5030726, -112.0041939 33.5034404, -112.0041936 33.5034748, -112.0041893 33.5039342, -112.0041859 33.5043925, -112.0041817 33.5048698)",1,199.84,0.124174781,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58449,North 36th Street,436779334,37443,37442,1,"LINESTRING (-112.0041968 33.5030726, -112.0041975 33.5029884, -112.0041979 33.5028844, -112.0041995 33.5026385, -112.0042 33.5025619)",1,56.79,0.035287659,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58450,North 36th Street,436779336,37444,37421,1,"LINESTRING (-112.0042386 33.4946448, -112.004237 33.4947315, -112.004236 33.4948221, -112.0042327 33.4950465, -112.004232 33.4951669)",1,58.06,0.0360768,secondary,4,60,37.2823642,4,6400,,,0,0.15,4,1,35,,,,,,,,,inside
58451,North 36th Street,436779338,37444,37438,1,"LINESTRING (-112.0042386 33.4946448, -112.0042359 33.4943578, -112.004235 33.4942998)",1,38.36,0.023835792,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58452,North 36th Street,1349870439,37445,36241,1,"LINESTRING (-112.0042252 33.4822999, -112.004225 33.4822234, -112.0042248 33.4821498, -112.0042236 33.4815439, -112.0042234 33.4814703, -112.0042221 33.4811899, -112.0042228 33.4811616, -112.0042225 33.4810407)",1,140.02,0.087004367,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58453,North 36th Street,436779339,37445,37441,1,"LINESTRING (-112.0042252 33.4822999, -112.0042249 33.4825741, -112.004224 33.4826921, -112.0042245 33.4830561, -112.0042262 33.4834019, -112.0042246 33.4837497, -112.0042235 33.4841376, -112.0042234 33.4845393, -112.0042233 33.484885, -112.0042233 33.4850623, -112.0042232 33.4852548, -112.0042232 33.4853896, -112.004223 33.4856127, -112.0042228 33.4856316, -112.004221 33.4858163, -112.0042211 33.4859359, -112.0042212 33.4860092, -112.0042212 33.4860453, -112.0042215 33.4863853, -112.0042218 33.4866842, -112.0042219 33.4867641, -112.0042222 33.4871067, -112.0042223 33.4873033)",1,556.35,0.345699756,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58454,North 40th Street,436779340,37446,37447,1,"LINESTRING (-111.9953831 33.5029815, -111.9953808 33.5030973)",1,12.88,0.008003258,secondary,4,56,34.79687325,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58455,North 40th Street,436779350,37446,37451,1,"LINESTRING (-111.9953831 33.5029815, -111.9953846 33.5029103, -111.9953862 33.5028111, -111.9953904 33.5026165, -111.9953927 33.5025082)",1,52.64,0.032708969,secondary,4,56,34.79687325,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
58456,North 40th Street,531615779,37447,31484,1,"LINESTRING (-111.9953808 33.5030973, -111.9953794 33.5031577, -111.995378 33.5032223, -111.9953777 33.5032479, -111.99538 33.5034049, -111.9953821 33.5035108, -111.9953811 33.5036067, -111.9953777 33.5039401, -111.9953776 33.5041739, -111.995374 33.5042504, -111.9953741 33.5043185, -111.9953725 33.5044424, -111.9953653 33.5047607)",1,184.98,0.114941208,secondary,4,56,34.79687325,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
58457,North 40th Street,436779340,37447,37446,1,"LINESTRING (-111.9953808 33.5030973, -111.9953831 33.5029815)",1,12.88,0.008003258,secondary,4,56,34.79687325,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
58458,North 40th Street,436779345,37448,37418,1,"LINESTRING (-111.9954524 33.4956838, -111.9954541 33.4952207, -111.995454 33.4951171)",1,63.01,0.039152587,secondary,4,56,34.79687325,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
