link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,vdf_free_speed_in_mph,from_biway,is_link
31555,Northeast 4th Street,428031766,16835,16836,1,"LINESTRING (-122.1503656 47.4884456, -122.1489147 47.4884323)",1,109.03,secondary,4,56,2,3200,,,0,0.15,4,1,0.067762585,34.79687325,35,0.116817857,,,,,,,,
31556,Northeast 4th Street,428031774,16835,16844,1,"LINESTRING (-122.1503656 47.4884456, -122.15086 47.4884501, -122.151031 47.4884492)",1,50,secondary,4,56,3,4800,,,0,0.15,4,1,0.031075202,34.79687325,35,0.053571429,,,,,,,,
31557,Northeast 4th Street,428031766,16836,16835,1,"LINESTRING (-122.1489147 47.4884323, -122.1503656 47.4884456)",1,109.03,secondary,4,56,2,3200,,,0,0.15,4,1,0.067762585,34.79687325,35,0.116817857,,,,,,,,
31558,Northeast 4th Street,428031776,16836,16845,1,"LINESTRING (-122.1489147 47.4884323, -122.148541 47.4884289, -122.148386 47.4884262)",1,39.73,secondary,4,56,3,4800,,,0,0.15,4,1,0.024692356,34.79687325,35,0.042567857,,,,,,,,
31559,Northeast 4th Street,428031767,16837,16838,1,"LINESTRING (-122.1518835 47.4884505, -122.1515704 47.4884486)",1,23.53,secondary,4,56,3,4800,,,0,0.15,4,1,0.01462399,34.79687325,35,0.025210714,,,,,,,,
31560,Northeast 4th Street,605158623,16837,16847,1,"LINESTRING (-122.1518835 47.4884505, -122.1522179 47.4884526)",1,25.13,secondary,4,56,2,3200,,,0,0.15,4,1,0.015618397,34.79687325,35,0.026925,,,,,,,,
31561,Northeast 4th Street,428031767,16838,16837,1,"LINESTRING (-122.1515704 47.4884486, -122.1518835 47.4884505)",1,23.53,secondary,4,56,2,3200,,,0,0.15,4,1,0.01462399,34.79687325,35,0.025210714,,,,,,,,
31562,Northeast 4th Street,428031778,16838,16844,1,"LINESTRING (-122.1515704 47.4884486, -122.151219 47.4884464, -122.151031 47.4884492)",1,40.53,secondary,4,56,3,4800,,,0,0.15,4,1,0.025189559,34.79687325,35,0.043425,,,,,,,,
31563,Northeast 4th Street,428031768,16839,16824,1,"LINESTRING (-122.1560372 47.488515, -122.1561616 47.4885174, -122.1563357 47.4885207)",1,22.44,secondary,4,56,3,4800,,,0,0.15,4,1,0.013946551,34.79687325,35,0.024042857,,,,,,,,
31564,Northeast 4th Street,738564785,16839,20236,1,"LINESTRING (-122.1560372 47.488515, -122.1560005 47.4885143)",1,2.76,secondary,4,56,2,3200,,,0,0.15,4,1,0.001715351,34.79687325,35,0.002957143,,,,,,,,
31565,Northeast 4th Street,428031769,16840,16830,1,"LINESTRING (-122.1526007 47.4884516, -122.1527252 47.4884535, -122.1532055 47.4884606)",1,45.45,secondary,4,56,3,4800,,,0,0.15,4,1,0.028247359,34.79687325,35,0.048696429,,,,,,,,
31566,Northeast 4th Street,428031777,16840,16847,1,"LINESTRING (-122.1526007 47.4884516, -122.1522179 47.4884526)",1,28.76,secondary,4,56,2,3200,,,0,0.15,4,1,0.017874456,34.79687325,35,0.030814286,,,,,,,,
31567,Northeast 4th Street,428031770,16841,11547,1,"LINESTRING (-122.1569068 47.4885251, -122.1569435 47.4885254, -122.1570037 47.4885259)",1,7.28,secondary,4,56,2,3200,,,0,0.15,4,1,0.004524549,34.79687325,35,0.0078,,,,,,,,
31568,Northeast 4th Street,737672827,16841,22616,1,"LINESTRING (-122.1569068 47.4885251, -122.1566236 47.4885229)",1,21.28,secondary,4,56,3,4800,,,0,0.15,4,1,0.013225606,34.79687325,35,0.0228,,,,,,,,
31569,Northeast 4th Street,428031771,16842,16829,1,"LINESTRING (-122.1620814 47.4885654, -122.1624003 47.4885678, -122.1625502 47.488569, -122.1626218 47.4885696)",1,40.61,secondary,4,56,2,3200,,,0,0.15,4,1,0.025239279,34.79687325,35,0.043510714,,,,,,,,
31570,Northeast 4th Street,428031772,16842,16843,1,"LINESTRING (-122.1620814 47.4885654, -122.161883 47.4885639)",1,14.91,secondary,4,56,3,4800,,,0,0.15,4,1,0.009266625,34.79687325,35,0.015975,,,,,,,,
31571,Northeast 4th Street,428268761,16843,11540,1,"LINESTRING (-122.161883 47.4885639, -122.161504 47.4885608)",1,28.48,secondary,4,56,4,6400,,,0,0.15,4,1,0.017700435,34.79687325,35,0.030514286,,,,,,,,
31572,Northeast 4th Street,428031772,16843,16842,1,"LINESTRING (-122.161883 47.4885639, -122.1620814 47.4885654)",1,14.91,secondary,4,56,2,3200,,,0,0.15,4,1,0.009266625,34.79687325,35,0.015975,,,,,,,,
31573,Hoquiam Avenue Northeast,973878631,16844,2497,1,"LINESTRING (-122.151031 47.4884492, -122.151029 47.4886308, -122.151039 47.48908)",1,70.15,tertiary,5,40,1,1200,,,0,0.15,4,1,0.043598508,24.85490947,25,0.105225,,,,,,,,
31574,Northeast 4th Street,428031774,16844,16835,1,"LINESTRING (-122.151031 47.4884492, -122.15086 47.4884501, -122.1503656 47.4884456)",1,50,secondary,4,56,2,3200,,,0,0.15,4,1,0.031075202,34.79687325,35,0.053571429,,,,,,,,
31575,Northeast 4th Street,428031778,16844,16838,1,"LINESTRING (-122.151031 47.4884492, -122.151219 47.4884464, -122.1515704 47.4884486)",1,40.53,secondary,4,56,3,4800,,,0,0.15,4,1,0.025189559,34.79687325,35,0.043425,,,,,,,,
31576,Jericho Avenue Northeast,969185889,16845,3958,1,"LINESTRING (-122.148386 47.4884262, -122.148375 47.4883052, -122.1483583 47.4878487)",1,64.26,tertiary,5,48,1,1200,,,0,0.15,4,1,0.03993785,29.82589136,30,0.080325,,,,,,,,
31577,Northeast 4th Street,428031776,16845,16836,1,"LINESTRING (-122.148386 47.4884262, -122.148541 47.4884289, -122.1489147 47.4884323)",1,39.73,secondary,4,56,2,3200,,,0,0.15,4,1,0.024692356,34.79687325,35,0.042567857,,,,,,,,
31578,Northeast 4th Street,428031775,16845,16846,1,"LINESTRING (-122.148386 47.4884262, -122.148235 47.4884253, -122.1479227 47.4884217)",1,34.82,secondary,4,56,2,3200,,,0,0.15,4,1,0.021640771,34.79687325,35,0.037307143,,,,,,,,
31579,Northeast 4th Street,428031775,16846,16845,1,"LINESTRING (-122.1479227 47.4884217, -122.148235 47.4884253, -122.148386 47.4884262)",1,34.82,secondary,4,56,3,4800,,,0,0.15,4,1,0.021640771,34.79687325,35,0.037307143,,,,,,,,
31580,Northeast 4th Street,428094428,16846,19209,1,"LINESTRING (-122.1479227 47.4884217, -122.147493 47.4884169, -122.1471048 47.4884124, -122.1465137 47.4884055, -122.1461763 47.4884016, -122.1451612 47.4883898, -122.1436172 47.4883878)",1,323.54,secondary,4,56,2,3200,,,0,0.15,4,1,0.201081417,34.79687325,35,0.34665,,,,,,,,
31581,Northeast 4th Street,605158623,16847,16837,1,"LINESTRING (-122.1522179 47.4884526, -122.1518835 47.4884505)",1,25.13,secondary,4,56,2,3200,,,0,0.15,4,1,0.015618397,34.79687325,35,0.026925,,,,,,,,
31582,Northeast 4th Street,428031777,16847,16840,1,"LINESTRING (-122.1522179 47.4884526, -122.1526007 47.4884516)",1,28.76,secondary,4,56,2,3200,,,0,0.15,4,1,0.017874456,34.79687325,35,0.030814286,,,,,,,,
31583,Woodinville Snohomish Road,428031786,16848,11254,1,"LINESTRING (-122.1538342 47.7724751, -122.1539025 47.772933)",1,51.17,secondary,4,56,1,1600,,,0,0.15,4,1,0.031802362,34.79687325,35,0.054825,,,,,,,,
31584,Woodinville Snohomish Road,428031790,16848,16850,1,"LINESTRING (-122.1538342 47.7724751, -122.1538207 47.7722919, -122.1538277 47.7720577, -122.153846 47.7718756, -122.1538615 47.7716378, -122.1538868 47.7714282, -122.153939 47.7710003, -122.1539695 47.7707494)",1,192.32,secondary,4,56,2,3200,,,0,0.15,4,1,0.119527657,34.79687325,35,0.206057143,,,,,,,,
31585,Woodinville Snohomish Road,428031787,16849,16850,1,"LINESTRING (-122.1539977 47.7705251, -122.1539695 47.7707494)",1,25.03,secondary,4,56,2,3200,,,0,0.15,4,1,0.015556246,34.79687325,35,0.026817857,,,,,,,,
31586,Woodinville Snohomish Road,428031789,16849,16851,1,"LINESTRING (-122.1539977 47.7705251, -122.1540393 47.7702241, -122.1541092 47.769638, -122.1541362 47.7694452)",1,120.53,secondary,4,56,2,3200,,,0,0.15,4,1,0.074909882,34.79687325,35,0.129139286,,,,,,,,
31587,Woodinville Snohomish Road,428031790,16850,16848,1,"LINESTRING (-122.1539695 47.7707494, -122.153939 47.7710003, -122.1538868 47.7714282, -122.1538615 47.7716378, -122.153846 47.7718756, -122.1538277 47.7720577, -122.1538207 47.7722919, -122.1538342 47.7724751)",1,192.32,secondary,4,56,2,3200,,,0,0.15,4,1,0.119527657,34.79687325,35,0.206057143,,,,,,,,
31588,Woodinville Snohomish Road,428031787,16850,16849,1,"LINESTRING (-122.1539695 47.7707494, -122.1539977 47.7705251)",1,25.03,secondary,4,56,1,1600,,,0,0.15,4,1,0.015556246,34.79687325,35,0.026817857,,,,,,,,
31589,Woodinville Snohomish Road,428031788,16851,13905,1,"LINESTRING (-122.1541362 47.7694452, -122.1541971 47.769011, -122.1542183 47.7688598)",1,65.38,secondary,4,56,3,4800,,,0,0.15,4,1,0.040633934,34.79687325,35,0.07005,,,,,,,,
31590,Woodinville Snohomish Road,428031789,16851,16849,1,"LINESTRING (-122.1541362 47.7694452, -122.1541092 47.769638, -122.1540393 47.7702241, -122.1539977 47.7705251)",1,120.53,secondary,4,56,2,3200,,,0,0.15,4,1,0.074909882,34.79687325,35,0.129139286,,,,,,,,
31591,154th Place Southeast,428032773,16852,7619,1,"LINESTRING (-122.1370346 47.466708, -122.136764 47.4675317)",1,93.82,secondary,4,56,2,3200,,,0,0.15,4,1,0.058309509,34.79687325,35,0.100521429,,,,,,,,
31592,154th Place Southeast,428032772,16852,7620,1,"LINESTRING (-122.1370346 47.466708, -122.1373364 47.4658183)",1,101.5,secondary,4,56,2,3200,,,0,0.15,4,1,0.06308266,34.79687325,35,0.10875,,,,,,,,
31593,Maple Valley Highway,428032775,16853,16854,1,"LINESTRING (-122.1255531 47.4634925, -122.125322 47.4634751, -122.1246915 47.4634275)",1,65.17,primary,3,80,2,3600,,,0,0.15,4,1,0.040503418,49.70981893,50,0.0488775,,,,,,,,
31594,Maple Valley Highway,429687666,16853,20485,1,"LINESTRING (-122.1255531 47.4634925, -122.1257029 47.4635059)",1,11.36,primary,3,80,3,5400,,,0,0.15,4,1,0.007060286,49.70981893,50,0.00852,,,,,,,,
31595,Maple Valley Highway,428032775,16854,16853,1,"LINESTRING (-122.1246915 47.4634275, -122.125322 47.4634751, -122.1255531 47.4634925)",1,65.17,primary,3,80,3,5400,,,0,0.15,4,1,0.040503418,49.70981893,50,0.0488775,,,,,,,,
31596,Maple Valley Highway,1050579386,16854,16889,1,"LINESTRING (-122.1246915 47.4634275, -122.1241846 47.4633892, -122.123871 47.4633719, -122.1227505 47.4633098, -122.1208702 47.4632495)",1,288.02,primary,3,80,2,3600,,,0,0.15,4,1,0.179005594,49.70981893,50,0.216015,,,,,,,,
31597,Maple Valley Highway,428032778,16855,16237,1,"LINESTRING (-122.1436087 47.466233, -122.1465349 47.4666792)",1,225.49,primary,3,80,2,3600,,,0,0.15,4,1,0.140142946,49.70981893,50,0.1691175,,,,,,,,
31598,Maple Valley Highway,428032776,16855,16856,1,"LINESTRING (-122.1436087 47.466233, -122.143319 47.4661888, -122.1425448 47.4660708)",1,81.98,primary,3,80,3,5400,,,0,0.15,4,1,0.050950901,49.70981893,50,0.061485,,,,,,,,
31599,Maple Valley Highway,428032776,16856,16855,1,"LINESTRING (-122.1425448 47.4660708, -122.143319 47.4661888, -122.1436087 47.466233)",1,81.98,primary,3,80,2,3600,,,0,0.15,4,1,0.050950901,49.70981893,50,0.061485,,,,,,,,
31600,Maple Valley Highway,428032777,16856,16857,1,"LINESTRING (-122.1425448 47.4660708, -122.14233 47.4660349, -122.1416602 47.465922)",1,68.52,primary,3,80,2,3600,,,0,0.15,4,1,0.042585457,49.70981893,50,0.05139,,,,,,,,
31601,Maple Valley Highway,428032777,16857,16856,1,"LINESTRING (-122.1416602 47.465922, -122.14233 47.4660349, -122.1425448 47.4660708)",1,68.52,primary,3,80,4,7200,,,0,0.15,4,1,0.042585457,49.70981893,50,0.05139,,,,,,,,
31602,Maple Valley Highway,428032784,16857,16862,1,"LINESTRING (-122.1416602 47.465922, -122.1415396 47.4659017, -122.1411469 47.4658439)",1,39.55,primary,3,80,2,3600,,,0,0.15,4,1,0.024580485,49.70981893,50,0.0296625,,,,,,,,
31603,Maple Valley Highway,428032779,16858,16859,1,"LINESTRING (-122.1263343 47.4635622, -122.1260313 47.4635351)",1,22.98,primary,3,80,2,3600,,,0,0.15,4,1,0.014282163,49.70981893,50,0.017235,,,,,,,,
31604,Maple Valley Highway,428032787,16858,16864,1,"LINESTRING (-122.1263343 47.4635622, -122.1270501 47.4636443, -122.1278241 47.463733, -122.1304159 47.4640913, -122.135449 47.4649405, -122.1355845 47.4649634, -122.1361377 47.4650416)",1,755.4,primary,3,80,2,3600,,,0,0.15,4,1,0.469484152,49.70981893,50,0.56655,,,,,,,,
31605,Maple Valley Highway,428032779,16859,16858,1,"LINESTRING (-122.1260313 47.4635351, -122.1263343 47.4635622)",1,22.98,primary,3,80,3,5400,,,0,0.15,4,1,0.014282163,49.70981893,50,0.017235,,,,,,,,
31606,Maple Valley Highway,429687665,16859,20485,1,"LINESTRING (-122.1260313 47.4635351, -122.1257029 47.4635059)",1,24.9,primary,3,80,3,5400,,,0,0.15,4,1,0.015475451,49.70981893,50,0.018675,,,,,,,,
31607,Maple Valley Highway,428032780,16860,16861,1,"LINESTRING (-122.1395914 47.4656041, -122.1380181 47.4653486)",1,121.63,primary,3,80,3,5400,,,0,0.15,4,1,0.075593536,49.70981893,50,0.0912225,,,,,,,,
31608,Maple Valley Highway,428032781,16860,16862,1,"LINESTRING (-122.1395914 47.4656041, -122.1400316 47.4656713, -122.1411469 47.4658439)",1,119.93,primary,3,80,2,3600,,,0,0.15,4,1,0.074536979,49.70981893,50,0.0899475,,,,,,,,
31609,Maple Valley Highway,428032782,16861,7621,1,"LINESTRING (-122.1380181 47.4653486, -122.1376692 47.465292, -122.137521 47.4652683)",1,38.42,primary,3,80,4,7200,,,0,0.15,4,1,0.023878185,49.70981893,50,0.028815,,,,,,,,
31610,Maple Valley Highway,428032780,16861,16860,1,"LINESTRING (-122.1380181 47.4653486, -122.1395914 47.4656041)",1,121.63,primary,3,80,2,3600,,,0,0.15,4,1,0.075593536,49.70981893,50,0.0912225,,,,,,,,
31611,Maple Valley Highway,428032784,16862,16857,1,"LINESTRING (-122.1411469 47.4658439, -122.1415396 47.4659017, -122.1416602 47.465922)",1,39.55,primary,3,80,3,5400,,,0,0.15,4,1,0.024580485,49.70981893,50,0.0296625,,,,,,,,
31612,Maple Valley Highway,428032781,16862,16860,1,"LINESTRING (-122.1411469 47.4658439, -122.1400316 47.4656713, -122.1395914 47.4656041)",1,119.93,primary,3,80,2,3600,,,0,0.15,4,1,0.074536979,49.70981893,50,0.0899475,,,,,,,,
31613,Maple Valley Highway,428032783,16863,7621,1,"LINESTRING (-122.1369093 47.4651676, -122.1373567 47.465241, -122.137521 47.4652683)",1,47.33,primary,3,80,4,7200,,,0,0.15,4,1,0.029415786,49.70981893,50,0.0354975,,,,,,,,
31614,Maple Valley Highway,428032786,16863,16864,1,"LINESTRING (-122.1369093 47.4651676, -122.1364327 47.4650893, -122.1361377 47.4650416)",1,59.67,primary,3,80,2,3600,,,0,0.15,4,1,0.037085146,49.70981893,50,0.0447525,,,,,,,,
31615,Maple Valley Highway,428032787,16864,16858,1,"LINESTRING (-122.1361377 47.4650416, -122.1355845 47.4649634, -122.135449 47.4649405, -122.1304159 47.4640913, -122.1278241 47.463733, -122.1270501 47.4636443, -122.1263343 47.4635622)",1,755.4,primary,3,80,2,3600,,,0,0.15,4,1,0.469484152,49.70981893,50,0.56655,,,,,,,,
31616,Maple Valley Highway,428032786,16864,16863,1,"LINESTRING (-122.1361377 47.4650416, -122.1364327 47.4650893, -122.1369093 47.4651676)",1,59.67,primary,3,80,3,5400,,,0,0.15,4,1,0.037085146,49.70981893,50,0.0447525,,,,,,,,
31617,9th Street Northeast,428032797,16865,3907,1,"LINESTRING (-122.2237731 47.3160445, -122.2239749 47.3161621)",1,20.06,tertiary,5,56,2,2400,,,0,0.15,4,1,0.012467371,34.79687325,35,0.021492857,,,,,,,,
31618,9th Street Northeast,428032798,16865,16866,1,"LINESTRING (-122.2237731 47.3160445, -122.2235479 47.3158783, -122.2235284 47.3158634, -122.2233505 47.3157212)",1,48.04,tertiary,5,56,3,3600,,,0,0.15,4,1,0.029857054,34.79687325,35,0.051471429,,,,,,,,
31619,8th Street Northeast,1028902200,16866,1291,1,"LINESTRING (-122.2233505 47.3157212, -122.2232125 47.3155976, -122.2230283 47.3154319)",1,40.31,tertiary,5,40,2,2400,,,0,0.15,4,1,0.025052828,24.85490947,25,0.060465,,,,,,,,
31620,9th Street Northeast,428032798,16866,16865,1,"LINESTRING (-122.2233505 47.3157212, -122.2235284 47.3158634, -122.2235479 47.3158783, -122.2237731 47.3160445)",1,48.04,tertiary,5,56,2,2400,,,0,0.15,4,1,0.029857054,34.79687325,35,0.051471429,,,,,,,,
31621,Auburn Way North,1028902199,16866,16870,1,"LINESTRING (-122.2233505 47.3157212, -122.2232324 47.3158364, -122.223014 47.3160504)",1,44.54,secondary,4,56,2,3200,,,0,0.15,4,1,0.02768179,34.79687325,35,0.047721429,,,,,,,,
31622,Auburn Way North,428032803,16866,16871,1,"LINESTRING (-122.2233505 47.3157212, -122.2235008 47.3155841, -122.2235982 47.3154957, -122.2237473 47.3153505)",1,50.94,secondary,4,56,3,4800,,,0,0.15,4,1,0.031659416,34.79687325,35,0.054578571,,,,,,,,
31623,Auburn Way North,428032808,16867,16658,1,"LINESTRING (-122.2214623 47.3201106, -122.2214635 47.3201617, -122.2214663 47.320276, -122.2214674 47.3203315, -122.2214681 47.3203647, -122.2214714 47.3206725, -122.2214757 47.320748, -122.2214785 47.3208769)",1,85.22,secondary,4,56,3,4800,,,0,0.15,4,1,0.052964574,34.79687325,35,0.091307143,,,,,,,,
31624,Auburn Way North,428032799,16867,16868,1,"LINESTRING (-122.2214623 47.3201106, -122.2214559 47.3198481, -122.2214507 47.319492, -122.2214461 47.3191669, -122.2214454 47.3191174, -122.221438 47.3186063, -122.2214471 47.3185144, -122.2214935 47.3181625, -122.2215358 47.3180075, -122.2215812 47.317841, -122.2216333 47.317729, -122.2217488 47.3174808, -122.2218577 47.3173263)",1,314.2,secondary,4,56,2,3200,,,0,0.15,4,1,0.195276569,34.79687325,35,0.336642857,,,,,,,,
31625,Auburn Way North,428032799,16868,16867,1,"LINESTRING (-122.2218577 47.3173263, -122.2217488 47.3174808, -122.2216333 47.317729, -122.2215812 47.317841, -122.2215358 47.3180075, -122.2214935 47.3181625, -122.2214471 47.3185144, -122.221438 47.3186063, -122.2214454 47.3191174, -122.2214461 47.3191669, -122.2214507 47.319492, -122.2214559 47.3198481, -122.2214623 47.3201106)",1,314.2,secondary,4,56,2,3200,,,0,0.15,4,1,0.195276569,34.79687325,35,0.336642857,,,,,,,,
31626,Auburn Way North,475447620,16868,16869,1,"LINESTRING (-122.2218577 47.3173263, -122.2220108 47.3171091, -122.2221859 47.3168607, -122.222352 47.3166978, -122.2225365 47.3165173, -122.2229001 47.3161618)",1,151.92,secondary,4,56,2,3200,,,0,0.15,4,1,0.094418894,34.79687325,35,0.162771429,,,,,,,,
31627,Auburn Way North,475447620,16869,16868,1,"LINESTRING (-122.2229001 47.3161618, -122.2225365 47.3165173, -122.222352 47.3166978, -122.2221859 47.3168607, -122.2220108 47.3171091, -122.2218577 47.3173263)",1,151.92,secondary,4,56,2,3200,,,0,0.15,4,1,0.094418894,34.79687325,35,0.162771429,,,,,,,,
31628,Auburn Way North,428032800,16869,16870,1,"LINESTRING (-122.2229001 47.3161618, -122.223014 47.3160504)",1,15.07,secondary,4,56,4,6400,,,0,0.15,4,1,0.009366066,34.79687325,35,0.016146429,,,,,,,,
31629,Auburn Way North,1028902199,16870,16866,1,"LINESTRING (-122.223014 47.3160504, -122.2232324 47.3158364, -122.2233505 47.3157212)",1,44.54,secondary,4,56,4,6400,,,0,0.15,4,1,0.02768179,34.79687325,35,0.047721429,,,,,,,,
31630,Auburn Way North,428032800,16870,16869,1,"LINESTRING (-122.223014 47.3160504, -122.2229001 47.3161618)",1,15.07,secondary,4,56,2,3200,,,0,0.15,4,1,0.009366066,34.79687325,35,0.016146429,,,,,,,,
31631,Auburn Way North,428032801,16871,10908,1,"LINESTRING (-122.2237473 47.3153505, -122.2238975 47.3152043)",1,19.81,secondary,4,56,2,3200,,,0,0.15,4,1,0.012311995,34.79687325,35,0.021225,,,,,,,,
31632,Auburn Way North,428032803,16871,16866,1,"LINESTRING (-122.2237473 47.3153505, -122.2235982 47.3154957, -122.2235008 47.3155841, -122.2233505 47.3157212)",1,50.94,secondary,4,56,3,4800,,,0,0.15,4,1,0.031659416,34.79687325,35,0.054578571,,,,,,,,
31633,Old Redmond Road,428032802,16872,16873,1,"LINESTRING (-122.1457097 47.6669156, -122.1454413 47.6669429, -122.1450221 47.6669691, -122.1448555 47.6669835, -122.1445759 47.6670483, -122.1443606 47.6671291, -122.1443214 47.6671516, -122.1441747 47.6672505)",1,124.43,secondary,4,60,2,3200,,,0,0.15,4,1,0.077333748,37.2823642,35,0.12443,,,,,,,,
31634,Old Redmond Road,428032813,16873,16875,1,"LINESTRING (-122.1441747 47.6672505, -122.1444065 47.6671835, -122.1446118 47.6671035, -122.144873 47.6670436, -122.1450311 47.6670227, -122.1451024 47.667018)",1,74.74,secondary,4,60,2,3200,,,0,0.15,4,1,0.046451212,37.2823642,35,0.07474,,,,,,,,
31635,Old Redmond Road,428032806,16873,16878,1,"LINESTRING (-122.1441747 47.6672505, -122.1439859 47.6673774)",1,19.97,secondary,4,60,1,1600,,,0,0.15,4,1,0.012411436,37.2823642,35,0.01997,,,,,,,,
31636,Old Redmond Road,428032807,16874,15576,1,"LINESTRING (-122.1463672 47.6668075, -122.1474487 47.6665533, -122.1478964 47.6664775, -122.1482172 47.6664239, -122.1482885 47.6664138)",1,150.55,secondary,4,60,2,3200,,,0,0.15,4,1,0.093567433,37.2823642,35,0.15055,,,,,,,,
31637,Old Redmond Road,428032802,16874,16872,1,"LINESTRING (-122.1463672 47.6668075, -122.1462595 47.666795, -122.1459013 47.6668789, -122.1457097 47.6669156)",1,51.5,secondary,4,60,2,3200,,,0,0.15,4,1,0.032007458,37.2823642,35,0.0515,,,,,,,,
31638,Old Redmond Road,428032804,16875,16876,1,"LINESTRING (-122.1451024 47.667018, -122.1454514 47.6669986)",1,26.22,secondary,4,60,2,3200,,,0,0.15,4,1,0.016295836,37.2823642,35,0.02622,,,,,,,,
31639,Old Redmond Road,428032812,16876,16882,1,"LINESTRING (-122.1454514 47.6669986, -122.1457233 47.6669756)",1,20.52,secondary,4,60,1,1600,,,0,0.15,4,1,0.012753263,37.2823642,35,0.02052,,,,,,,,
31640,Auburn Way North,577060167,16877,2865,1,"LINESTRING (-122.2260496 47.3109252, -122.2260459 47.3108001, -122.2260441 47.310721)",1,22.71,secondary,4,56,3,4800,,,0,0.15,4,1,0.014114357,34.79687325,35,0.024332143,,,,,,,,
31641,Auburn Way North,428032805,16877,3446,1,"LINESTRING (-122.2260496 47.3109252, -122.2260538 47.3111093, -122.2260502 47.3112727)",1,38.64,secondary,4,56,2,3200,,,0,0.15,4,1,0.024014916,34.79687325,35,0.0414,,,,,,,,
31642,Old Redmond Road,428032806,16878,16873,1,"LINESTRING (-122.1439859 47.6673774, -122.1441747 47.6672505)",1,19.97,secondary,4,60,2,3200,,,0,0.15,4,1,0.012411436,37.2823642,35,0.01997,,,,,,,,
31643,Old Redmond Road,428032810,16878,16879,1,"LINESTRING (-122.1439859 47.6673774, -122.1437879 47.6675273, -122.1437541 47.6675475)",1,25.69,secondary,4,60,1,1600,,,0,0.15,4,1,0.015966439,37.2823642,35,0.02569,,,,,,,,
31644,Old Redmond Road,428032810,16879,16878,1,"LINESTRING (-122.1437541 47.6675475, -122.1437879 47.6675273, -122.1439859 47.6673774)",1,25.69,secondary,4,60,1,1600,,,0,0.15,4,1,0.015966439,37.2823642,35,0.02569,,,,,,,,
31645,Old Redmond Road,622484144,16879,16881,1,"LINESTRING (-122.1437541 47.6675475, -122.1436565 47.6676015)",1,9.46,secondary,4,60,2,3200,,,0,0.15,4,1,0.005879428,37.2823642,35,0.00946,,,,,,,,
31646,Old Redmond Road,622484144,16881,16879,1,"LINESTRING (-122.1436565 47.6676015, -122.1437541 47.6675475)",1,9.46,secondary,4,60,1,1600,,,0,0.15,4,1,0.005879428,37.2823642,35,0.00946,,,,,,,,
31647,,622484146,16881,17312,1,"LINESTRING (-122.1436565 47.6676015, -122.1435204 47.66762, -122.1434131 47.6676164, -122.1433392 47.6676017, -122.1433132 47.6675969, -122.1432495 47.6675676, -122.1431971 47.6675188)",1,38.7,secondary,4,60,2,3200,,,0,0.15,4,1,0.024052206,37.2823642,35,0.0387,,,,,,,,
31648,Old Redmond Road,428032811,16881,25923,1,"LINESTRING (-122.1436565 47.6676015, -122.1433954 47.6677352, -122.1432922 47.6677622, -122.143186 47.6677931)",1,41.52,secondary,4,60,2,3200,,,0,0.15,4,1,0.025804848,37.2823642,35,0.04152,,,,,,,,
31649,Old Redmond Road,428032812,16882,16874,1,"LINESTRING (-122.1457233 47.6669756, -122.1459325 47.6669406, -122.1462761 47.6668619, -122.1463672 47.6668075)",1,52.44,secondary,4,60,1,1600,,,0,0.15,4,1,0.032591672,37.2823642,35,0.05244,,,,,,,,
31650,Delridge Way Southwest,428032873,16883,6240,1,"LINESTRING (-122.3610264 47.5384627, -122.3610765 47.538144, -122.3610924 47.5380276, -122.3611041 47.5379458)",1,57.77,secondary,4,40,3,4800,,,0,0.15,4,1,0.035904288,24.85490947,25,0.086655,,,,,,,,
31651,Delridge Way Southwest,1177153708,16883,16886,1,"LINESTRING (-122.3610264 47.5384627, -122.3610168 47.5385409, -122.3610097 47.5385891, -122.3610023 47.5386345)",1,19.19,secondary,4,40,1,1600,,,0,0.15,4,1,0.011926663,24.85490947,25,0.028785,,,,,,,,
31652,Delridge Way Southwest,428032875,16884,7548,1,"LINESTRING (-122.3604323 47.5333514, -122.360428 47.5336078, -122.3604274 47.5336749)",1,35.97,secondary,4,40,2,3200,,,0,0.15,4,1,0.0223555,24.85490947,25,0.053955,,,,,,,,
31653,Delridge Way Southwest,428032874,16884,16885,1,"LINESTRING (-122.3604323 47.5333514, -122.3604511 47.5320937, -122.3604516 47.5319522, -122.3604524 47.5318751)",1,164.16,secondary,4,40,1,1600,,,0,0.15,4,1,0.102026103,24.85490947,25,0.24624,,,,,,,,
31654,Delridge Way Southwest,428032874,16885,16884,1,"LINESTRING (-122.3604524 47.5318751, -122.3604516 47.5319522, -122.3604511 47.5320937, -122.3604323 47.5333514)",1,164.16,secondary,4,40,1,1600,,,0,0.15,4,1,0.102026103,24.85490947,25,0.24624,,,,,,,,
