name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,35452,49833355.0,-77.0012963,38.8538894,,,POINT (-77.0012963 38.8538894),,35273.0,0.0,service,
,35453,49833373.0,-77.0014549,38.854859,,,POINT (-77.0014549 38.854859),,35274.0,0.0,service,
,35454,49833402.0,-77.000201,38.854897,,,POINT (-77.000201 38.854897),,35275.0,0.0,service,
,35455,7821895819.0,-76.9980761,38.8557416,,,POINT (-76.9980761 38.8557416),,35276.0,0.0,service,
,35456,7821895818.0,-76.9968526,38.8550831,,,POINT (-76.9968526 38.8550831),,35277.0,0.0,service,
,35457,8459956979.0,-77.0235953,38.8862867,,,POINT (-77.0235953 38.8862867),,35278.0,1.0,footway,
,35458,6775892167.0,-77.0225413,38.8860378,,,POINT (-77.0225413 38.8860378),,35279.0,-1.0,footway,
,35459,6777089506.0,-77.0226618,38.8772398,,,POINT (-77.0226618 38.8772398),,35280.0,0.0,living_street,
,35460,9611883680.0,-77.0230637,38.8775564,,,POINT (-77.0230637 38.8775564),,35281.0,0.0,footway,
,35461,6777089503.0,-77.0234698,38.8778763,,,POINT (-77.0234698 38.8778763),,35282.0,0.0,footway,
,35462,655662364.0,-77.0211999,38.8774625,,,POINT (-77.0211999 38.8774625),,35283.0,0.0,primary,
,35463,6777089507.0,-77.0224563,38.8774019,,,POINT (-77.0224563 38.8774019),,35284.0,0.0,living_street,
,35464,6777089508.0,-77.0218799,38.8769504,,,POINT (-77.0218799 38.8769504),,35285.0,0.0,living_street,
,35465,9611883683.0,-77.022856,38.8777151,,,POINT (-77.022856 38.8777151),,35286.0,0.0,footway,
,35466,5448412984.0,-77.0025578,38.891482,,,POINT (-77.0025578 38.891482),,35287.0,2.0,service,
,35467,9590333831.0,-77.003021,38.891484,,,POINT (-77.003021 38.891484),,35288.0,2.0,service,
,35468,1475724257.0,-76.9482308,38.8892775,,,POINT (-76.9482308 38.8892775),,35289.0,0.0,service,
,35469,6798258704.0,-77.0796609,38.9615892,,,POINT (-77.0796609 38.9615892),,35290.0,0.0,service,
,35470,6798258707.0,-77.0777692,38.9615736,,,POINT (-77.0777692 38.9615736),,35291.0,0.0,service,
,35471,6798258709.0,-77.0777674,38.9620775,,,POINT (-77.0777674 38.9620775),,35292.0,0.0,residential,
,35472,7266443261.0,-77.079661,38.9625841,,,POINT (-77.079661 38.9625841),,35293.0,0.0,service,
,35473,6798258710.0,-77.0796704,38.9620819,,,POINT (-77.0796704 38.9620819),,35294.0,0.0,residential,
,35474,12405622578.0,-77.0864548,38.959615,,,POINT (-77.0864548 38.959615),,35295.0,0.0,service,
,35475,6798232821.0,-77.0869331,38.9592198,,,POINT (-77.0869331 38.9592198),,35296.0,0.0,service,
,35476,6798283293.0,-77.0183629,38.9570467,,,POINT (-77.0183629 38.9570467),,35297.0,0.0,service,
,35477,6798283295.0,-77.0191683,38.9570283,,,POINT (-77.0191683 38.9570283),,35298.0,0.0,service,
,35478,6798283298.0,-77.0183159,38.9559725,,,POINT (-77.0183159 38.9559725),,35299.0,0.0,service,
,35479,7263175853.0,-77.0182611,38.9549016,,,POINT (-77.0182611 38.9549016),,35300.0,0.0,service,
,35480,6798254276.0,-77.0339249,38.9682159,,,POINT (-77.0339249 38.9682159),,35301.0,2.0,service,
,35481,6798254280.0,-77.0341113,38.9680236,,,POINT (-77.0341113 38.9680236),,35302.0,2.0,service,
,35482,6798289689.0,-77.0343258,38.9648139,,,POINT (-77.0343258 38.9648139),,35303.0,2.0,service,
,35483,6798258736.0,-77.0441936,38.9037374,,,POINT (-77.0441936 38.9037374),,35304.0,0.0,tertiary,
,35484,6798258737.0,-77.0441948,38.9031593,,,POINT (-77.0441948 38.9031593),,35305.0,2.0,service,
,35485,11156263560.0,-77.0080183,38.9025812,,,POINT (-77.0080183 38.9025812),,35306.0,0.0,service,
,35486,11156263561.0,-77.0083854,38.9025838,,,POINT (-77.0083854 38.9025838),,35307.0,0.0,service,
,35487,6798267059.0,-77.0141295,38.9422026,,,POINT (-77.0141295 38.9422026),,35308.0,0.0,tertiary,
,35488,6798267066.0,-77.0148429,38.9416567,,,POINT (-77.0148429 38.9416567),,35309.0,0.0,service,
