link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
15175,1918,1919,1,160.63,0.09981085457095999,45,27.96170364,0.2143266666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3026966 47.5869239, -122.3025914 47.5883675)"
15241,1918,1920,1,54.37,0.03378395170904,45,27.96170364,0.0725746666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3026966 47.5869239, -122.3028776 47.5864503)"
14276,1919,33,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3025914 47.5883675, -122.30907336666672 47.587609897916685)"
15266,1919,1646,1,390.82,0.24284428925744,45,27.96170364,0.5211733333333333,0,4,0.6,3,1,1,1400,166.29290815947914,0,"LINESTRING (-122.3025914 47.5883675, -122.3024898 47.5918834)"
15176,1919,1918,1,160.63,0.09981085457095999,45,27.96170364,0.2143266666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3025914 47.5883675, -122.3026966 47.5869239)"
15282,1919,6721,1,96.96,0.060248150776319995,45,27.96170364,0.1293493333333333,0,5,0.6,3,1,1,1400,218.57388739570507,0,"LINESTRING (-122.3025914 47.5883675, -122.3038802 47.5883984)"
15267,1919,6722,1,97.25,0.060428348422,45,27.96170364,0.129688,0,5,0.6,3,1,1,1400,941.6256874041062,0,"LINESTRING (-122.3025914 47.5883675, -122.3012981 47.5883548)"
14278,1920,33,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3028776 47.5864503, -122.30907336666672 47.587609897916685)"
15242,1920,1918,1,54.37,0.03378395170904,45,27.96170364,0.0725746666666666,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3028776 47.5864503, -122.3026966 47.5869239)"
15245,1920,1967,1,14.35,0.0089166766052,45,27.96170364,0.019152,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3028776 47.5864503, -122.3029127 47.5863234)"
18967,1921,82,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3310184 47.6772367, -122.32356159039992 47.6774186024)"
16912,1921,1922,1,82.2,0.051076711982400005,45,27.96170364,0.1095253333333333,0,5,0.6,3,1,1,1400,783.4171377793058,0,"LINESTRING (-122.3310184 47.6772367, -122.3300566 47.6775903)"
18695,1921,1929,1,143.75,0.08932210885,45,27.96170364,0.191832,0,5,0.6,3,1,1,1400,811.600845445618,0,"LINESTRING (-122.3310184 47.6772367, -122.331435 47.6759743)"
17130,1922,82,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3300566 47.6775903, -122.32356159039992 47.6774186024)"
16913,1922,1921,1,82.2,0.051076711982400005,45,27.96170364,0.1095253333333333,0,5,0.6,3,1,1,1400,811.600845445618,0,"LINESTRING (-122.3300566 47.6775903, -122.3310184 47.6772367)"
19900,1922,2102,1,43.64,0.02711663881888,45,27.96170364,0.0582066666666666,0,5,0.6,3,1,1,1400,783.4171377793058,0,"LINESTRING (-122.3300566 47.6775903, -122.3294766 47.6775626)"
15347,1923,34,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.2931942 47.586892, -122.29182677777776 47.5833540880659)"
15361,1923,1924,1,66.23,0.041153414046160006,45,27.96170364,0.0883386666666666,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2931942 47.586892, -122.2930515 47.5863039)"
15177,1923,1925,1,131.64,0.08179730371487999,45,27.96170364,0.17554,0,5,0.6,3,1,1,1400,621.7110847408544,0,"LINESTRING (-122.2931942 47.586892, -122.2925465 47.5879924)"
15349,1924,34,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.2930515 47.5863039, -122.29182677777776 47.5833540880659)"
15362,1924,1923,1,66.23,0.041153414046160006,45,27.96170364,0.0883386666666666,0,5,0.6,3,1,1,1400,621.7110847408544,0,"LINESTRING (-122.2930515 47.5863039, -122.2931942 47.586892)"
15346,1924,2653,1,126.77,0.07877122600984,45,27.96170364,0.16906,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2930515 47.5863039, -122.2930055 47.5851637)"
15189,1925,34,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.2925465 47.5879924, -122.29182677777776 47.5833540880659)"
15178,1925,1923,1,131.64,0.08179730371487999,45,27.96170364,0.17554,0,5,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.2925465 47.5879924, -122.2931942 47.586892)"
15375,1925,5152,1,161.29,0.10022095955768,45,27.96170364,0.2152093333333333,0,5,0.6,3,1,1,1400,621.7110847408544,0,"LINESTRING (-122.2925465 47.5879924, -122.2924779 47.5894429)"
14452,1926,33,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.3135298 47.5869855, -122.30907336666672 47.587609897916685)"
14628,1926,1927,1,70.62,0.04388123357904,45,27.96170364,0.0942253333333333,0,4,0.6,3,1,1,1400,0.0,0,"LINESTRING (-122.3135298 47.5869855, -122.313385 47.5863577)"
