gate_node_id,belong_yard,x_coord,y_coord,direction,yard_node_id,closest_in,closest_out,resolution_type
351536,1373,-98.783359,38.511819,in,,1,,Gate
351545,1373,-98.778995,38.511239,in,,,,Gate
351448,1373,-98.838417,38.521831,in,,,,Gate
351779,1373,-98.668228,38.521902,out,,,,Gate
351597,1373,-98.757742,38.516743,out,,,,Gate
351584,1373,-98.762025,38.519903,out,,,,Gate
351597,1373,-98.757742,38.516743,out,,,,Gate
353780,1374,-98.1241,37.64148,in,,1,,Gate
353827,1374,-98.104043,37.641503,out,,,1,Gate
353827,1374,-98.104043,37.641503,out,,,,Gate
353824,1374,-98.104286,37.642973,out,,,,Gate
356118,1375,-97.591954,38.855304,in,,,1,Gate
356094,1375,-97.595309,38.853692,in,,,,Gate
355991,1375,-97.60671,38.848996,in,,1,,Gate
356094,1375,-97.595309,38.853692,out,,,,Gate
356094,1375,-97.595309,38.853692,out,,,,Gate
356159,1375,-97.583852,38.8577,out,,,,Gate
355994,1375,-97.606694,38.848314,out,,1,,Gate
356153,1375,-97.584894,38.857261,out,,,,Gate
357543,1376,-97.37181,37.660411,in,,1,,Gate
357940,1376,-97.348235,37.669829,out,,,1,Gate
457793,1377,-80.369056,40.964551,in,,,,Gate
457765,1377,-80.370027,40.968339,in,,,,Gate
457799,1377,-80.3689,40.968289,in,,,1,Gate
457942,1377,-80.357498,40.97755,out,,,,Gate
457817,1377,-80.368161,40.964122,out,,,,Gate
457805,1377,-80.368722,40.96373,out,,1,,Gate
457775,1377,-80.369543,40.966305,out,,,,Gate
457772,1377,-80.369734,40.966531,out,,,,Gate
457794,1377,-80.369037,40.968048,out,,,,Gate
457791,1377,-80.369203,40.967248,out,,,,Gate
457805,1377,-80.368722,40.96373,out,,,,Gate
457793,1377,-80.369056,40.964551,out,,,,Gate
457776,1377,-80.369519,40.96651,out,,,,Gate
457762,1377,-80.370242,40.967423,out,,,,Gate
457774,1377,-80.369673,40.96737,out,,,,Gate
457780,1377,-80.369444,40.96679,out,,,,Gate
368440,1378,-95.546636,34.024478,in,,,,Gate
368489,1378,-95.531321,34.014811,in,,,,Gate
368560,1378,-95.517729,34.009148,out,,,1,Gate
368560,1378,-95.517729,34.009148,out,,,,Gate
368490,1378,-95.530799,34.014556,out,,1,,Gate
436480,1379,-83.840279,35.947702,in,,,,Gate
436480,1379,-83.840279,35.947702,in,,,,Gate
436523,1379,-83.830917,35.953253,out,,,1,Gate
436548,1379,-83.824563,35.962801,out,,,,Gate
436532,1379,-83.829475,35.94112,out,,1,,Gate
436495,1379,-83.83622,35.95111,out,,,,Gate
355886,1380,-97.618119,39.828667,in,,1,,Gate
355889,1380,-97.617772,39.828706,in,,,,Gate
355889,1380,-97.617772,39.828706,in,,,,Gate
355466,1380,-97.711494,39.812223,in,,,,Gate
355886,1380,-97.618119,39.828667,out,,,,Gate
356257,1380,-97.556962,39.837221,out,,,,Gate
356078,1380,-97.599286,39.838038,out,,,1,Gate
353635,1381,-98.18766,39.473378,in,,,,Gate
353878,1381,-98.093243,39.454041,out,,1,1,Gate
353882,1381,-98.092704,39.451668,out,,,,Gate
355731,1382,-97.660038,39.573883,in,,1,,Gate
355337,1382,-97.747995,39.589897,in,,,,Gate
355752,1382,-97.653932,39.573647,out,,,1,Gate
355731,1382,-97.660038,39.573883,out,,,,Gate
352078,1383,-98.546064,39.502161,in,,1,1,Gate
352078,1383,-98.546064,39.502161,in,,,,Gate
352036,1383,-98.554267,39.503146,in,,,,Gate
352385,1383,-98.48804,39.51639,out,,,,Gate
347003,1384,-101.71995,39.340259,in,,,,Gate
347029,1384,-101.711004,39.340844,in,,,,Gate
347028,1384,-101.711136,39.339041,in,,,,Gate
347003,1384,-101.71995,39.340259,in,,,,Gate
346998,1384,-101.720997,39.340389,in,,1,,Gate
347024,1384,-101.712773,39.34042,in,,,,Gate
347133,1384,-101.687829,39.340457,out,,,1,Gate
347003,1384,-101.71995,39.340259,out,,,,Gate
347026,1384,-101.712016,39.339263,out,,,,Gate
347343,1384,-101.551227,39.339954,out,,,,Gate
350612,1385,-99.328516,39.770112,in,,,,Gate
350612,1385,-99.328516,39.770112,in,,,,Gate
350611,1385,-99.328797,39.77067,in,,,1,Gate
350606,1385,-99.329898,39.770955,in,,,,Gate
350629,1385,-99.325343,39.769099,in,,,,Gate
350624,1385,-99.326255,39.770063,in,,,,Gate
350629,1385,-99.325343,39.769099,out,,,,Gate
350668,1385,-99.320383,39.761404,out,,,,Gate
350650,1385,-99.324213,39.764279,out,,,,Gate
350650,1385,-99.324213,39.764279,out,,,,Gate
350652,1385,-99.324188,39.764982,out,,1,,Gate
350650,1385,-99.324213,39.764279,out,,,,Gate
322748,1386,-118.160855,33.990848,in,,,1,Gate
322799,1386,-118.150474,33.988256,out,,1,1,Gate
322799,1386,-118.150474,33.988256,out,,,,Gate
322910,1387,-118.140512,33.989891,in,,,,Gate
322899,1387,-118.141276,33.990103,out,,,,Gate
322902,1387,-118.141085,33.989875,out,,,,Gate
322231,1388,-118.202903,34.005371,in,,,,Gate
322241,1388,-118.202039,34.005246,in,,,,Gate
322241,1388,-118.202039,34.005246,in,,,,Gate
322229,1388,-118.202925,34.005319,in,,,,Gate
322197,1388,-118.204704,34.004973,in,,,1,Gate
322237,1388,-118.202589,34.005366,in,,,,Gate
322219,1388,-118.20393,34.000859,out,,,,Gate
322461,1388,-118.188505,33.999654,out,,,,Gate
322229,1388,-118.202925,34.005319,out,,,,Gate
322229,1388,-118.202925,34.005319,out,,,,Gate
322371,1388,-118.192177,33.999644,out,,1,,Gate
322225,1388,-118.203352,34.005362,out,,,,Gate
473106,1389,-77.705129,42.854898,in,,,1,Gate
473125,1389,-77.703914,42.844665,in,,1,,Gate
473137,1389,-77.70319,42.846666,out,,,,Gate
473125,1389,-77.703914,42.844665,out,,,,Gate
473146,1389,-77.702636,42.846952,out,,,,Gate
473131,1389,-77.703821,42.842574,out,,,,Gate
473122,1389,-77.703959,42.844393,out,,,,Gate
473143,1389,-77.702903,42.846835,out,,,,Gate
473145,1389,-77.702749,42.846942,out,,,,Gate
473142,1389,-77.702917,42.84692,out,,,,Gate
384038,1390,-92.77367,32.26473,in,,,,Gate
384161,1390,-92.72757,32.279,out,,1,,Gate
384156,1390,-92.729238,32.276665,out,,,1,Gate
381447,1391,-93.29728,32.600196,in,,,,Gate
381471,1391,-93.294229,32.612273,in,,,1,Gate
381447,1391,-93.29728,32.600196,in,,,,Gate
381486,1391,-93.292786,32.594227,out,,1,,Gate
381486,1391,-93.292786,32.594227,out,,,,Gate
346334,1392,-101.834296,33.568517,in,,,1,Gate
346541,1392,-101.826512,33.553302,in,,,,Gate
346386,1392,-101.831678,33.555278,in,,,,Gate
346400,1392,-101.831029,33.55516,in,,,,Gate
346389,1392,-101.831512,33.563565,in,,,,Gate
346605,1392,-101.822263,33.564872,in,,,,Gate
346565,1392,-101.825009,33.551983,out,,1,,Gate
346611,1392,-101.821559,33.564949,out,,,,Gate
346389,1392,-101.831512,33.563565,out,,,,Gate
346510,1392,-101.82822,33.556848,out,,,,Gate
346508,1392,-101.828259,33.556777,out,,,,Gate
454673,1393,-80.910327,34.852311,in,,,,Gate
454727,1393,-80.897844,34.842666,in,,,,Gate
454785,1393,-80.888725,34.831199,out,,,,Gate
454727,1393,-80.897844,34.842666,out,,,,Gate
315649,1394,-120.544886,41.476613,in,,,,Gate
315670,1394,-120.53523,41.47844,in,,,1,Gate
315660,1394,-120.536142,41.470817,out,,,,Gate
315682,1394,-120.53081,41.457483,out,,,,Gate
315685,1394,-120.530022,41.45675,out,,1,,Gate
315682,1394,-120.53081,41.457483,out,,,,Gate
387582,1395,-91.871809,29.95596,in,,1,,Gate
387720,1395,-91.82396,30.00645,out,,,1,Gate
490529,1396,-73.907799,40.715574,in,,,1,Gate
490596,1396,-73.890373,40.708477,out,,1,,Gate
490600,1396,-73.890011,40.707915,out,,,,Gate
490844,1398,-73.832568,40.700786,in,,1,,Gate
497263,1398,-73.830757,40.709542,in,,,,Gate
497246,1398,-73.903257,40.675859,in,,,,Gate
490935,1398,-73.804108,40.700651,out,,,,Gate
490933,1398,-73.804193,40.701029,out,,,,Gate
497663,1398,-73.807647,40.699813,out,,,1,Gate
490926,1399,-73.807002,40.700003,in,,1,,Gate
490940,1399,-73.80132,40.701882,out,,,1,Gate
490940,1399,-73.80132,40.701882,out,,,,Gate
497243,1399,-73.764972,40.675117,out,,,,Gate
490221,1400,-73.958497,40.741228,in,,,1,Gate
490222,1400,-73.958441,40.741336,in,,,,Gate
490247,1400,-73.953264,40.740704,out,,1,,Gate
490247,1400,-73.953264,40.740704,out,,,,Gate
490247,1400,-73.953264,40.740704,out,,,,Gate
490674,1401,-73.869088,40.707106,out,,,,Gate
426424,1402,-85.747362,38.342842,in,,,,Gate
426393,1402,-85.75001,38.319788,in,,,1,Gate
426372,1402,-85.752721,38.281105,out,,1,,Gate
426372,1402,-85.752721,38.281105,out,,,,Gate
386142,1403,-92.187682,34.714811,in,,,1,Gate
386089,1403,-92.206181,34.7137,in,,1,,Gate
386089,1403,-92.206181,34.7137,out,,,,Gate
386102,1403,-92.201435,34.712092,out,,,,Gate
386105,1403,-92.200864,34.711816,out,,,,Gate
386109,1403,-92.198675,34.71174,out,,,,Gate
386119,1403,-92.196248,34.710811,out,,,,Gate
415856,1404,-87.532825,46.51053,in,,1,,Gate
415402,1404,-87.57809,46.49801,in,,,,Gate
415856,1404,-87.532825,46.51053,in,,,,Gate
416092,1404,-87.506315,46.505858,out,,,,Gate
416061,1404,-87.51505,46.514402,out,,,1,Gate
416030,1404,-87.51906,46.505838,out,,,,Gate
413626,1405,-87.733613,46.502757,in,,,,Gate
414961,1405,-87.615271,46.505446,out,,,,Gate
497907,1405,-87.689326,46.485348,out,,1,1,Gate
416934,1406,-87.403909,46.582721,in,,,,Gate
416943,1406,-87.403004,46.582821,in,,,,Gate
416943,1406,-87.403004,46.582821,in,,,,Gate
416922,1406,-87.40498,46.582581,in,,,,Gate
416911,1406,-87.406501,46.582236,in,,1,,Gate
417096,1406,-87.385819,46.577661,in,,,,Gate
416918,1406,-87.405494,46.58179,in,,,,Gate
417057,1406,-87.388509,46.581921,out,,,1,Gate
416911,1406,-87.406501,46.582236,out,,,,Gate
417011,1406,-87.392417,46.583271,out,,,,Gate
438856,1407,-83.430019,45.080017,in,,,1,Gate
438960,1407,-83.408419,45.075218,out,,1,,Gate
438884,1407,-83.421983,45.082426,out,,,,Gate
436161,1408,-83.919607,43.412439,in,,,,Gate
436238,1408,-83.904628,43.409188,in,,,,Gate
436218,1408,-83.908878,43.419372,in,,,1,Gate
436239,1408,-83.904468,43.40938,out,,1,,Gate
436239,1408,-83.904468,43.40938,out,,,,Gate
434080,1409,-84.231832,43.605047,in,,,1,Gate
434057,1409,-84.234404,43.606673,in,,,,Gate
434080,1409,-84.231832,43.605047,in,,,,Gate
434103,1409,-84.227168,43.601203,in,,,1,Gate
434015,1409,-84.238082,43.598826,in,,,,Gate
434253,1409,-84.208996,43.588304,out,,1,,Gate
434253,1409,-84.208996,43.588304,out,,,,Gate
434208,1409,-84.216247,43.598715,out,,,,Gate
434174,1409,-84.219609,43.597736,out,,,,Gate
434121,1409,-84.225564,43.597333,out,,,,Gate
434122,1409,-84.22553,43.597588,out,,,,Gate
434124,1409,-84.22525,43.599626,out,,,,Gate
434214,1409,-84.214672,43.598082,out,,,,Gate
436357,1410,-83.877298,43.407308,in,,1,,Gate
436357,1410,-83.877298,43.407308,in,,,,Gate
436341,1410,-83.881343,43.410118,in,,,,Gate
436316,1410,-83.886283,43.410532,in,,,1,Gate
436221,1410,-83.90828,43.418033,in,,,,Gate
436357,1410,-83.877298,43.407308,out,,,,Gate
436329,1411,-83.88296,43.642233,in,,,,Gate
436399,1411,-83.862943,43.623515,out,,1,,Gate
436385,1411,-83.866433,43.625392,out,,,,Gate
436399,1411,-83.862943,43.623515,out,,,,Gate
436391,1411,-83.86429,43.629652,out,,,1,Gate
436420,1411,-83.857466,43.623386,out,,,,Gate
434059,1412,-84.234218,43.606708,in,,,,Gate
434270,1412,-84.207156,43.586975,out,,,,Gate
436326,1413,-83.88332,43.443165,in,,,,Gate
436066,1413,-83.935953,43.441862,in,,1,,Gate
436053,1413,-83.938639,43.439559,in,,,,Gate
436116,1413,-83.928558,43.448737,out,,,1,Gate
436213,1413,-83.910342,43.422647,out,,,,Gate
436066,1413,-83.935953,43.441862,out,,,,Gate
436213,1413,-83.910342,43.422647,out,,,,Gate
483746,1414,-75.352726,40.612161,in,,1,,Gate
483791,1414,-75.337394,40.604732,in,,,,Gate
483798,1414,-75.336691,40.61115,out,,1,1,Gate
468103,1415,-78.893811,40.339182,in,,,,Gate
468097,1415,-78.893973,40.338872,in,,1,,Gate
468126,1415,-78.891699,40.340849,in,,,1,Gate
468126,1415,-78.891699,40.340849,in,,,,Gate
468154,1415,-78.88983,40.34189,in,,,,Gate
467833,1415,-78.917641,40.328859,in,,1,,Gate
467833,1415,-78.917641,40.328859,in,,,,Gate
468087,1415,-78.894608,40.339014,out,,,,Gate
468162,1415,-78.88908,40.34225,out,,,,Gate
468102,1415,-78.893875,40.339415,out,,,1,Gate
468147,1415,-78.890511,40.341616,out,,,,Gate
468151,1415,-78.890001,40.341874,out,,,,Gate
467989,1416,-78.901136,40.332706,in,,1,,Gate
467731,1417,-78.92667,40.342054,in,,1,,Gate
467673,1417,-78.937165,40.344614,in,,,,Gate
467731,1417,-78.92667,40.342054,in,,,,Gate
467677,1417,-78.936741,40.345625,out,,,1,Gate
467663,1417,-78.938883,40.347765,out,,,,Gate
474928,1418,-77.315649,41.17605,in,,1,,Gate
474926,1418,-77.316348,41.175494,in,,,,Gate
474928,1418,-77.315649,41.17605,in,,,,Gate
475003,1418,-77.291974,41.193755,out,,,1,Gate
475842,1419,-77.06585,41.234031,in,,,,Gate
475788,1419,-77.078481,41.230608,in,,,,Gate
475779,1419,-77.081446,41.229878,in,,1,,Gate
475779,1419,-77.081446,41.229878,in,,,,Gate
475779,1419,-77.081446,41.229878,in,,,,Gate
475791,1419,-77.077491,41.230574,in,,,,Gate
475807,1419,-77.072261,41.231198,in,,,,Gate
475905,1419,-77.049316,41.234404,out,,,1,Gate
475807,1419,-77.072261,41.231198,out,,,,Gate
475842,1419,-77.06585,41.234031,out,,,,Gate
475788,1419,-77.078481,41.230608,out,,,,Gate
475798,1419,-77.075243,41.227293,out,,,,Gate
475824,1419,-77.068836,41.227543,out,,,,Gate
475791,1419,-77.077491,41.230574,out,,,,Gate
475878,1419,-77.056647,41.23322,out,,,,Gate
475854,1419,-77.0629,41.232601,out,,,,Gate
494734,1420,-71.131457,42.3562,in,,1,1,Gate
494762,1420,-71.120794,42.362357,out,,,,Gate
494775,1420,-71.115384,42.352581,out,,1,,Gate
494730,1420,-71.132279,42.356187,out,,,1,Gate
494889,1421,-71.076862,42.380037,in,,,,Gate
494904,1421,-71.076334,42.378441,in,,,1,Gate
494900,1421,-71.076608,42.378578,in,,,,Gate
494932,1421,-71.070714,42.372869,out,,1,,Gate
494930,1421,-71.07098,42.373448,out,,1,,Gate
494929,1422,-71.071834,42.37333,in,,,1,Gate
494937,1422,-71.070152,42.372401,out,,,,Gate
497718,1423,-71.139439,42.357191,in,,,,Gate
493550,1424,-71.789453,42.576434,in,,,1,Gate
493580,1424,-71.749034,42.551775,in,,1,,Gate
494056,1425,-71.436354,42.274561,in,,1,,Gate
494056,1425,-71.436354,42.274561,in,,,,Gate
494132,1425,-71.421999,42.275535,out,,,1,Gate
493551,1427,-71.789111,42.257267,in,,,1,Gate
497708,1427,-71.794828,42.260804,in,,1,,Gate
493589,1427,-71.732774,42.234596,out,,,,Gate
495641,1428,-70.27985,41.65543,in,,1,,Gate
495640,1428,-70.279954,41.655519,in,,,1,Gate
495667,1428,-70.258211,41.697242,out,,,,Gate
493052,1429,-72.23422,42.257396,in,,1,1,Gate
493052,1429,-72.23422,42.257396,out,,,,Gate
309947,1430,-122.139297,41.258317,in,,1,,Gate
309959,1430,-122.138154,41.263653,in,,,1,Gate
309958,1430,-122.138183,41.259788,out,,,,Gate
310066,1430,-122.125189,41.261688,out,,,,Gate
309948,1430,-122.139239,41.258622,out,,,,Gate
496057,1431,-69.125446,44.100151,in,,1,,Gate
496058,1431,-69.124512,44.100456,in,,,,Gate
496058,1431,-69.124512,44.100456,in,,,,Gate
496070,1431,-69.11854,44.10122,out,,,1,Gate
405750,1432,-88.721504,32.346863,in,,,,Gate
405717,1432,-88.723979,32.352024,in,,,,Gate
405741,1432,-88.722132,32.346005,in,,1,,Gate
405747,1432,-88.721723,32.346549,in,,,,Gate
405910,1432,-88.710551,32.354365,out,,,1,Gate
405750,1432,-88.721504,32.346863,out,,,,Gate
380167,1433,-93.565411,48.405609,in,,,,Gate
380724,1433,-93.401679,48.604304,in,,1,,Gate
380745,1433,-93.400684,48.603001,out,,,,Gate
380775,1433,-93.396207,48.594684,out,,,1,Gate
380737,1433,-93.400884,48.603001,out,,,,Gate
380775,1433,-93.396207,48.594684,out,,,,Gate
486734,1434,-74.410884,40.822794,in,,,,Gate
486754,1434,-74.403539,40.821704,out,,1,1,Gate
486754,1434,-74.403539,40.821704,out,,,,Gate
393543,1435,-90.384688,38.684891,in,,1,,Gate
393227,1435,-90.422187,38.707691,in,,,1,Gate
393161,1435,-90.432439,38.710446,out,,,,Gate
393251,1435,-90.419606,38.704695,out,,,,Gate
315169,1436,-120.903996,37.637213,in,,,,Gate
315145,1436,-120.906655,37.63809,in,,,1,Gate
315193,1436,-120.901317,37.628962,in,,1,,Gate
315171,1436,-120.903657,37.637948,out,,,,Gate
315167,1436,-120.904186,37.637405,out,,,,Gate
315176,1436,-120.903228,37.637012,out,,,,Gate
315167,1436,-120.904186,37.637405,out,,,,Gate
315171,1436,-120.903657,37.637948,out,,,,Gate
314981,1437,-120.9312,37.62764,in,,1,,Gate
314983,1437,-120.930915,37.637981,out,,,1,Gate
314957,1437,-120.933938,37.63797,out,,,,Gate
314962,1437,-120.932739,37.630262,out,,,,Gate
314660,1438,-120.98831,37.634871,in,,,1,Gate
314660,1438,-120.98831,37.634871,in,,,,Gate
314655,1438,-120.988589,37.634715,in,,,,Gate
314653,1438,-120.988844,37.634574,in,,1,,Gate
314729,1438,-120.979053,37.636836,out,,,,Gate
314641,1439,-120.994561,37.630633,in,,1,,Gate
314620,1439,-121.000475,37.638077,in,,,1,Gate
314653,1439,-120.988844,37.634574,out,,,,Gate
314872,1440,-120.949695,37.631213,in,,,,Gate
314875,1440,-120.949624,37.631216,out,,1,,Gate
314851,1440,-120.949996,37.636893,out,,,1,Gate
314853,1440,-120.949956,37.631079,out,,,,Gate
314849,1440,-120.951005,37.637988,out,,,,Gate
314872,1440,-120.949695,37.631213,out,,,,Gate
314885,1440,-120.947827,37.63798,out,,,,Gate
314875,1440,-120.949624,37.631216,out,,,,Gate
426629,1441,-85.71027,38.34467,in,,,,Gate
426927,1441,-85.674992,38.313455,out,,,1,Gate
426873,1441,-85.680355,38.320463,out,,,,Gate
426823,1441,-85.682978,38.323812,out,,,,Gate
426786,1441,-85.686334,38.321824,out,,1,,Gate
426927,1441,-85.674992,38.313455,out,,,,Gate
496880,1441,-85.672345,38.316153,out,,,,Gate
496881,1441,-85.674211,38.31472,out,,,,Gate
430939,1442,-84.653714,43.377592,in,,1,,Gate
431031,1442,-84.634093,43.387498,in,,,,Gate
431130,1442,-84.616997,43.395038,out,,,,Gate
431059,1442,-84.628974,43.384555,out,,,1,Gate
376459,1443,-94.367364,37.148303,in,,1,,Gate
376854,1443,-94.317812,37.179056,in,,,,Gate
376873,1443,-94.315555,37.183214,out,,,1,Gate
376873,1443,-94.315555,37.183214,out,,,,Gate
376890,1443,-94.31132,37.193307,out,,,,Gate
376961,1444,-94.301363,37.179267,in,,,1,Gate
376961,1444,-94.301363,37.179267,in,,,,Gate
376975,1444,-94.298865,37.178247,out,,,,Gate
377861,1444,-94.099652,37.139981,out,,,,Gate
377013,1444,-94.293145,37.177871,out,,1,,Gate
376626,1445,-94.347425,37.841586,in,,,,Gate
376622,1445,-94.347623,37.836228,in,,1,,Gate
376614,1445,-94.347996,37.839809,in,,,,Gate
376678,1445,-94.340336,37.853493,in,,,,Gate
376628,1445,-94.346814,37.842952,in,,,1,Gate
376618,1445,-94.347844,37.836615,out,,,,Gate
376659,1445,-94.343304,37.844893,out,,,,Gate
376608,1445,-94.348299,37.836576,out,,,,Gate
376626,1445,-94.347425,37.841586,out,,,,Gate
375279,1446,-94.540127,37.070779,in,,,,Gate
375285,1446,-94.539652,37.071162,in,,,,Gate
375318,1446,-94.536431,37.070962,in,,,,Gate
375281,1446,-94.539873,37.070874,in,,,,Gate
375278,1446,-94.540154,37.070809,in,,,,Gate
375282,1446,-94.539863,37.071009,in,,,,Gate
375281,1446,-94.539873,37.070874,in,,,,Gate
375374,1446,-94.531015,37.079698,in,,,,Gate
375285,1446,-94.539652,37.071162,in,,,,Gate
375367,1446,-94.531722,37.073884,out,,,1,Gate
406159,1447,-88.692707,32.363222,in,,,,Gate
406199,1447,-88.689691,32.359545,in,,,,Gate
406201,1447,-88.689604,32.359544,in,,,,Gate
406192,1447,-88.690115,32.35964,in,,,,Gate
406177,1447,-88.691457,32.360068,in,,,,Gate
406210,1447,-88.688908,32.359431,out,,1,,Gate
406201,1447,-88.689604,32.359544,out,,,,Gate
406192,1447,-88.690115,32.35964,out,,,,Gate
406179,1447,-88.691376,32.359959,out,,,,Gate
490585,1448,-73.892908,41.205635,in,,1,1,Gate
490640,1448,-73.879919,41.184417,out,,1,,Gate
490640,1448,-73.879919,41.184417,out,,,,Gate
490407,1449,-73.918219,41.222417,in,,,1,Gate
486064,1450,-74.714261,41.394419,in,,,,Gate
486089,1450,-74.699709,41.379602,in,,1,1,Gate
497415,1450,-74.529384,41.471914,out,,,,Gate
491315,1451,-73.535603,41.049277,in,,1,1,Gate
491315,1451,-73.535603,41.049277,in,,,,Gate
491330,1451,-73.52049,41.064642,out,,,,Gate
362972,1452,-96.600493,47.74598,in,,,,Gate
362816,1452,-96.616383,47.750965,in,,,1,Gate
362972,1452,-96.600493,47.74598,out,,,,Gate
362982,1452,-96.600064,47.745885,out,,1,,Gate
382650,1453,-93.185192,44.969945,in,,,,Gate
382648,1453,-93.185311,44.968953,in,,,,Gate
382650,1453,-93.185192,44.969945,out,,,,Gate
496606,1454,-68.163698,46.129088,in,,,,Gate
496634,1454,-68.147808,46.105375,out,,1,,Gate
496615,1454,-68.154981,46.120647,out,,,1,Gate
496615,1454,-68.154981,46.120647,out,,,,Gate
496605,1454,-68.18278,46.08206,out,,,,Gate
496673,1455,-68.021895,46.675853,in,,,,Gate
496681,1455,-68.017951,46.67817,in,,,1,Gate
496682,1455,-68.017619,46.677202,in,,,,Gate
496688,1455,-68.004728,46.68864,out,,,,Gate
496679,1455,-68.018879,46.676842,out,,,,Gate
496672,1455,-68.02215,46.670645,out,,1,,Gate
496681,1455,-68.017951,46.67817,out,,,,Gate
496672,1455,-68.02215,46.670645,out,,,,Gate
423343,1456,-86.433283,43.948675,in,,1,,Gate
423396,1456,-86.42095,43.949929,in,,,,Gate
423343,1456,-86.433283,43.948675,out,,,,Gate
423416,1456,-86.414813,43.950327,out,,,1,Gate
423428,1456,-86.408522,43.95089,out,,,,Gate
423889,1457,-86.3104,44.243613,in,,1,,Gate
423804,1457,-86.318932,44.25506,in,,,1,Gate
423889,1457,-86.3104,44.243613,out,,,,Gate
423900,1458,-86.309421,43.198995,in,,,,Gate
424139,1458,-86.26282,43.202239,out,,1,1,Gate
424251,1459,-86.240188,43.271719,in,,,,Gate
424247,1459,-86.241064,43.24361,out,,1,1,Gate
424247,1459,-86.241064,43.24361,out,,,,Gate
407335,1460,-88.518976,30.444759,in,,,1,Gate
407491,1460,-88.498731,30.490699,in,,,,Gate
407344,1460,-88.51887,30.426113,in,,,,Gate
407344,1460,-88.51887,30.426113,in,,,,Gate
407335,1460,-88.518976,30.444759,out,,,,Gate
407365,1460,-88.516897,30.427017,out,,,,Gate
407335,1460,-88.518976,30.444759,out,,,,Gate
407347,1460,-88.518826,30.425791,out,,1,,Gate
403693,1461,-89.058002,33.110159,in,,,1,Gate
403638,1461,-89.066208,33.131712,in,,,,Gate
403758,1461,-89.053078,33.108193,out,,,,Gate
403716,1461,-89.056849,33.107484,out,,1,,Gate
403716,1461,-89.056849,33.107484,out,,,,Gate
474248,1462,-77.441403,41.130023,in,,,,Gate
474539,1462,-77.418179,41.132069,in,,,1,Gate
474659,1462,-77.400645,41.134302,out,,,,Gate
474376,1462,-77.433566,41.132531,out,,1,1,Gate
474376,1462,-77.433566,41.132531,out,,,,Gate
474401,1462,-77.432256,41.132328,out,,,,Gate
474401,1462,-77.432256,41.132328,out,,,,Gate
474437,1462,-77.430603,41.131881,out,,,,Gate
474247,1462,-77.441698,41.133429,out,,1,,Gate
472833,1463,-77.784982,40.915309,in,,,,Gate
472785,1463,-77.794689,40.943501,out,,,,Gate
472825,1463,-77.786518,40.917852,out,,1,,Gate
472822,1463,-77.786718,40.918548,out,,,,Gate
472822,1463,-77.786718,40.918548,out,,,,Gate
472820,1463,-77.787053,40.919126,out,,,1,Gate
472820,1463,-77.787053,40.919126,out,,,,Gate
496778,1465,-67.445035,45.557837,in,,1,,Gate
496782,1465,-67.43204,45.562458,in,,,1,Gate
496778,1465,-67.445035,45.557837,in,,,,Gate
496785,1465,-67.427498,45.563961,out,,,,Gate
496782,1465,-67.43204,45.562458,out,,,,Gate
356985,1466,-97.433482,42.014043,in,,1,,Gate
357118,1466,-97.416543,42.017329,in,,,,Gate
357203,1466,-97.408283,42.015057,out,,,,Gate
357118,1466,-97.416543,42.017329,out,,,,Gate
357164,1466,-97.411752,42.014284,out,,,,Gate
357164,1466,-97.411752,42.014284,out,,,,Gate
357216,1466,-97.407222,42.015195,out,,,,Gate
357105,1466,-97.417694,42.01743,out,,,,Gate
357012,1466,-97.428536,42.015271,out,,,,Gate
357161,1466,-97.412098,42.014852,out,,,1,Gate
311190,1467,-121.937043,37.594515,in,,1,1,Gate
311480,1467,-121.890382,37.593871,out,,,,Gate
471849,1468,-78.006645,35.964848,in,,1,,Gate
471854,1468,-78.006245,35.964976,in,,,1,Gate
472176,1468,-77.973401,35.968438,out,,,,Gate
471854,1468,-78.006245,35.964976,out,,,,Gate
432562,1469,-84.45738,41.255902,in,,,,Gate
433491,1469,-84.340642,41.301224,in,,,,Gate
433145,1469,-84.386086,41.276797,out,,1,1,Gate
492810,1470,-72.498704,42.967886,in,,,,Gate
492748,1470,-72.550129,42.834577,in,,1,1,Gate
492762,1470,-72.548532,42.833557,out,,,,Gate
492944,1471,-72.342462,43.658859,in,,,1,Gate
492953,1471,-72.330883,43.632046,in,,1,,Gate
492989,1471,-72.317693,43.643264,in,,1,,Gate
492990,1471,-72.317326,43.643981,in,,,,Gate
492990,1471,-72.317326,43.643981,out,,,,Gate
492986,1471,-72.318137,43.648297,out,,,,Gate
492943,1472,-72.34266,42.16174,in,,,1,Gate
492899,1472,-72.422555,42.154112,in,,,,Gate
493010,1472,-72.30781,42.121298,out,,,,Gate
492958,1473,-72.329631,43.635443,in,,,,Gate
492958,1473,-72.329631,43.635443,in,,,,Gate
492988,1473,-72.317866,43.647833,in,,,,Gate
492991,1473,-72.317288,43.644357,in,,,1,Gate
492993,1473,-72.317,43.645586,out,,,,Gate
492983,1473,-72.318597,43.640439,out,,,,Gate
491828,1474,-73.099118,44.883818,in,,,,Gate
491898,1474,-73.08627,44.81209,out,,1,,Gate
491898,1474,-73.08627,44.81209,out,,,,Gate
491885,1474,-73.087611,44.819463,out,,,1,Gate
491906,1474,-73.084474,44.819579,out,,,,Gate
