node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
334331,,-111.734990,40.293996,,,0,0.100000,0.100000,"POINT (-111.734990 40.293996)"
334332,,-111.734680,40.302400,,,0,0.100000,0.100000,"POINT (-111.734680 40.302400)"
334333,,-111.734630,40.303770,,,0,0.100000,0.100000,"POINT (-111.734630 40.303770)"
334334,,-111.734621,40.310024,,,0,0.100000,0.100000,"POINT (-111.734621 40.310024)"
334335,,-111.734505,40.292342,,,0,0.100000,0.100000,"POINT (-111.734505 40.292342)"
334336,,-111.733965,47.858222,,,0,0.100000,0.100000,"POINT (-111.733965 47.858222)"
334337,,-111.732730,43.898120,,,0,0.100000,0.100000,"POINT (-111.732730 43.898120)"
334338,,-111.732638,40.299105,,,0,0.100000,0.100000,"POINT (-111.732638 40.299105)"
334339,,-111.732239,40.295015,,,0,0.100000,0.100000,"POINT (-111.732239 40.295015)"
334340,,-111.731738,40.288698,,,0,0.100000,0.100000,"POINT (-111.731738 40.288698)"
334341,,-111.731635,40.293648,,,0,0.100000,0.100000,"POINT (-111.731635 40.293648)"
334342,,-111.730616,40.287844,,,0,0.100000,0.100000,"POINT (-111.730616 40.287844)"
334343,,-111.729740,40.287211,,,0,0.100000,0.100000,"POINT (-111.729740 40.287211)"
334344,,-111.729450,40.286728,,,0,0.100000,0.100000,"POINT (-111.729450 40.286728)"
334345,,-111.726482,32.857867,,,0,0.100000,0.100000,"POINT (-111.726482 32.857867)"
334346,,-111.726373,32.857734,,,0,0.100000,0.100000,"POINT (-111.726373 32.857734)"
334347,,-111.726096,32.855796,,,0,0.100000,0.100000,"POINT (-111.726096 32.855796)"
334348,,-111.723717,32.854584,,,0,0.100000,0.100000,"POINT (-111.723717 32.854584)"
334349,,-111.720827,40.274761,,,0,0.100000,0.100000,"POINT (-111.720827 40.274761)"
334350,,-111.720475,33.309701,,,0,0.100000,0.100000,"POINT (-111.720475 33.309701)"
334351,,-111.719869,40.273346,,,0,0.100000,0.100000,"POINT (-111.719869 40.273346)"
334352,,-111.719544,40.273012,,,0,0.100000,0.100000,"POINT (-111.719544 40.273012)"
334353,,-111.717015,33.307691,,,0,0.100000,0.100000,"POINT (-111.717015 33.307691)"
334354,,-111.716925,47.844557,,,0,0.100000,0.100000,"POINT (-111.716925 47.844557)"
334355,,-111.713330,42.650408,,,0,0.100000,0.100000,"POINT (-111.713330 42.650408)"
334356,,-111.713017,43.769963,,,0,0.100000,0.100000,"POINT (-111.713017 43.769963)"
334357,,-111.710963,42.650781,,,0,0.100000,0.100000,"POINT (-111.710963 42.650781)"
334358,,-111.707272,39.205827,,,0,0.100000,0.100000,"POINT (-111.707272 39.205827)"
334359,,-111.706794,43.771738,,,0,0.100000,0.100000,"POINT (-111.706794 43.771738)"
334360,,-111.706438,40.099966,,,0,0.100000,0.100000,"POINT (-111.706438 40.099966)"
614354,,-111.706116,49.825586,,,0,0.100000,0.100000,"POINT (-111.706116 49.825586)"
334361,,-111.705452,42.651527,,,0,0.100000,0.100000,"POINT (-111.705452 42.651527)"
334362,,-111.705115,40.258484,,,0,0.100000,0.100000,"POINT (-111.705115 40.258484)"
334363,,-111.703945,39.209557,,,0,0.100000,0.100000,"POINT (-111.703945 39.209557)"
614355,,-111.703188,49.825745,,,0,0.100000,0.100000,"POINT (-111.703188 49.825745)"
334364,,-111.700695,48.477902,,,0,0.100000,0.100000,"POINT (-111.700695 48.477902)"
334365,,-111.699259,40.252588,,,0,0.100000,0.100000,"POINT (-111.699259 40.252588)"
334366,,-111.699190,47.270500,,,0,0.100000,0.100000,"POINT (-111.699190 47.270500)"
334367,,-111.698323,43.945723,,,0,0.100000,0.100000,"POINT (-111.698323 43.945723)"
334368,,-111.697407,43.945489,,,0,0.100000,0.100000,"POINT (-111.697407 43.945489)"
614356,,-111.696888,52.773418,,,0,0.100000,0.100000,"POINT (-111.696888 52.773418)"
334369,,-111.696735,43.943615,,,0,0.100000,0.100000,"POINT (-111.696735 43.943615)"
334370,,-111.695581,43.945262,,,0,0.100000,0.100000,"POINT (-111.695581 43.945262)"
614357,,-111.693990,49.826893,,,0,0.100000,0.100000,"POINT (-111.693990 49.826893)"
614358,,-111.693512,49.826974,,,0,0.100000,0.100000,"POINT (-111.693512 49.826974)"
334371,,-111.693420,43.946440,,,0,0.100000,0.100000,"POINT (-111.693420 43.946440)"
334372,,-111.691864,41.053963,,,0,0.100000,0.100000,"POINT (-111.691864 41.053963)"
614359,,-111.691367,50.466374,,,0,0.100000,0.100000,"POINT (-111.691367 50.466374)"
334373,,-111.688240,47.719170,,,0,0.100000,0.100000,"POINT (-111.688240 47.719170)"
614360,,-111.687518,52.772591,,,0,0.100000,0.100000,"POINT (-111.687518 52.772591)"
614361,,-111.686763,53.407674,,,0,0.100000,0.100000,"POINT (-111.686763 53.407674)"
334374,,-111.685810,43.955844,,,0,0.100000,0.100000,"POINT (-111.685810 43.955844)"
334375,,-111.685160,47.718740,,,0,0.100000,0.100000,"POINT (-111.685160 47.718740)"
334376,,-111.685050,47.720170,,,0,0.100000,0.100000,"POINT (-111.685050 47.720170)"
334377,,-111.684546,47.714152,,,0,0.100000,0.100000,"POINT (-111.684546 47.714152)"
334378,,-111.684337,47.721862,,,0,0.100000,0.100000,"POINT (-111.684337 47.721862)"
334379,,-111.684191,47.715338,,,0,0.100000,0.100000,"POINT (-111.684191 47.715338)"
334380,,-111.684173,42.654401,,,0,0.100000,0.100000,"POINT (-111.684173 42.654401)"
334381,,-111.684169,43.957843,,,0,0.100000,0.100000,"POINT (-111.684169 43.957843)"
334382,,-111.684118,47.717326,,,0,0.100000,0.100000,"POINT (-111.684118 47.717326)"
334383,,-111.683908,47.718223,,,0,0.100000,0.100000,"POINT (-111.683908 47.718223)"
334384,,-111.683398,43.956165,,,0,0.100000,0.100000,"POINT (-111.683398 43.956165)"
334385,,-111.683255,43.958699,,,0,0.100000,0.100000,"POINT (-111.683255 43.958699)"
334386,,-111.682761,43.958974,,,0,0.100000,0.100000,"POINT (-111.682761 43.958974)"
334387,,-111.680385,43.954909,,,0,0.100000,0.100000,"POINT (-111.680385 43.954909)"
334388,,-111.680183,43.960567,,,0,0.100000,0.100000,"POINT (-111.680183 43.960567)"
334389,,-111.679920,40.105431,,,0,0.100000,0.100000,"POINT (-111.679920 40.105431)"
334390,,-111.679591,40.119205,,,0,0.100000,0.100000,"POINT (-111.679591 40.119205)"
334391,,-111.679511,40.107343,,,0,0.100000,0.100000,"POINT (-111.679511 40.107343)"
334392,,-111.679102,43.960766,,,0,0.100000,0.100000,"POINT (-111.679102 43.960766)"
614362,,-111.678968,53.404131,,,0,0.100000,0.100000,"POINT (-111.678968 53.404131)"
334393,,-111.678338,41.044775,,,0,0.100000,0.100000,"POINT (-111.678338 41.044775)"
334394,,-111.678089,40.108440,,,0,0.100000,0.100000,"POINT (-111.678089 40.108440)"
334395,,-111.676697,40.109454,,,0,0.100000,0.100000,"POINT (-111.676697 40.109454)"
614363,,-111.676679,49.828611,,,0,0.100000,0.100000,"POINT (-111.676679 49.828611)"
334396,,-111.675344,41.045989,,,0,0.100000,0.100000,"POINT (-111.675344 41.045989)"
614364,,-111.675209,49.828629,,,0,0.100000,0.100000,"POINT (-111.675209 49.828629)"
334397,,-111.674952,41.045800,,,0,0.100000,0.100000,"POINT (-111.674952 41.045800)"
614365,,-111.674199,49.828876,,,0,0.100000,0.100000,"POINT (-111.674199 49.828876)"
334398,,-111.673427,40.109882,,,0,0.100000,0.100000,"POINT (-111.673427 40.109882)"
334399,,-111.673267,40.112227,,,0,0.100000,0.100000,"POINT (-111.673267 40.112227)"
334400,,-111.672885,41.044514,,,0,0.100000,0.100000,"POINT (-111.672885 41.044514)"
614366,,-111.672405,49.828777,,,0,0.100000,0.100000,"POINT (-111.672405 49.828777)"
614367,,-111.672029,49.828800,,,0,0.100000,0.100000,"POINT (-111.672029 49.828800)"
334401,,-111.671407,41.044088,,,0,0.100000,0.100000,"POINT (-111.671407 41.044088)"
334402,,-111.669997,40.109848,,,0,0.100000,0.100000,"POINT (-111.669997 40.109848)"
334403,,-111.669943,46.486237,,,0,0.100000,0.100000,"POINT (-111.669943 46.486237)"
614368,,-111.669876,51.487869,,,0,0.100000,0.100000,"POINT (-111.669876 51.487869)"
334404,,-111.668999,40.115577,,,0,0.100000,0.100000,"POINT (-111.668999 40.115577)"
334405,,-111.666767,41.041847,,,0,0.100000,0.100000,"POINT (-111.666767 41.041847)"
334406,,-111.666711,47.640212,,,0,0.100000,0.100000,"POINT (-111.666711 47.640212)"
614369,,-111.664948,49.828707,,,0,0.100000,0.100000,"POINT (-111.664948 49.828707)"
334407,,-111.664880,43.811480,,,0,0.100000,0.100000,"POINT (-111.664880 43.811480)"
614370,,-111.664214,49.828723,,,0,0.100000,0.100000,"POINT (-111.664214 49.828723)"
614371,,-111.663947,49.828742,,,0,0.100000,0.100000,"POINT (-111.663947 49.828742)"
334408,,-111.663759,40.119677,,,0,0.100000,0.100000,"POINT (-111.663759 40.119677)"
334409,,-111.663203,48.479969,,,0,0.100000,0.100000,"POINT (-111.663203 48.479969)"
334410,,-111.662667,40.225776,,,0,0.100000,0.100000,"POINT (-111.662667 40.225776)"
334411,,-111.662071,33.273549,,,0,0.100000,0.100000,"POINT (-111.662071 33.273549)"
334412,,-111.660434,40.122261,,,0,0.100000,0.100000,"POINT (-111.660434 40.122261)"
334413,,-111.660048,40.124917,,,0,0.100000,0.100000,"POINT (-111.660048 40.124917)"
614372,,-111.659661,50.452088,,,0,0.100000,0.100000,"POINT (-111.659661 50.452088)"
334414,,-111.658556,40.225392,,,0,0.100000,0.100000,"POINT (-111.658556 40.225392)"
334415,,-111.656782,40.225270,,,0,0.100000,0.100000,"POINT (-111.656782 40.225270)"
334416,,-111.656368,40.125427,,,0,0.100000,0.100000,"POINT (-111.656368 40.125427)"
334417,,-111.655289,40.225238,,,0,0.100000,0.100000,"POINT (-111.655289 40.225238)"
334418,,-111.654156,40.225089,,,0,0.100000,0.100000,"POINT (-111.654156 40.225089)"
614373,,-111.653473,50.449290,,,0,0.100000,0.100000,"POINT (-111.653473 50.449290)"
614374,,-111.653372,49.828353,,,0,0.100000,0.100000,"POINT (-111.653372 49.828353)"
334419,,-111.653334,40.134362,,,0,0.100000,0.100000,"POINT (-111.653334 40.134362)"
334420,,-111.652479,40.137403,,,0,0.100000,0.100000,"POINT (-111.652479 40.137403)"
334421,,-111.652467,40.135550,,,0,0.100000,0.100000,"POINT (-111.652467 40.135550)"
334422,,-111.652297,40.137977,,,0,0.100000,0.100000,"POINT (-111.652297 40.137977)"
334423,,-111.652102,43.966807,,,0,0.100000,0.100000,"POINT (-111.652102 43.966807)"
334424,,-111.651441,46.470367,,,0,0.100000,0.100000,"POINT (-111.651441 46.470367)"
334425,,-111.651167,40.222964,,,0,0.100000,0.100000,"POINT (-111.651167 40.222964)"
334426,,-111.650267,40.222512,,,0,0.100000,0.100000,"POINT (-111.650267 40.222512)"
334427,,-111.650159,35.197383,,,0,0.100000,0.100000,"POINT (-111.650159 35.197383)"
334428,,-111.649936,40.221149,,,0,0.100000,0.100000,"POINT (-111.649936 40.221149)"
334429,,-111.649832,35.196872,,,0,0.100000,0.100000,"POINT (-111.649832 35.196872)"
334430,,-111.649692,40.222125,,,0,0.100000,0.100000,"POINT (-111.649692 40.222125)"
334431,,-111.648995,35.196922,,,0,0.100000,0.100000,"POINT (-111.648995 35.196922)"
334432,,-111.648905,35.196990,,,0,0.100000,0.100000,"POINT (-111.648905 35.196990)"
334433,,-111.648421,40.222159,,,0,0.100000,0.100000,"POINT (-111.648421 40.222159)"
334434,,-111.648273,40.220919,,,0,0.100000,0.100000,"POINT (-111.648273 40.220919)"
334435,,-111.648174,39.266902,,,0,0.100000,0.100000,"POINT (-111.648174 39.266902)"
334436,,-111.648078,39.272763,,,0,0.100000,0.100000,"POINT (-111.648078 39.272763)"
334437,,-111.648071,40.221897,,,0,0.100000,0.100000,"POINT (-111.648071 40.221897)"
334438,,-111.647149,35.196403,,,0,0.100000,0.100000,"POINT (-111.647149 35.196403)"
334439,,-111.646819,35.196501,,,0,0.100000,0.100000,"POINT (-111.646819 35.196501)"
334440,,-111.646788,40.217306,,,0,0.100000,0.100000,"POINT (-111.646788 40.217306)"
334441,,-111.646633,40.217143,,,0,0.100000,0.100000,"POINT (-111.646633 40.217143)"
334442,,-111.646179,40.323762,,,0,0.100000,0.100000,"POINT (-111.646179 40.323762)"
334443,,-111.645843,40.130531,,,0,0.100000,0.100000,"POINT (-111.645843 40.130531)"
334444,,-111.645304,40.134122,,,0,0.100000,0.100000,"POINT (-111.645304 40.134122)"
334445,,-111.645299,35.194658,,,0,0.100000,0.100000,"POINT (-111.645299 35.194658)"
334446,,-111.643872,40.212315,,,0,0.100000,0.100000,"POINT (-111.643872 40.212315)"
334447,,-111.643489,40.211630,,,0,0.100000,0.100000,"POINT (-111.643489 40.211630)"
334448,,-111.643155,40.211204,,,0,0.100000,0.100000,"POINT (-111.643155 40.211204)"
334449,,-111.642735,40.209548,,,0,0.100000,0.100000,"POINT (-111.642735 40.209548)"
334450,,-111.641345,40.214645,,,0,0.100000,0.100000,"POINT (-111.641345 40.214645)"
334451,,-111.640058,40.200921,,,0,0.100000,0.100000,"POINT (-111.640058 40.200921)"
334452,,-111.640047,33.259854,,,0,0.100000,0.100000,"POINT (-111.640047 33.259854)"
334453,,-111.639688,35.192500,,,0,0.100000,0.100000,"POINT (-111.639688 35.192500)"
334454,,-111.639432,40.198779,,,0,0.100000,0.100000,"POINT (-111.639432 40.198779)"
334455,,-111.639288,40.208709,,,0,0.100000,0.100000,"POINT (-111.639288 40.208709)"
334456,,-111.639031,40.197409,,,0,0.100000,0.100000,"POINT (-111.639031 40.197409)"
334457,,-111.638768,40.195979,,,0,0.100000,0.100000,"POINT (-111.638768 40.195979)"
334458,,-111.638318,40.212493,,,0,0.100000,0.100000,"POINT (-111.638318 40.212493)"
334459,,-111.638224,40.139571,,,0,0.100000,0.100000,"POINT (-111.638224 40.139571)"
334460,,-111.638219,40.176233,,,0,0.100000,0.100000,"POINT (-111.638219 40.176233)"
334461,,-111.638161,40.167017,,,0,0.100000,0.100000,"POINT (-111.638161 40.167017)"
334462,,-111.637953,40.177499,,,0,0.100000,0.100000,"POINT (-111.637953 40.177499)"
334463,,-111.637875,40.165727,,,0,0.100000,0.100000,"POINT (-111.637875 40.165727)"
334464,,-111.637863,40.179956,,,0,0.100000,0.100000,"POINT (-111.637863 40.179956)"
334465,,-111.637790,40.185433,,,0,0.100000,0.100000,"POINT (-111.637790 40.185433)"
334466,,-111.637774,40.164876,,,0,0.100000,0.100000,"POINT (-111.637774 40.164876)"
334467,,-111.637756,40.164009,,,0,0.100000,0.100000,"POINT (-111.637756 40.164009)"
334468,,-111.637749,40.161524,,,0,0.100000,0.100000,"POINT (-111.637749 40.161524)"
614375,,-111.637661,50.442188,,,0,0.100000,0.100000,"POINT (-111.637661 50.442188)"
334469,,-111.637637,40.163152,,,0,0.100000,0.100000,"POINT (-111.637637 40.163152)"
334470,,-111.637629,40.186975,,,0,0.100000,0.100000,"POINT (-111.637629 40.186975)"
334471,,-111.637468,40.161638,,,0,0.100000,0.100000,"POINT (-111.637468 40.161638)"
334472,,-111.637116,40.211593,,,0,0.100000,0.100000,"POINT (-111.637116 40.211593)"
614376,,-111.636894,49.828085,,,0,0.100000,0.100000,"POINT (-111.636894 49.828085)"
334473,,-111.636892,40.211278,,,0,0.100000,0.100000,"POINT (-111.636892 40.211278)"
334474,,-111.636863,40.211109,,,0,0.100000,0.100000,"POINT (-111.636863 40.211109)"
334475,,-111.636235,40.210604,,,0,0.100000,0.100000,"POINT (-111.636235 40.210604)"
334476,,-111.636209,43.834575,,,0,0.100000,0.100000,"POINT (-111.636209 43.834575)"
334477,,-111.635822,40.210239,,,0,0.100000,0.100000,"POINT (-111.635822 40.210239)"
334478,,-111.635032,43.836856,,,0,0.100000,0.100000,"POINT (-111.635032 43.836856)"
334479,,-111.635027,40.196724,,,0,0.100000,0.100000,"POINT (-111.635027 40.196724)"
334480,,-111.634067,33.256114,,,0,0.100000,0.100000,"POINT (-111.634067 33.256114)"
334481,,-111.633380,35.191906,,,0,0.100000,0.100000,"POINT (-111.633380 35.191906)"
334482,,-111.632263,40.198416,,,0,0.100000,0.100000,"POINT (-111.632263 40.198416)"
334483,,-111.632243,35.193594,,,0,0.100000,0.100000,"POINT (-111.632243 35.193594)"
334484,,-111.632221,40.197199,,,0,0.100000,0.100000,"POINT (-111.632221 40.197199)"
334485,,-111.631573,40.205928,,,0,0.100000,0.100000,"POINT (-111.631573 40.205928)"
334486,,-111.631380,47.619848,,,0,0.100000,0.100000,"POINT (-111.631380 47.619848)"
334487,,-111.630992,35.191416,,,0,0.100000,0.100000,"POINT (-111.630992 35.191416)"
334488,,-111.630539,40.195344,,,0,0.100000,0.100000,"POINT (-111.630539 40.195344)"
334489,,-111.629748,40.195346,,,0,0.100000,0.100000,"POINT (-111.629748 40.195346)"
334490,,-111.628843,40.202262,,,0,0.100000,0.100000,"POINT (-111.628843 40.202262)"
334491,,-111.628742,40.201846,,,0,0.100000,0.100000,"POINT (-111.628742 40.201846)"
334492,,-111.628694,35.194650,,,0,0.100000,0.100000,"POINT (-111.628694 35.194650)"
334493,,-111.628277,35.194498,,,0,0.100000,0.100000,"POINT (-111.628277 35.194498)"
334494,,-111.626092,35.195363,,,0,0.100000,0.100000,"POINT (-111.626092 35.195363)"
334495,,-111.625434,40.195629,,,0,0.100000,0.100000,"POINT (-111.625434 40.195629)"
334496,,-111.624953,40.194429,,,0,0.100000,0.100000,"POINT (-111.624953 40.194429)"
614377,,-111.624451,55.174057,,,0,0.100000,0.100000,"POINT (-111.624451 55.174057)"
334497,,-111.624438,40.193941,,,0,0.100000,0.100000,"POINT (-111.624438 40.193941)"
334498,,-111.623925,40.188996,,,0,0.100000,0.100000,"POINT (-111.623925 40.188996)"
334499,,-111.622978,40.189281,,,0,0.100000,0.100000,"POINT (-111.622978 40.189281)"
334500,,-111.622632,45.841818,,,0,0.100000,0.100000,"POINT (-111.622632 45.841818)"
334501,,-111.621723,40.188396,,,0,0.100000,0.100000,"POINT (-111.621723 40.188396)"
334502,,-111.621486,40.188040,,,0,0.100000,0.100000,"POINT (-111.621486 40.188040)"
334503,,-111.621075,46.419660,,,0,0.100000,0.100000,"POINT (-111.621075 46.419660)"
334504,,-111.620907,40.186949,,,0,0.100000,0.100000,"POINT (-111.620907 40.186949)"
334505,,-111.617892,40.161769,,,0,0.100000,0.100000,"POINT (-111.617892 40.161769)"
334506,,-111.617605,32.790382,,,0,0.100000,0.100000,"POINT (-111.617605 32.790382)"
614378,,-111.614349,55.175388,,,0,0.100000,0.100000,"POINT (-111.614349 55.175388)"
334507,,-111.609403,43.884598,,,0,0.100000,0.100000,"POINT (-111.609403 43.884598)"
334508,,-111.608390,43.890941,,,0,0.100000,0.100000,"POINT (-111.608390 43.890941)"
334509,,-111.608373,43.893944,,,0,0.100000,0.100000,"POINT (-111.608373 43.893944)"
334510,,-111.608339,43.882738,,,0,0.100000,0.100000,"POINT (-111.608339 43.882738)"
334511,,-111.608339,43.887246,,,0,0.100000,0.100000,"POINT (-111.608339 43.887246)"
334512,,-111.608339,43.883286,,,0,0.100000,0.100000,"POINT (-111.608339 43.883286)"
334513,,-111.608139,43.883287,,,0,0.100000,0.100000,"POINT (-111.608139 43.883287)"
334514,,-111.607610,46.404590,,,0,0.100000,0.100000,"POINT (-111.607610 46.404590)"
334515,,-111.605955,42.658301,,,0,0.100000,0.100000,"POINT (-111.605955 42.658301)"
334516,,-111.603450,42.658070,,,0,0.100000,0.100000,"POINT (-111.603450 42.658070)"
334517,,-111.602704,42.657930,,,0,0.100000,0.100000,"POINT (-111.602704 42.657930)"
334518,,-111.601097,42.657725,,,0,0.100000,0.100000,"POINT (-111.601097 42.657725)"
334519,,-111.598540,42.657347,,,0,0.100000,0.100000,"POINT (-111.598540 42.657347)"
334520,,-111.597070,42.657204,,,0,0.100000,0.100000,"POINT (-111.597070 42.657204)"
334521,,-111.596606,42.657189,,,0,0.100000,0.100000,"POINT (-111.596606 42.657189)"
334522,,-111.594372,42.656943,,,0,0.100000,0.100000,"POINT (-111.594372 42.656943)"
334523,,-111.594268,42.656883,,,0,0.100000,0.100000,"POINT (-111.594268 42.656883)"
334524,,-111.593858,42.656868,,,0,0.100000,0.100000,"POINT (-111.593858 42.656868)"
334525,,-111.593403,42.656865,,,0,0.100000,0.100000,"POINT (-111.593403 42.656865)"
334526,,-111.592700,40.088640,,,0,0.100000,0.100000,"POINT (-111.592700 40.088640)"
334527,,-111.591494,39.375280,,,0,0.100000,0.100000,"POINT (-111.591494 39.375280)"
334528,,-111.591464,39.523995,,,0,0.100000,0.100000,"POINT (-111.591464 39.523995)"
334529,,-111.591439,39.522027,,,0,0.100000,0.100000,"POINT (-111.591439 39.522027)"
334530,,-111.591433,39.524384,,,0,0.100000,0.100000,"POINT (-111.591433 39.524384)"
334531,,-111.591367,39.365668,,,0,0.100000,0.100000,"POINT (-111.591367 39.365668)"
334532,,-111.591299,39.369902,,,0,0.100000,0.100000,"POINT (-111.591299 39.369902)"
334533,,-111.589468,35.218497,,,0,0.100000,0.100000,"POINT (-111.589468 35.218497)"
334534,,-111.589194,39.375003,,,0,0.100000,0.100000,"POINT (-111.589194 39.375003)"
334535,,-111.588815,40.082544,,,0,0.100000,0.100000,"POINT (-111.588815 40.082544)"
334536,,-111.588677,42.656079,,,0,0.100000,0.100000,"POINT (-111.588677 42.656079)"
334537,,-111.588408,33.224838,,,0,0.100000,0.100000,"POINT (-111.588408 33.224838)"
334538,,-111.588383,39.501882,,,0,0.100000,0.100000,"POINT (-111.588383 39.501882)"
334539,,-111.588147,42.685116,,,0,0.100000,0.100000,"POINT (-111.588147 42.685116)"
334540,,-111.588123,42.656092,,,0,0.100000,0.100000,"POINT (-111.588123 42.656092)"
334541,,-111.587661,42.685173,,,0,0.100000,0.100000,"POINT (-111.587661 42.685173)"
334542,,-111.587585,42.684197,,,0,0.100000,0.100000,"POINT (-111.587585 42.684197)"
334543,,-111.587547,42.684695,,,0,0.100000,0.100000,"POINT (-111.587547 42.684695)"
334544,,-111.587386,42.683681,,,0,0.100000,0.100000,"POINT (-111.587386 42.683681)"
334545,,-111.587386,42.684763,,,0,0.100000,0.100000,"POINT (-111.587386 42.684763)"
334546,,-111.587269,39.378639,,,0,0.100000,0.100000,"POINT (-111.587269 39.378639)"
334547,,-111.587262,42.684691,,,0,0.100000,0.100000,"POINT (-111.587262 42.684691)"
334548,,-111.587158,42.684723,,,0,0.100000,0.100000,"POINT (-111.587158 42.684723)"
334549,,-111.586794,42.684324,,,0,0.100000,0.100000,"POINT (-111.586794 42.684324)"
334550,,-111.586773,42.682885,,,0,0.100000,0.100000,"POINT (-111.586773 42.682885)"
334551,,-111.586698,42.687033,,,0,0.100000,0.100000,"POINT (-111.586698 42.687033)"
334552,,-111.586598,42.685669,,,0,0.100000,0.100000,"POINT (-111.586598 42.685669)"
334553,,-111.586594,42.682646,,,0,0.100000,0.100000,"POINT (-111.586594 42.682646)"
334554,,-111.586587,42.685055,,,0,0.100000,0.100000,"POINT (-111.586587 42.685055)"
334555,,-111.586562,42.683967,,,0,0.100000,0.100000,"POINT (-111.586562 42.683967)"
334556,,-111.586555,42.682735,,,0,0.100000,0.100000,"POINT (-111.586555 42.682735)"
334557,,-111.586451,42.685038,,,0,0.100000,0.100000,"POINT (-111.586451 42.685038)"
334558,,-111.586369,42.686319,,,0,0.100000,0.100000,"POINT (-111.586369 42.686319)"
334559,,-111.586359,42.684174,,,0,0.100000,0.100000,"POINT (-111.586359 42.684174)"
334560,,-111.586247,42.682328,,,0,0.100000,0.100000,"POINT (-111.586247 42.682328)"
334561,,-111.586226,42.684135,,,0,0.100000,0.100000,"POINT (-111.586226 42.684135)"
334562,,-111.586134,42.682179,,,0,0.100000,0.100000,"POINT (-111.586134 42.682179)"
334563,,-111.586105,42.684135,,,0,0.100000,0.100000,"POINT (-111.586105 42.684135)"
334564,,-111.586009,42.684135,,,0,0.100000,0.100000,"POINT (-111.586009 42.684135)"
334565,,-111.585820,42.681911,,,0,0.100000,0.100000,"POINT (-111.585820 42.681911)"
334566,,-111.585780,42.655887,,,0,0.100000,0.100000,"POINT (-111.585780 42.655887)"
334567,,-111.585594,42.681622,,,0,0.100000,0.100000,"POINT (-111.585594 42.681622)"
334568,,-111.585559,42.681647,,,0,0.100000,0.100000,"POINT (-111.585559 42.681647)"
334569,,-111.585363,42.681383,,,0,0.100000,0.100000,"POINT (-111.585363 42.681383)"
334570,,-111.585330,42.655777,,,0,0.100000,0.100000,"POINT (-111.585330 42.655777)"
334571,,-111.585302,42.689167,,,0,0.100000,0.100000,"POINT (-111.585302 42.689167)"
334572,,-111.585054,42.655708,,,0,0.100000,0.100000,"POINT (-111.585054 42.655708)"
334573,,-111.584984,42.689385,,,0,0.100000,0.100000,"POINT (-111.584984 42.689385)"
334574,,-111.584895,32.758696,,,0,0.100000,0.100000,"POINT (-111.584895 32.758696)"
334575,,-111.584756,42.689403,,,0,0.100000,0.100000,"POINT (-111.584756 42.689403)"
334576,,-111.584742,32.760907,,,0,0.100000,0.100000,"POINT (-111.584742 32.760907)"
334577,,-111.584062,42.655485,,,0,0.100000,0.100000,"POINT (-111.584062 42.655485)"
334578,,-111.583426,32.755869,,,0,0.100000,0.100000,"POINT (-111.583426 32.755869)"
334579,,-111.583314,42.655435,,,0,0.100000,0.100000,"POINT (-111.583314 42.655435)"
334580,,-111.582798,35.220882,,,0,0.100000,0.100000,"POINT (-111.582798 35.220882)"
334581,,-111.582775,33.218957,,,0,0.100000,0.100000,"POINT (-111.582775 33.218957)"
334582,,-111.582580,42.655710,,,0,0.100000,0.100000,"POINT (-111.582580 42.655710)"
334583,,-111.582347,42.678038,,,0,0.100000,0.100000,"POINT (-111.582347 42.678038)"
334584,,-111.582254,32.759141,,,0,0.100000,0.100000,"POINT (-111.582254 32.759141)"
334585,,-111.581969,42.691009,,,0,0.100000,0.100000,"POINT (-111.581969 42.691009)"
334586,,-111.581908,42.690923,,,0,0.100000,0.100000,"POINT (-111.581908 42.690923)"
334587,,-111.581851,42.677610,,,0,0.100000,0.100000,"POINT (-111.581851 42.677610)"
334588,,-111.581611,42.690962,,,0,0.100000,0.100000,"POINT (-111.581611 42.690962)"
334589,,-111.581565,42.690880,,,0,0.100000,0.100000,"POINT (-111.581565 42.690880)"
334590,,-111.581398,42.655191,,,0,0.100000,0.100000,"POINT (-111.581398 42.655191)"
334591,,-111.581324,42.675637,,,0,0.100000,0.100000,"POINT (-111.581324 42.675637)"
334592,,-111.581158,42.675223,,,0,0.100000,0.100000,"POINT (-111.581158 42.675223)"
334593,,-111.581090,42.684549,,,0,0.100000,0.100000,"POINT (-111.581090 42.684549)"
334594,,-111.580436,40.078462,,,0,0.100000,0.100000,"POINT (-111.580436 40.078462)"
334595,,-111.580404,32.760887,,,0,0.100000,0.100000,"POINT (-111.580404 32.760887)"
334596,,-111.580236,42.657738,,,0,0.100000,0.100000,"POINT (-111.580236 42.657738)"
334597,,-111.580102,32.761144,,,0,0.100000,0.100000,"POINT (-111.580102 32.761144)"
334598,,-111.579851,42.658321,,,0,0.100000,0.100000,"POINT (-111.579851 42.658321)"
334599,,-111.579699,39.500817,,,0,0.100000,0.100000,"POINT (-111.579699 39.500817)"
334600,,-111.579690,42.655210,,,0,0.100000,0.100000,"POINT (-111.579690 42.655210)"
334601,,-111.579431,40.073402,,,0,0.100000,0.100000,"POINT (-111.579431 40.073402)"
