link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,main_node_id,movement_str,NEMA_phase_number,geometry,Unnamed: 15,yard_id,direction
,,375274,375279,,1,1,0.01613,1,60.0,2000.0,,,,"LINESTRING (-94.540392 37.070681, -94.540127 37.070779)",,346,out
,,375274,375278,,1,1,0.01583,0,60.0,2000.0,,,,"LINESTRING (-94.540392 37.070681, -94.540154 37.070809)",,346,out
,,357776,357707,,1,1,0.32428,0,60.0,2000.0,,,,"LINESTRING (-97.358225 32.830535, -97.359836 32.834971)",,347,in
,,357783,357746,,1,1,0.30422,0,60.0,2000.0,,,,"LINESTRING (-97.357969 32.830428, -97.359385 32.834666)",,347,in
,,357783,357746,,1,1,0.30353,0,60.0,2000.0,,,,"LINESTRING (-97.357969 32.830428, -97.359385 32.834666)",,347,in
,,357938,357775,,1,1,0.74133,0,60.0,2000.0,,,,"LINESTRING (-97.348473 32.843472, -97.358272 32.838856)",,347,in
,,358008,357802,,1,1,1.03693,0,60.0,2000.0,,,,"LINESTRING (-97.343257 32.837721, -97.357340 32.831729)",,347,in
,,357898,357815,,1,1,0.22183,0,60.0,2000.0,,,,"LINESTRING (-97.352616 32.832196, -97.356393 32.832465)",,347,in
,,357803,357740,,1,1,0.45474,0,60.0,2000.0,,,,"LINESTRING (-97.357202 32.829018, -97.359534 32.835305)",,347,in
,,357776,357707,,1,1,0.32159,0,60.0,2000.0,,,,"LINESTRING (-97.358225 32.830535, -97.359836 32.834971)",,347,in
,,357155,357690,,1,1,5.68309,1,60.0,2000.0,,,,"LINESTRING (-97.412450 32.926932, -97.361015 32.857454)",,347,in
,,357806,357797,,1,1,0.13533,0,60.0,2000.0,,,,"LINESTRING (-97.356907 32.828536, -97.357503 32.830431)",,347,in
,,357780,357706,,1,1,0.28936,0,60.0,2000.0,,,,"LINESTRING (-97.358036 32.849564, -97.359840 32.853102)",,347,in
,,357676,357689,,1,1,0.53779,1,60.0,2000.0,,,,"LINESTRING (-97.362036 32.865465, -97.361028 32.857707)",,347,in
,,357871,357943,,1,1,0.32385,0,60.0,2000.0,,,,"LINESTRING (-97.353635 32.823959, -97.348069 32.823926)",,347,out
,,357794,357898,,1,1,0.36711,0,60.0,2000.0,,,,"LINESTRING (-97.357635 32.833990, -97.352616 32.832196)",,347,out
,,357703,357778,,1,1,0.31653,0,60.0,2000.0,,,,"LINESTRING (-97.359916 32.853369, -97.358169 32.849412)",,347,out
,,357730,357791,,1,1,0.25897,0,60.0,2000.0,,,,"LINESTRING (-97.359660 32.852527, -97.357674 32.849635)",,347,out
,,357738,357801,,1,1,0.25132,0,60.0,2000.0,,,,"LINESTRING (-97.359559 32.852260, -97.357403 32.849678)",,347,out
,,357743,357852,,1,1,0.37044,0,60.0,2000.0,,,,"LINESTRING (-97.359417 32.851824, -97.354448 32.850027)",,347,out
,,357742,357848,,1,1,0.38355,0,60.0,2000.0,,,,"LINESTRING (-97.359484 32.852033, -97.354644 32.849910)",,347,out
,,357747,357849,,1,1,0.34397,0,60.0,2000.0,,,,"LINESTRING (-97.359360 32.851642, -97.354558 32.850075)",,347,out
,,357802,357872,,1,1,0.6148,1,60.0,2000.0,,,,"LINESTRING (-97.357340 32.831729, -97.353623 32.823442)",,347,out
,,357701,357598,,1,1,2.91607,0,60.0,2000.0,,,,"LINESTRING (-97.360004 32.849357, -97.368133 32.812897)",,347,out
,,357747,357847,,1,1,0.33294,0,60.0,2000.0,,,,"LINESTRING (-97.359360 32.851642, -97.354665 32.850140)",,347,out
,,357694,357868,,1,1,2.33601,2,60.0,2000.0,,,,"LINESTRING (-97.360834 32.856170, -97.353789 32.823079)",,347,out
,,325522,325516,,1,1,0.19015,0,60.0,2000.0,,,,"LINESTRING (-117.304283 34.106117, -117.307180 34.104930)",,348,in
,,325523,325440,,1,1,1.10708,0,60.0,2000.0,,,,"LINESTRING (-117.303399 34.108128, -117.321019 34.105343)",,348,in
,,325361,325364,,1,1,0.06271,0,60.0,2000.0,,,,"LINESTRING (-117.326896 34.100845, -117.326888 34.101755)",,348,in
,,325524,325518,,1,1,0.19375,0,60.0,2000.0,,,,"LINESTRING (-117.303397 34.107726, -117.305495 34.105768)",,348,in
,,325526,325527,,1,1,0.74376,3,60.0,2000.0,,,,"LINESTRING (-117.303134 34.122469, -117.303128 34.111678)",,348,in
,,325282,325307,,1,1,0.06749,1,60.0,2000.0,,,,"LINESTRING (-117.331231 34.104557, -117.330054 34.104535)",,348,in
,,325271,325474,,1,1,1.02317,1,60.0,2000.0,,,,"LINESTRING (-117.332018 34.104600, -117.314333 34.104463)",,348,in
,,325527,325523,,1,1,0.24571,0,60.0,2000.0,,,,"LINESTRING (-117.303128 34.111678, -117.303399 34.108128)",,348,out
,,325437,325524,,1,1,1.11431,0,60.0,2000.0,,,,"LINESTRING (-117.321293 34.105098, -117.303397 34.107726)",,348,out
,,325358,325361,,1,1,0.03295,0,60.0,2000.0,,,,"LINESTRING (-117.326939 34.101321, -117.326896 34.100845)",,348,out
,,325368,325371,,1,1,0.05192,0,60.0,2000.0,,,,"LINESTRING (-117.326674 34.100707, -117.326475 34.099973)",,348,out
,,325437,325522,,1,1,0.99377,0,60.0,2000.0,,,,"LINESTRING (-117.321293 34.105098, -117.304283 34.106117)",,348,out
,,325527,325525,,1,1,0.23795,3,60.0,2000.0,,,,"LINESTRING (-117.303128 34.111678, -117.303172 34.108226)",,348,out
,,325495,325539,,1,1,0.99242,1,60.0,2000.0,,,,"LINESTRING (-117.311508 34.104575, -117.298105 34.099764)",,348,out
,,325495,325525,,1,1,0.62756,3,60.0,2000.0,,,,"LINESTRING (-117.311508 34.104575, -117.303172 34.108226)",,348,out
,,325368,325446,,1,1,0.86875,4,60.0,2000.0,,,,"LINESTRING (-117.326674 34.100707, -117.320738 34.089169)",,348,out
,,325474,325404,,1,1,1.91464,1,60.0,2000.0,,,,"LINESTRING (-117.314333 34.104463, -117.324228 34.078633)",,348,out
,,325424,325376,,1,1,0.55406,0,60.0,2000.0,,,,"LINESTRING (-117.322244 34.092273, -117.326257 34.099569)",,349,in
,,325445,325365,,1,1,0.94337,0,60.0,2000.0,,,,"LINESTRING (-117.320761 34.088067, -117.326887 34.100683)",,349,in
,,325434,325375,,1,1,0.60697,0,60.0,2000.0,,,,"LINESTRING (-117.321919 34.091544, -117.326304 34.099557)",,349,in
,,325256,325189,,1,1,0.32744,0,60.0,2000.0,,,,"LINESTRING (-117.333444 34.104315, -117.338330 34.101885)",,349,in
,,325238,325199,,1,1,0.23709,0,60.0,2000.0,,,,"LINESTRING (-117.334225 34.103828, -117.337452 34.101694)",,349,in
,,325424,325376,,1,1,0.55328,0,60.0,2000.0,,,,"LINESTRING (-117.322244 34.092273, -117.326257 34.099569)",,349,in
,,325238,325192,,1,1,0.26395,0,60.0,2000.0,,,,"LINESTRING (-117.334225 34.103828, -117.338070 34.101722)",,349,in
,,325435,325370,,1,1,0.68968,0,60.0,2000.0,,,,"LINESTRING (-117.321640 34.089739, -117.326651 34.098815)",,349,in
,,325439,325369,,1,1,0.76281,0,60.0,2000.0,,,,"LINESTRING (-117.321195 34.089204, -117.326662 34.099288)",,349,in
,,325446,325413,,1,1,0.6674,4,60.0,2000.0,,,,"LINESTRING (-117.320738 34.089169, -117.323696 34.079938)",,349,in
,,325408,325445,,1,1,0.63427,0,60.0,2000.0,,,,"LINESTRING (-117.323959 34.079293, -117.320761 34.088067)",,349,out
,,325369,325435,,1,1,0.71914,0,60.0,2000.0,,,,"LINESTRING (-117.326662 34.099288, -117.321640 34.089739)",,349,out
,,325366,325444,,1,1,0.84998,0,60.0,2000.0,,,,"LINESTRING (-117.326779 34.099711, -117.320824 34.088439)",,349,out
,,325375,325443,,1,1,0.738,0,60.0,2000.0,,,,"LINESTRING (-117.326304 34.099557, -117.320962 34.089820)",,349,out
,,325408,325404,,1,1,0.04803,3,60.0,2000.0,,,,"LINESTRING (-117.323959 34.079293, -117.324228 34.078633)",,349,out
,,396132,396151,,1,1,0.15204,2,60.0,2000.0,,,,"LINESTRING (-90.153320 42.088980, -90.151462 42.087271)",,350,in
,,396227,396508,,1,1,0.73534,0,60.0,2000.0,,,,"LINESTRING (-90.147776 42.085797, -90.133545 42.084843)",,350,out
,,396174,396508,,1,1,0.88573,0,60.0,2000.0,,,,"LINESTRING (-90.150385 42.086599, -90.133545 42.084843)",,350,out
,,396489,396562,,1,1,0.17131,0,60.0,2000.0,,,,"LINESTRING (-90.134814 42.085208, -90.131575 42.084624)",,350,out
,,396151,396205,,1,1,0.16606,2,60.0,2000.0,,,,"LINESTRING (-90.151462 42.087271, -90.148927 42.085810)",,350,out
,,343471,343507,,1,1,0.91168,0,60.0,2000.0,,,,"LINESTRING (-103.656858 41.855787, -103.640815 41.850334)",,351,in
,,343499,343503,,1,1,0.13981,0,60.0,2000.0,,,,"LINESTRING (-103.643714 41.852065, -103.641625 41.850840)",,351,in
,,343463,343484,,1,1,0.46167,1,60.0,2000.0,,,,"LINESTRING (-103.658806 41.857089, -103.651265 41.853572)",,351,in
,,343580,343507,,1,1,3.56839,1,60.0,2000.0,,,,"LINESTRING (-103.576953 41.830517, -103.640815 41.850334)",,351,in
,,343504,343509,,1,1,0.02635,0,60.0,2000.0,,,,"LINESTRING (-103.641049 41.850572, -103.640575 41.850429)",,351,out
,,364933,364949,,1,1,0.33431,1,60.0,2000.0,,,,"LINESTRING (-96.158645 29.782903, -96.154610 29.780770)",,352,in
,,364944,364949,,1,1,0.09767,2,60.0,2000.0,,,,"LINESTRING (-96.154961 29.782155, -96.154610 29.780770)",,352,in
,,364980,364951,,1,1,1.39971,0,60.0,2000.0,,,,"LINESTRING (-96.149406 29.760212, -96.154428 29.780050)",,352,in
,,364964,364965,,1,1,0.05794,2,60.0,2000.0,,,,"LINESTRING (-96.152312 29.771693, -96.152105 29.770872)",,352,out
,,307554,307560,,1,1,0.07838,0,60.0,2000.0,,,,"LINESTRING (-122.337369 47.575976, -122.337287 47.577108)",,353,in
,,307473,307528,,1,1,0.25968,0,60.0,2000.0,,,,"LINESTRING (-122.339849 47.585685, -122.337729 47.589091)",,353,in
,,307480,307550,,1,1,1.06487,0,60.0,2000.0,,,,"LINESTRING (-122.339556 47.574521, -122.337380 47.589589)",,353,in
,,307493,307492,,1,1,0.62521,0,60.0,2000.0,,,,"LINESTRING (-122.338523 47.578018, -122.338651 47.586987)",,353,in
,,307507,307540,,1,1,0.74057,0,60.0,2000.0,,,,"LINESTRING (-122.338152 47.577849, -122.337550 47.588510)",,353,in
,,307471,307528,,1,1,0.46553,1,60.0,2000.0,,,,"LINESTRING (-122.339925 47.582722, -122.337729 47.589091)",,353,in
,,307624,307618,,1,1,0.01696,1,60.0,2000.0,,,,"LINESTRING (-122.336234 47.592220, -122.336359 47.591989)",,353,in
,,307492,307488,,1,1,0.58314,0,60.0,2000.0,,,,"LINESTRING (-122.338651 47.586987, -122.338900 47.578619)",,353,out
,,307603,307598,,1,1,0.30389,0,60.0,2000.0,,,,"LINESTRING (-122.336782 47.576531, -122.336840 47.572134)",,353,out
,,307630,307647,,1,1,0.34462,0,60.0,2000.0,,,,"LINESTRING (-122.336096 47.582768, -122.335623 47.587697)",,353,out
,,307552,307554,,1,1,0.11407,0,60.0,2000.0,,,,"LINESTRING (-122.337373 47.577627, -122.337369 47.575976)",,353,out
,,307499,307496,,1,1,0.68135,0,60.0,2000.0,,,,"LINESTRING (-122.338341 47.587426, -122.338359 47.577683)",,353,out
,,307521,307507,,1,1,0.71409,0,60.0,2000.0,,,,"LINESTRING (-122.337812 47.588154, -122.338152 47.577849)",,353,out
,,307599,307597,,1,1,0.0681,1,60.0,2000.0,,,,"LINESTRING (-122.336839 47.574629, -122.336840 47.573643)",,353,out
,,307086,306894,,1,1,0.27898,0,60.0,2000.0,,,,"LINESTRING (-122.365126 47.570988, -122.370287 47.571953)",,354,in
,,307092,307051,,1,1,0.0563,0,60.0,2000.0,,,,"LINESTRING (-122.364866 47.571886, -122.366070 47.571889)",,354,in
,,307159,307034,,1,1,0.24044,0,60.0,2000.0,,,,"LINESTRING (-122.361681 47.572147, -122.366733 47.571884)",,354,in
,,307062,307026,,1,1,0.05748,0,60.0,2000.0,,,,"LINESTRING (-122.365842 47.571968, -122.367038 47.572142)",,354,in
,,307062,307000,,1,1,0.15908,0,60.0,2000.0,,,,"LINESTRING (-122.365842 47.571968, -122.368438 47.573246)",,354,in
,,307057,307009,,1,1,0.14275,0,60.0,2000.0,,,,"LINESTRING (-122.366005 47.572037, -122.368176 47.573309)",,354,in
,,307057,307018,,1,1,0.14976,0,60.0,2000.0,,,,"LINESTRING (-122.366005 47.572037, -122.367946 47.573564)",,354,in
,,307048,307082,,1,1,0.04365,0,60.0,2000.0,,,,"LINESTRING (-122.366209 47.571946, -122.365277 47.571924)",,354,out
,,333800,333891,,1,1,0.30903,2,60.0,2000.0,,,,"LINESTRING (-111.906928 48.524215, -111.900422 48.523063)",,355,in
,,333980,333989,,1,1,0.20329,0,60.0,2000.0,,,,"LINESTRING (-111.861762 48.509111, -111.858354 48.507239)",,355,out
,,333891,333989,,1,1,2.24382,0,60.0,2000.0,,,,"LINESTRING (-111.900422 48.523063, -111.858354 48.507239)",,355,out
,,333951,333989,,1,1,1.30534,2,60.0,2000.0,,,,"LINESTRING (-111.881497 48.518214, -111.858354 48.507239)",,355,out
,,338200,338211,,1,1,2.72054,1,60.0,2000.0,,,,"LINESTRING (-106.973293 44.865812, -106.955343 44.828958)",,356,in
,,338204,338214,,1,1,0.82635,0,60.0,2000.0,,,,"LINESTRING (-106.966443 44.822183, -106.953013 44.817480)",,356,in
,,338219,338238,,1,1,0.22931,1,60.0,2000.0,,,,"LINESTRING (-106.952579 44.802772, -106.950304 44.799989)",,356,out
,,338226,338241,,1,1,0.41575,0,60.0,2000.0,,,,"LINESTRING (-106.952217 44.816631, -106.949580 44.811026)",,356,out
,,338239,338241,,1,1,0.06353,0,60.0,2000.0,,,,"LINESTRING (-106.950257 44.810296, -106.949580 44.811026)",,356,out
,,362999,362932,,1,1,0.55666,0,60.0,2000.0,,,,"LINESTRING (-96.597872 33.655396, -96.603471 33.648814)",,357,in
,,362932,362906,,1,1,0.29428,0,60.0,2000.0,,,,"LINESTRING (-96.603471 33.648814, -96.604782 33.644755)",,357,out
,,362932,362950,,1,1,0.14291,0,60.0,2000.0,,,,"LINESTRING (-96.603471 33.648814, -96.602462 33.650709)",,357,out
,,363061,363033,,1,1,0.72311,1,60.0,2000.0,,,,"LINESTRING (-96.588510 33.671539, -96.593148 33.661790)",,358,in
,,362906,363033,,1,1,1.36725,1,60.0,2000.0,,,,"LINESTRING (-96.604782 33.644755, -96.593148 33.661790)",,358,in
,,362950,362994,,1,1,0.37814,0,60.0,2000.0,,,,"LINESTRING (-96.602462 33.650709, -96.598402 33.654943)",,358,in
,,362994,362987,,1,1,0.06546,0,60.0,2000.0,,,,"LINESTRING (-96.598402 33.654943, -96.599268 33.654329)",,358,out
,,389235,389270,,1,1,0.73474,0,60.0,2000.0,,,,"LINESTRING (-91.365777 40.616499, -91.352605 40.619925)",,359,in
,,389260,389259,,1,1,0.12703,1,60.0,2000.0,,,,"LINESTRING (-91.355430 40.621606, -91.356239 40.620068)",,359,in
,,389235,389250,,1,1,0.3412,2,60.0,2000.0,,,,"LINESTRING (-91.365777 40.616499, -91.359509 40.617776)",,359,in
,,389270,389280,,1,1,0.33143,0,60.0,2000.0,,,,"LINESTRING (-91.352605 40.619925, -91.346682 40.621442)",,359,out
,,389273,389280,,1,1,0.23219,0,60.0,2000.0,,,,"LINESTRING (-91.350972 40.620743, -91.346682 40.621442)",,359,out
,,377006,377354,,1,1,6.02728,1,60.0,2000.0,,,,"LINESTRING (-94.295184 30.380518, -94.201291 30.359089)",,360,in
,,377469,377480,,1,1,0.10301,1,60.0,2000.0,,,,"LINESTRING (-94.182063 30.350514, -94.180529 30.349831)",,360,out
,,377439,377487,,1,1,0.49604,0,60.0,2000.0,,,,"LINESTRING (-94.185450 30.352737, -94.179033 30.349233)",,360,out
,,377462,377480,,1,1,0.18833,0,60.0,2000.0,,,,"LINESTRING (-94.182733 30.351786, -94.180529 30.349831)",,360,out
,,377466,377484,,1,1,0.22014,0,60.0,2000.0,,,,"LINESTRING (-94.182257 30.352015, -94.179904 30.349556)",,360,out
,,377409,377453,,1,1,0.79386,0,60.0,2000.0,,,,"LINESTRING (-94.190417 30.354824, -94.183744 30.364047)",,360,out
,,364076,364091,,1,1,0.06404,1,60.0,2000.0,,,,"LINESTRING (-96.391660 42.492150, -96.390407 42.492168)",,361,in
,,364149,364097,,1,1,0.40002,0,60.0,2000.0,,,,"LINESTRING (-96.382223 42.491720, -96.390003 42.492044)",,361,in
,,364161,364174,,1,1,0.42801,1,60.0,2000.0,,,,"LINESTRING (-96.381241 42.488950, -96.380206 42.494839)",,361,in
,,364097,364129,,1,1,0.2153,1,60.0,2000.0,,,,"LINESTRING (-96.390003 42.492044, -96.386081 42.491047)",,361,out
,,364097,364165,,1,1,0.48961,0,60.0,2000.0,,,,"LINESTRING (-96.390003 42.492044, -96.380423 42.492110)",,361,out
,,364097,364076,,1,1,0.08499,1,60.0,2000.0,,,,"LINESTRING (-96.390003 42.492044, -96.391660 42.492150)",,361,out
,,364097,364167,,1,1,0.49471,0,60.0,2000.0,,,,"LINESTRING (-96.390003 42.492044, -96.380332 42.491954)",,361,out
,,364174,364173,,1,1,0.10387,2,60.0,2000.0,,,,"LINESTRING (-96.380206 42.494839, -96.380247 42.496343)",,361,out
,,362006,362034,,1,1,0.311,0,60.0,2000.0,,,,"LINESTRING (-96.722076 43.550957, -96.720012 43.546717)",,362,in
,,362031,362035,,1,1,0.03923,1,60.0,2000.0,,,,"LINESTRING (-96.720299 43.547027, -96.719978 43.546509)",,362,in
,,362050,362056,,1,1,0.02294,1,60.0,2000.0,,,,"LINESTRING (-96.718847 43.546222, -96.718620 43.545934)",,362,in
,,362055,362049,,1,1,0.02139,0,60.0,2000.0,,,,"LINESTRING (-96.718643 43.545723, -96.718849 43.545995)",,362,in
,,362035,362040,,1,1,0.0998,1,60.0,2000.0,,,,"LINESTRING (-96.719978 43.546509, -96.719480 43.545123)",,362,out
,,362056,362140,,1,1,0.73553,0,60.0,2000.0,,,,"LINESTRING (-96.718620 43.545934, -96.705992 43.540683)",,362,out
,,362056,362062,,1,1,0.0767,1,60.0,2000.0,,,,"LINESTRING (-96.718620 43.545934, -96.717565 43.545165)",,362,out
,,362034,362006,,1,1,0.3112,0,60.0,2000.0,,,,"LINESTRING (-96.720012 43.546717, -96.722076 43.550957)",,362,out
,,362035,362004,,1,1,0.38891,0,60.0,2000.0,,,,"LINESTRING (-96.719978 43.546509, -96.722175 43.551857)",,362,out
,,362049,362010,,1,1,0.44744,0,60.0,2000.0,,,,"LINESTRING (-96.718849 43.545995, -96.721910 43.552075)",,362,out
,,362034,362052,,1,1,0.1032,0,60.0,2000.0,,,,"LINESTRING (-96.720012 43.546717, -96.718794 43.545555)",,362,out
,,362049,362029,,1,1,0.16734,0,60.0,2000.0,,,,"LINESTRING (-96.718849 43.545995, -96.720461 43.548074)",,362,out
,,362035,362052,,1,1,0.09134,1,60.0,2000.0,,,,"LINESTRING (-96.719978 43.546509, -96.718794 43.545555)",,362,out
,,362020,362046,,1,1,0.2993,1,60.0,2000.0,,,,"LINESTRING (-96.721370 43.550837, -96.719203 43.546799)",,363,in
,,362101,362071,,1,1,0.39814,1,60.0,2000.0,,,,"LINESTRING (-96.712179 43.535806, -96.715988 43.540676)",,363,in
,,362094,362075,,1,1,0.31244,0,60.0,2000.0,,,,"LINESTRING (-96.713243 43.536237, -96.715849 43.540301)",,363,in
,,362020,362044,,1,1,0.28129,0,60.0,2000.0,,,,"LINESTRING (-96.721370 43.550837, -96.719276 43.547064)",,363,in
,,362094,362075,,1,1,0.31407,0,60.0,2000.0,,,,"LINESTRING (-96.713243 43.536237, -96.715849 43.540301)",,363,in
,,362104,362074,,1,1,0.4086,0,60.0,2000.0,,,,"LINESTRING (-96.711855 43.535675, -96.715875 43.540657)",,363,in
,,362045,362044,,1,1,0.09806,0,60.0,2000.0,,,,"LINESTRING (-96.719230 43.548468, -96.719276 43.547064)",,363,in
,,362050,362057,,1,1,0.15594,0,60.0,2000.0,,,,"LINESTRING (-96.718847 43.546222, -96.718534 43.548442)",,363,out
,,347182,347205,,1,1,0.99788,0,60.0,2000.0,,,,"LINESTRING (-101.647486 33.448293, -101.633157 33.440295)",,364,in
,,347182,347205,,1,1,0.99504,0,60.0,2000.0,,,,"LINESTRING (-101.647486 33.448293, -101.633157 33.440295)",,364,in
,,347042,347176,,1,1,4.08623,1,60.0,2000.0,,,,"LINESTRING (-101.708405 33.481792, -101.649476 33.448988)",,364,in
,,347178,347182,,1,1,0.10499,0,60.0,2000.0,,,,"LINESTRING (-101.649187 33.448828, -101.647486 33.448293)",,364,out
,,347226,347228,,1,1,0.50636,1,60.0,2000.0,,,,"LINESTRING (-101.624934 33.434279, -101.623640 33.427592)",,364,out
,,347226,347240,,1,1,0.48861,1,60.0,2000.0,,,,"LINESTRING (-101.624934 33.434279, -101.619213 33.429058)",,364,out
,,303877,303896,,1,1,0.08304,1,60.0,2000.0,,,,"LINESTRING (-122.738361 45.624639, -122.737010 45.623900)",,365,in
,,303778,303896,,1,1,0.48609,0,60.0,2000.0,,,,"LINESTRING (-122.744892 45.628244, -122.737010 45.623900)",,365,in
,,303912,304016,,1,1,0.49477,1,60.0,2000.0,,,,"LINESTRING (-122.735435 45.623347, -122.725608 45.622137)",,365,out
,,303966,304094,,1,1,0.71628,0,60.0,2000.0,,,,"LINESTRING (-122.730174 45.624854, -122.718802 45.618235)",,366,in
,,304229,304220,,1,1,0.03933,1,60.0,2000.0,,,,"LINESTRING (-122.711107 45.610668, -122.711543 45.611148)",,366,in
,,303966,303963,,1,1,0.01962,0,60.0,2000.0,,,,"LINESTRING (-122.730174 45.624854, -122.730527 45.624993)",,366,in
,,304094,303969,,1,1,0.69685,0,60.0,2000.0,,,,"LINESTRING (-122.718802 45.618235, -122.729821 45.624704)",,366,out
,,303936,303887,,1,1,0.24251,0,60.0,2000.0,,,,"LINESTRING (-122.733586 45.626511, -122.737939 45.628024)",,366,out
,,304137,303976,,1,1,0.88586,0,60.0,2000.0,,,,"LINESTRING (-122.715451 45.615805, -122.728957 45.624369)",,366,out
,,304181,303973,,1,1,1.15545,0,60.0,2000.0,,,,"LINESTRING (-122.712700 45.612792, -122.729400 45.624552)",,366,out
,,363425,363414,,1,1,0.38164,0,60.0,2000.0,,,,"LINESTRING (-96.521996 30.344888, -96.527739 30.346639)",,367,in
,,363339,363432,,1,1,2.25922,1,60.0,2000.0,,,,"LINESTRING (-96.543007 30.363723, -96.519952 30.337726)",,367,in
,,363407,363357,,1,1,1.07163,0,60.0,2000.0,,,,"LINESTRING (-96.529924 30.352579, -96.539097 30.365433)",,367,out
,,363415,363425,,1,1,0.32287,1,60.0,2000.0,,,,"LINESTRING (-96.527105 30.345862, -96.521996 30.344888)",,367,out
,,363432,363460,,1,1,1.2768,1,60.0,2000.0,,,,"LINESTRING (-96.519952 30.337726, -96.510796 30.321712)",,367,out
,,363424,363429,,1,1,0.32557,1,60.0,2000.0,,,,"LINESTRING (-96.523021 30.341294, -96.521102 30.345027)",,367,out
,,363354,363339,,1,1,0.34267,1,60.0,2000.0,,,,"LINESTRING (-96.539434 30.359833, -96.543007 30.363723)",,367,out
,,346297,346321,,1,1,0.28483,0,60.0,2000.0,,,,"LINESTRING (-101.836246 35.179579, -101.834738 35.183518)",,368,in
,,346283,346321,,1,1,0.34573,0,60.0,2000.0,,,,"LINESTRING (-101.836714 35.178803, -101.834738 35.183518)",,368,in
,,346289,346479,,1,1,1.46918,0,60.0,2000.0,,,,"LINESTRING (-101.836579 35.179457, -101.829070 35.199858)",,368,in
,,346456,346286,,1,1,1.41114,0,60.0,2000.0,,,,"LINESTRING (-101.829477 35.199268, -101.836653 35.179666)",,368,out
,,346466,346286,,1,1,1.43387,0,60.0,2000.0,,,,"LINESTRING (-101.829320 35.199575, -101.836653 35.179666)",,368,out
,,346465,346284,,1,1,1.4431,0,60.0,2000.0,,,,"LINESTRING (-101.829320 35.199423, -101.836704 35.179386)",,368,out
,,346465,346282,,1,1,1.45856,0,60.0,2000.0,,,,"LINESTRING (-101.829320 35.199423, -101.836746 35.179163)",,368,out
,,346486,346338,,1,1,0.99984,0,60.0,2000.0,,,,"LINESTRING (-101.828953 35.199894, -101.834069 35.186012)",,368,out
,,346340,346338,,1,1,0.02152,0,60.0,2000.0,,,,"LINESTRING (-101.833916 35.186298, -101.834069 35.186012)",,368,out
,,346339,346335,,1,1,0.04038,0,60.0,2000.0,,,,"LINESTRING (-101.834011 35.186023, -101.834219 35.185462)",,368,out
,,346372,346335,,1,1,0.24361,0,60.0,2000.0,,,,"LINESTRING (-101.832442 35.188674, -101.834219 35.185462)",,368,out
,,346339,346336,,1,1,0.02511,0,60.0,2000.0,,,,"LINESTRING (-101.834011 35.186023, -101.834194 35.185691)",,368,out
,,346328,346329,,1,1,0.02384,0,60.0,2000.0,,,,"LINESTRING (-101.834528 35.184496, -101.834453 35.184836)",,368,out
,,346328,346291,,1,1,0.38405,0,60.0,2000.0,,,,"LINESTRING (-101.834528 35.184496, -101.836514 35.179169)",,368,out
,,346326,346293,,1,1,0.34635,0,60.0,2000.0,,,,"LINESTRING (-101.834595 35.184182, -101.836371 35.179374)",,368,out
,,346324,346297,,1,1,0.30832,0,60.0,2000.0,,,,"LINESTRING (-101.834661 35.183858, -101.836246 35.179579)",,368,out
,,346374,346292,,1,1,0.7883,0,60.0,2000.0,,,,"LINESTRING (-101.832403 35.190697, -101.836424 35.179749)",,368,out
,,346189,346203,,1,1,0.22005,0,60.0,2000.0,,,,"LINESTRING (-101.841570 35.166415, -101.840450 35.169471)",,369,in
,,346210,496937,,1,1,0.16258,0,60.0,2000.0,,,,"LINESTRING (-101.840102 35.170495, -101.840935 35.168238)",,369,out
,,346209,346295,,1,1,0.75608,2,60.0,2000.0,,,,"LINESTRING (-101.840119 35.170680, -101.836298 35.181189)",,369,out
,,354597,354624,,1,1,0.51976,0,60.0,2000.0,,,,"LINESTRING (-97.898900 36.399940, -97.892360 36.404695)",,370,in
,,354600,354629,,1,1,0.45997,0,60.0,2000.0,,,,"LINESTRING (-97.898061 36.400737, -97.891655 36.404694)",,370,in
,,354600,354631,,1,1,0.47278,1,60.0,2000.0,,,,"LINESTRING (-97.898061 36.400737, -97.891308 36.404692)",,370,in
,,354597,354651,,1,1,0.76824,0,60.0,2000.0,,,,"LINESTRING (-97.898900 36.399940, -97.887125 36.404652)",,370,in
,,354597,354624,,1,1,0.50091,0,60.0,2000.0,,,,"LINESTRING (-97.898900 36.399940, -97.892360 36.404695)",,370,in
,,354651,354754,,1,1,0.9434,0,60.0,2000.0,,,,"LINESTRING (-97.887125 36.404652, -97.872106 36.408016)",,370,out
,,354651,354680,,1,1,0.11071,0,60.0,2000.0,,,,"LINESTRING (-97.887125 36.404652, -97.885140 36.404688)",,370,out
,,354631,354680,,1,1,0.34377,1,60.0,2000.0,,,,"LINESTRING (-97.891308 36.404692, -97.885140 36.404688)",,370,out
,,312035,312036,,1,1,0.15575,0,60.0,2000.0,,,,"LINESTRING (-121.753717 42.185670, -121.753561 42.183588)",,371,in
,,311985,311991,,1,1,0.02166,1,60.0,2000.0,,,,"LINESTRING (-121.766352 42.192228, -121.766018 42.192037)",,371,in
,,312048,312027,,1,1,0.61247,0,60.0,2000.0,,,,"LINESTRING (-121.748460 42.179988, -121.757492 42.185768)",,371,in
