from_node_id,to_node_id,link_type,geometry
cd19e132-6522-499b-91b9-0482dafc4cfa,f14d69d2-3f48-43a5-a5a6-685d873489c3,siding_track,"LINESTRING(-97.48240844896691 35.375880467545954, -97.48430593348813 35.38441143309181)"
54751ec6-f61e-4212-a103-3f0c46f5e637,af28e5dc-4fc1-46b1-ae9c-eb70c306fb8c,track,"LINESTRING(-97.48240844896691 35.37857540107093, -97.48240844896691 35.37722793430844)"
cd19e132-6522-499b-91b9-0482dafc4cfa,af28e5dc-4fc1-46b1-ae9c-eb70c306fb8c,track,"LINESTRING(-97.48240844896691 35.375880467545954, -97.48240844896691 35.37722793430844)"
fe661b39-abe4-4b75-8910-d27a3889218e,5e92bc1e-7179-412f-8496-706862874477,track,"LINESTRING(-97.48430593348813 35.38710636661679, -97.48430593348813 35.3857588998543)"
f14d69d2-3f48-43a5-a5a6-685d873489c3,5e92bc1e-7179-412f-8496-706862874477,track,"LINESTRING(-97.48430593348813 35.38441143309181, -97.48430593348813 35.3857588998543)"
28f685fa-4f48-458a-b29a-2b67fc37a714,4a5430ba-aef8-4b66-a360-ab6e1e5d70be,siding_track,"LINESTRING(-97.48240844896691 35.379922867833415, -97.48430593348813 35.38845383337927)"
e05eb089-21db-4c6d-84b4-1a680a9ac933,c7c37e23-1f70-4b06-9c49-1d05ee6d679f,siding_track,"LINESTRING(-97.48240844896691 35.37453300078347, -97.48430593348813 35.38306396632933)"
28f685fa-4f48-458a-b29a-2b67fc37a714,af28e5dc-4fc1-46b1-ae9c-eb70c306fb8c,track,"LINESTRING(-97.48240844896691 35.379922867833415, -97.48240844896691 35.37722793430844)"
e05eb089-21db-4c6d-84b4-1a680a9ac933,af28e5dc-4fc1-46b1-ae9c-eb70c306fb8c,track,"LINESTRING(-97.48240844896691 35.37453300078347, -97.48240844896691 35.37722793430844)"
4a5430ba-aef8-4b66-a360-ab6e1e5d70be,5e92bc1e-7179-412f-8496-706862874477,track,"LINESTRING(-97.48430593348813 35.38845383337927, -97.48430593348813 35.3857588998543)"
c7c37e23-1f70-4b06-9c49-1d05ee6d679f,5e92bc1e-7179-412f-8496-706862874477,track,"LINESTRING(-97.48430593348813 35.38306396632933, -97.48430593348813 35.3857588998543)"
b2561a73-4c39-4b9b-8fbe-82816bf412b4,c9a3b592-fecc-4986-b22c-e6ddef994ba6,main_track,"LINESTRING(-94.46355442770688 39.18636449349928, -94.4751638955702 39.19948218152574)"
4ebae9b8-8dd2-41fa-b73e-ee6870339b26,bd9afb4f-52db-47a2-a79c-aa259af96301,siding_track,"LINESTRING(-94.46355442770688 39.18771196026177, -94.4751638955702 39.20082964828823)"
20d8ed47-7efa-4ffa-8102-2cc9ac066650,4489d7f8-6fb2-4e50-8365-9c59afa1166d,siding_track,"LINESTRING(-94.46355442770688 39.185017026736794, -94.4751638955702 39.19813471476325)"
4ebae9b8-8dd2-41fa-b73e-ee6870339b26,b2561a73-4c39-4b9b-8fbe-82816bf412b4,track,"LINESTRING(-94.46355442770688 39.18771196026177, -94.46355442770688 39.18636449349928)"
20d8ed47-7efa-4ffa-8102-2cc9ac066650,b2561a73-4c39-4b9b-8fbe-82816bf412b4,track,"LINESTRING(-94.46355442770688 39.185017026736794, -94.46355442770688 39.18636449349928)"
bd9afb4f-52db-47a2-a79c-aa259af96301,c9a3b592-fecc-4986-b22c-e6ddef994ba6,track,"LINESTRING(-94.4751638955702 39.20082964828823, -94.4751638955702 39.19948218152574)"
4489d7f8-6fb2-4e50-8365-9c59afa1166d,c9a3b592-fecc-4986-b22c-e6ddef994ba6,track,"LINESTRING(-94.4751638955702 39.19813471476325, -94.4751638955702 39.19948218152574)"
74187876-0127-407a-8051-d77cee707e05,380b36b7-f365-4ab3-bb7f-9aafd35b7be0,siding_track,"LINESTRING(-94.46355442770688 39.189059427024254, -94.4751638955702 39.20217711505071)"
7f782ecd-188f-4099-9eb4-508be1fa6cae,7578dcbd-cdc1-4778-83fa-219add8e7f1c,siding_track,"LINESTRING(-94.46355442770688 39.18366955997431, -94.4751638955702 39.19678724800077)"
74187876-0127-407a-8051-d77cee707e05,b2561a73-4c39-4b9b-8fbe-82816bf412b4,track,"LINESTRING(-94.46355442770688 39.189059427024254, -94.46355442770688 39.18636449349928)"
7f782ecd-188f-4099-9eb4-508be1fa6cae,b2561a73-4c39-4b9b-8fbe-82816bf412b4,track,"LINESTRING(-94.46355442770688 39.18366955997431, -94.46355442770688 39.18636449349928)"
380b36b7-f365-4ab3-bb7f-9aafd35b7be0,c9a3b592-fecc-4986-b22c-e6ddef994ba6,track,"LINESTRING(-94.4751638955702 39.20217711505071, -94.4751638955702 39.19948218152574)"
7578dcbd-cdc1-4778-83fa-219add8e7f1c,c9a3b592-fecc-4986-b22c-e6ddef994ba6,track,"LINESTRING(-94.4751638955702 39.19678724800077, -94.4751638955702 39.19948218152574)"
f86a574d-8f08-41e3-a5aa-08aeb6456a63,3720a6a0-8012-4e93-8b0d-09a6528cb3b4,main_track,"LINESTRING(-106.7119665562084 46.25410247233003, -106.6771359474969 46.26556198022651)"
064fa4d6-e3ed-49ae-91ba-76b9a9c930bc,2d258e1f-6219-4a0f-9329-6c5b1c4454d6,siding_track,"LINESTRING(-106.7119665562084 46.25544993909252, -106.6771359474969 46.266909446989)"
35690e87-75dd-4c68-9669-6ccc0b70d677,54cca9de-da72-4662-b7c9-3f7efc29a712,siding_track,"LINESTRING(-106.7119665562084 46.25275500556754, -106.6771359474969 46.26421451346402)"
064fa4d6-e3ed-49ae-91ba-76b9a9c930bc,f86a574d-8f08-41e3-a5aa-08aeb6456a63,track,"LINESTRING(-106.7119665562084 46.25544993909252, -106.7119665562084 46.25410247233003)"
35690e87-75dd-4c68-9669-6ccc0b70d677,f86a574d-8f08-41e3-a5aa-08aeb6456a63,track,"LINESTRING(-106.7119665562084 46.25275500556754, -106.7119665562084 46.25410247233003)"
2d258e1f-6219-4a0f-9329-6c5b1c4454d6,3720a6a0-8012-4e93-8b0d-09a6528cb3b4,track,"LINESTRING(-106.6771359474969 46.266909446989, -106.6771359474969 46.26556198022651)"
54cca9de-da72-4662-b7c9-3f7efc29a712,3720a6a0-8012-4e93-8b0d-09a6528cb3b4,track,"LINESTRING(-106.6771359474969 46.26421451346402, -106.6771359474969 46.26556198022651)"
0a36fdf3-db90-4925-9262-8e5fa84b775f,f304e45f-0f4a-4194-ba6a-49f426bf89fa,siding_track,"LINESTRING(-106.7119665562084 46.256797405855, -106.6771359474969 46.26825691375148)"
9cca65b7-b354-42d1-a4a8-ab772818d904,03ac8631-ba1e-466a-b642-aa4b6e8b8081,siding_track,"LINESTRING(-106.7119665562084 46.25140753880506, -106.6771359474969 46.26286704670154)"
0a36fdf3-db90-4925-9262-8e5fa84b775f,f86a574d-8f08-41e3-a5aa-08aeb6456a63,track,"LINESTRING(-106.7119665562084 46.256797405855, -106.7119665562084 46.25410247233003)"
9cca65b7-b354-42d1-a4a8-ab772818d904,f86a574d-8f08-41e3-a5aa-08aeb6456a63,track,"LINESTRING(-106.7119665562084 46.25140753880506, -106.7119665562084 46.25410247233003)"
f304e45f-0f4a-4194-ba6a-49f426bf89fa,3720a6a0-8012-4e93-8b0d-09a6528cb3b4,track,"LINESTRING(-106.6771359474969 46.26825691375148, -106.6771359474969 46.26556198022651)"
03ac8631-ba1e-466a-b642-aa4b6e8b8081,3720a6a0-8012-4e93-8b0d-09a6528cb3b4,track,"LINESTRING(-106.6771359474969 46.26286704670154, -106.6771359474969 46.26556198022651)"
bfd5a976-06f3-4e71-86ee-22c2eb7b8161,b95accfd-04a7-45f2-9f6f-668fab17e98b,main_track,"LINESTRING(-91.34497203405326 40.62026533304613, -91.3309685401518 40.62351037934373)"
b0487d9a-08fc-46b7-af51-541ee57e7a1e,bfd5a976-06f3-4e71-86ee-22c2eb7b8161,bridge_in,"LINESTRING(-91.345059 40.620706, -91.34497203405326 40.62026533304613)"
994be396-802f-46a6-9459-3648befa08cd,dc82385c-7d53-4887-9a34-b775d1631955,siding_track,"LINESTRING(-91.34497203405326 40.62161279980862, -91.3309685401518 40.62485784610622)"
cb0b3cc5-b9ba-43de-81bf-4f6a5ad7dd4e,a09409ba-faa5-408a-bb6d-e32ce134c271,siding_track,"LINESTRING(-91.34497203405326 40.61891786628364, -91.3309685401518 40.62216291258124)"
994be396-802f-46a6-9459-3648befa08cd,bfd5a976-06f3-4e71-86ee-22c2eb7b8161,track,"LINESTRING(-91.34497203405326 40.62161279980862, -91.34497203405326 40.62026533304613)"
cb0b3cc5-b9ba-43de-81bf-4f6a5ad7dd4e,bfd5a976-06f3-4e71-86ee-22c2eb7b8161,track,"LINESTRING(-91.34497203405326 40.61891786628364, -91.34497203405326 40.62026533304613)"
dc82385c-7d53-4887-9a34-b775d1631955,b95accfd-04a7-45f2-9f6f-668fab17e98b,track,"LINESTRING(-91.3309685401518 40.62485784610622, -91.3309685401518 40.62351037934373)"
a09409ba-faa5-408a-bb6d-e32ce134c271,b95accfd-04a7-45f2-9f6f-668fab17e98b,track,"LINESTRING(-91.3309685401518 40.62216291258124, -91.3309685401518 40.62351037934373)"
2ebf4b31-5966-47ab-bb4b-d568ecb38406,8363b3be-b275-409a-8cdc-0bc54bf843ec,siding_track,"LINESTRING(-91.34497203405326 40.6229602665711, -91.3309685401518 40.6262053128687)"
4b1cc2d3-45a1-4a87-8830-fa36e5f0343f,cc31e309-9683-4d31-bdbb-f2de0e057b23,siding_track,"LINESTRING(-91.34497203405326 40.617570399521156, -91.3309685401518 40.62081544581876)"
2ebf4b31-5966-47ab-bb4b-d568ecb38406,bfd5a976-06f3-4e71-86ee-22c2eb7b8161,track,"LINESTRING(-91.34497203405326 40.6229602665711, -91.34497203405326 40.62026533304613)"
4b1cc2d3-45a1-4a87-8830-fa36e5f0343f,bfd5a976-06f3-4e71-86ee-22c2eb7b8161,track,"LINESTRING(-91.34497203405326 40.617570399521156, -91.34497203405326 40.62026533304613)"
8363b3be-b275-409a-8cdc-0bc54bf843ec,b95accfd-04a7-45f2-9f6f-668fab17e98b,track,"LINESTRING(-91.3309685401518 40.6262053128687, -91.3309685401518 40.62351037934373)"
cc31e309-9683-4d31-bdbb-f2de0e057b23,b95accfd-04a7-45f2-9f6f-668fab17e98b,track,"LINESTRING(-91.3309685401518 40.62081544581876, -91.3309685401518 40.62351037934373)"
0c3a6703-7f58-4a1f-8769-20db8d59dbc1,1a06fbb2-3447-4b7d-9a28-b36ff1f23f13,main_track,"LINESTRING(-96.49202019059756 41.42706871614136, -96.50542363433004 41.43103668603249)"
95d9a4dc-b7ff-46df-b129-dcbae5bd671e,36eee618-22eb-4c1b-8f6d-bc1ab9e29224,siding_track,"LINESTRING(-96.49202019059756 41.42841618290385, -96.50542363433004 41.43238415279498)"
648a207e-17c4-4128-9419-c7816766c6b9,7674f697-269b-4689-87fb-686ee621ab03,siding_track,"LINESTRING(-96.49202019059756 41.425721249378874, -96.50542363433004 41.42968921927)"
95d9a4dc-b7ff-46df-b129-dcbae5bd671e,0c3a6703-7f58-4a1f-8769-20db8d59dbc1,track,"LINESTRING(-96.49202019059756 41.42841618290385, -96.49202019059756 41.42706871614136)"
648a207e-17c4-4128-9419-c7816766c6b9,0c3a6703-7f58-4a1f-8769-20db8d59dbc1,track,"LINESTRING(-96.49202019059756 41.425721249378874, -96.49202019059756 41.42706871614136)"
36eee618-22eb-4c1b-8f6d-bc1ab9e29224,1a06fbb2-3447-4b7d-9a28-b36ff1f23f13,track,"LINESTRING(-96.50542363433004 41.43238415279498, -96.50542363433004 41.43103668603249)"
7674f697-269b-4689-87fb-686ee621ab03,1a06fbb2-3447-4b7d-9a28-b36ff1f23f13,track,"LINESTRING(-96.50542363433004 41.42968921927, -96.50542363433004 41.43103668603249)"
46a12f96-03c1-44cb-b5b5-b033f978204b,bd951bf4-f360-4a83-ac9a-5f537a6f242d,siding_track,"LINESTRING(-96.49202019059756 41.429763649666334, -96.50542363433004 41.43373161955746)"
2b631814-61c9-4a76-95da-be68dfebd802,46b00922-c982-4e46-a792-245dde84f848,siding_track,"LINESTRING(-96.49202019059756 41.42437378261639, -96.50542363433004 41.42834175250752)"
46a12f96-03c1-44cb-b5b5-b033f978204b,0c3a6703-7f58-4a1f-8769-20db8d59dbc1,track,"LINESTRING(-96.49202019059756 41.429763649666334, -96.49202019059756 41.42706871614136)"
2b631814-61c9-4a76-95da-be68dfebd802,0c3a6703-7f58-4a1f-8769-20db8d59dbc1,track,"LINESTRING(-96.49202019059756 41.42437378261639, -96.49202019059756 41.42706871614136)"
bd951bf4-f360-4a83-ac9a-5f537a6f242d,1a06fbb2-3447-4b7d-9a28-b36ff1f23f13,track,"LINESTRING(-96.50542363433004 41.43373161955746, -96.50542363433004 41.43103668603249)"
46b00922-c982-4e46-a792-245dde84f848,1a06fbb2-3447-4b7d-9a28-b36ff1f23f13,track,"LINESTRING(-96.50542363433004 41.42834175250752, -96.50542363433004 41.43103668603249)"
d5a093e3-3f01-4258-bd1c-ef49a522825e,e2664676-f48a-4637-b23d-4310a95f0b7a,main_track,"LINESTRING(-94.69916140059802 37.8419976534001, -94.6933374032078 37.84976665069755)"
e4135ac6-b338-48cf-baa5-d42ebce3a1d7,27774ff2-806c-4900-8a30-aac51181d507,siding_track,"LINESTRING(-94.69916140059802 37.84334512016259, -94.6933374032078 37.85111411746004)"
a225e2a8-afec-45ef-b617-24ac89e74e58,a6d2642a-bdd5-4892-8421-26930a154dcd,siding_track,"LINESTRING(-94.69916140059802 37.84065018663761, -94.6933374032078 37.848419183935064)"
e4135ac6-b338-48cf-baa5-d42ebce3a1d7,d5a093e3-3f01-4258-bd1c-ef49a522825e,track,"LINESTRING(-94.69916140059802 37.84334512016259, -94.69916140059802 37.8419976534001)"
a225e2a8-afec-45ef-b617-24ac89e74e58,d5a093e3-3f01-4258-bd1c-ef49a522825e,track,"LINESTRING(-94.69916140059802 37.84065018663761, -94.69916140059802 37.8419976534001)"
27774ff2-806c-4900-8a30-aac51181d507,e2664676-f48a-4637-b23d-4310a95f0b7a,track,"LINESTRING(-94.6933374032078 37.85111411746004, -94.6933374032078 37.84976665069755)"
a6d2642a-bdd5-4892-8421-26930a154dcd,e2664676-f48a-4637-b23d-4310a95f0b7a,track,"LINESTRING(-94.6933374032078 37.848419183935064, -94.6933374032078 37.84976665069755)"
48590118-4c7f-426e-87e1-58f5a61d580c,d96ad7b3-9715-4cdc-9fad-2b6258906457,siding_track,"LINESTRING(-94.69916140059802 37.84469258692507, -94.6933374032078 37.852461584222524)"
a0cc532b-1696-41c0-ae38-5aa2eb06eff6,644b20b4-d80d-4649-85f9-9e91224e4c83,siding_track,"LINESTRING(-94.69916140059802 37.83930271987513, -94.6933374032078 37.84707171717258)"
48590118-4c7f-426e-87e1-58f5a61d580c,d5a093e3-3f01-4258-bd1c-ef49a522825e,track,"LINESTRING(-94.69916140059802 37.84469258692507, -94.69916140059802 37.8419976534001)"
a0cc532b-1696-41c0-ae38-5aa2eb06eff6,d5a093e3-3f01-4258-bd1c-ef49a522825e,track,"LINESTRING(-94.69916140059802 37.83930271987513, -94.69916140059802 37.8419976534001)"
d96ad7b3-9715-4cdc-9fad-2b6258906457,e2664676-f48a-4637-b23d-4310a95f0b7a,track,"LINESTRING(-94.6933374032078 37.852461584222524, -94.6933374032078 37.84976665069755)"
644b20b4-d80d-4649-85f9-9e91224e4c83,e2664676-f48a-4637-b23d-4310a95f0b7a,track,"LINESTRING(-94.6933374032078 37.84707171717258, -94.6933374032078 37.84976665069755)"
e55ce4f5-c6f4-418c-859a-d3b5010920d0,7ee8f29e-d98c-4fb2-8ad8-bbe2775b76fc,main_track,"LINESTRING(-97.87130581266022 31.12217881442661, -97.83004395832054 31.12929231419288)"
b78772b2-8a65-4c2f-8b47-69f851656d48,1d12275a-fcc8-4154-bbd6-4c4ef1cb8b31,siding_track,"LINESTRING(-97.87130581266022 31.123526281189097, -97.83004395832054 31.130639780955367)"
b3469273-c562-4522-820b-01b5c2f09728,8a3ac3c4-79b4-497f-b07e-d68497001efb,siding_track,"LINESTRING(-97.87130581266022 31.120831347664126, -97.83004395832054 31.127944847430395)"
b78772b2-8a65-4c2f-8b47-69f851656d48,e55ce4f5-c6f4-418c-859a-d3b5010920d0,track,"LINESTRING(-97.87130581266022 31.123526281189097, -97.87130581266022 31.12217881442661)"
b3469273-c562-4522-820b-01b5c2f09728,e55ce4f5-c6f4-418c-859a-d3b5010920d0,track,"LINESTRING(-97.87130581266022 31.120831347664126, -97.87130581266022 31.12217881442661)"
1d12275a-fcc8-4154-bbd6-4c4ef1cb8b31,7ee8f29e-d98c-4fb2-8ad8-bbe2775b76fc,track,"LINESTRING(-97.83004395832054 31.130639780955367, -97.83004395832054 31.12929231419288)"
8a3ac3c4-79b4-497f-b07e-d68497001efb,7ee8f29e-d98c-4fb2-8ad8-bbe2775b76fc,track,"LINESTRING(-97.83004395832054 31.127944847430395, -97.83004395832054 31.12929231419288)"
06405e1e-b866-4713-a267-2c6303c30402,847302c3-2d20-4518-a3a8-dd0e633accd5,siding_track,"LINESTRING(-97.87130581266022 31.124873747951586, -97.83004395832054 31.131987247717856)"
0ab052be-8d7e-410e-8422-148e538fd5cd,b0e409ed-f633-4073-8863-52496aa20508,siding_track,"LINESTRING(-97.87130581266022 31.119483880901637, -97.83004395832054 31.126597380667906)"
06405e1e-b866-4713-a267-2c6303c30402,e55ce4f5-c6f4-418c-859a-d3b5010920d0,track,"LINESTRING(-97.87130581266022 31.124873747951586, -97.87130581266022 31.12217881442661)"
0ab052be-8d7e-410e-8422-148e538fd5cd,e55ce4f5-c6f4-418c-859a-d3b5010920d0,track,"LINESTRING(-97.87130581266022 31.119483880901637, -97.87130581266022 31.12217881442661)"
847302c3-2d20-4518-a3a8-dd0e633accd5,7ee8f29e-d98c-4fb2-8ad8-bbe2775b76fc,track,"LINESTRING(-97.83004395832054 31.131987247717856, -97.83004395832054 31.12929231419288)"
b0e409ed-f633-4073-8863-52496aa20508,7ee8f29e-d98c-4fb2-8ad8-bbe2775b76fc,track,"LINESTRING(-97.83004395832054 31.126597380667906, -97.83004395832054 31.12929231419288)"
465a7ed5-58e8-4eec-9133-75567a2536d9,5586b281-98e0-436a-8741-84ccc9520f07,main_track,"LINESTRING(-117.9552106342096 33.87000864611976, -117.9274814192503 33.86858426315278)"
021cdf28-bc75-46ea-a981-d31ccf54f17b,26d6ec72-746b-4f52-9c94-662ba41bedfb,siding_track,"LINESTRING(-117.9552106342096 33.871356112882246, -117.9274814192503 33.86993172991527)"
9b281e2b-00f6-4c17-bd1c-23b8216adb3d,26b60d8c-8039-4623-9f8b-55ca4b7029c9,siding_track,"LINESTRING(-117.9552106342096 33.86866117935727, -117.9274814192503 33.867236796390294)"
021cdf28-bc75-46ea-a981-d31ccf54f17b,465a7ed5-58e8-4eec-9133-75567a2536d9,track,"LINESTRING(-117.9552106342096 33.871356112882246, -117.9552106342096 33.87000864611976)"
9b281e2b-00f6-4c17-bd1c-23b8216adb3d,465a7ed5-58e8-4eec-9133-75567a2536d9,track,"LINESTRING(-117.9552106342096 33.86866117935727, -117.9552106342096 33.87000864611976)"
26d6ec72-746b-4f52-9c94-662ba41bedfb,5586b281-98e0-436a-8741-84ccc9520f07,track,"LINESTRING(-117.9274814192503 33.86993172991527, -117.9274814192503 33.86858426315278)"
26b60d8c-8039-4623-9f8b-55ca4b7029c9,5586b281-98e0-436a-8741-84ccc9520f07,track,"LINESTRING(-117.9274814192503 33.867236796390294, -117.9274814192503 33.86858426315278)"
67640f13-b255-44cf-80ae-4b9049ac0a19,3ff1a19b-e482-46c1-9824-bce3e2fa2f3c,siding_track,"LINESTRING(-117.9552106342096 33.87270357964473, -117.9274814192503 33.871279196677754)"
c53e1bac-0e49-4dec-8881-b3690f375e68,36b61818-2bad-4c8b-b13f-33d7c5fb8fc6,siding_track,"LINESTRING(-117.9552106342096 33.867313712594786, -117.9274814192503 33.86588932962781)"
67640f13-b255-44cf-80ae-4b9049ac0a19,465a7ed5-58e8-4eec-9133-75567a2536d9,track,"LINESTRING(-117.9552106342096 33.87270357964473, -117.9552106342096 33.87000864611976)"
c53e1bac-0e49-4dec-8881-b3690f375e68,465a7ed5-58e8-4eec-9133-75567a2536d9,track,"LINESTRING(-117.9552106342096 33.867313712594786, -117.9552106342096 33.87000864611976)"
3ff1a19b-e482-46c1-9824-bce3e2fa2f3c,5586b281-98e0-436a-8741-84ccc9520f07,track,"LINESTRING(-117.9274814192503 33.871279196677754, -117.9274814192503 33.86858426315278)"
36b61818-2bad-4c8b-b13f-33d7c5fb8fc6,5586b281-98e0-436a-8741-84ccc9520f07,track,"LINESTRING(-117.9274814192503 33.86588932962781, -117.9274814192503 33.86858426315278)"
5ed2d287-6910-461b-9636-3c2f0d27b642,9847cf43-78a4-4145-80b8-5e2ba139ab6c,main_track,"LINESTRING(-97.14042287079351 33.62626091967136, -97.15736583468293 33.66355415804811)"
e749ad70-5c22-499d-b33e-4e799ade45f5,9cea5a2c-668d-4f46-9fe8-4c9e34ebd5b0,siding_track,"LINESTRING(-97.14042287079351 33.62760838643385, -97.15736583468293 33.6649016248106)"
0ad8bf56-a2c0-42d4-8928-03861f665e51,aeb60dce-a65c-4825-a968-5779af2555e6,siding_track,"LINESTRING(-97.14042287079351 33.62491345290887, -97.15736583468293 33.66220669128562)"
e749ad70-5c22-499d-b33e-4e799ade45f5,5ed2d287-6910-461b-9636-3c2f0d27b642,track,"LINESTRING(-97.14042287079351 33.62760838643385, -97.14042287079351 33.62626091967136)"
0ad8bf56-a2c0-42d4-8928-03861f665e51,5ed2d287-6910-461b-9636-3c2f0d27b642,track,"LINESTRING(-97.14042287079351 33.62491345290887, -97.14042287079351 33.62626091967136)"
9cea5a2c-668d-4f46-9fe8-4c9e34ebd5b0,9847cf43-78a4-4145-80b8-5e2ba139ab6c,track,"LINESTRING(-97.15736583468293 33.6649016248106, -97.15736583468293 33.66355415804811)"
aeb60dce-a65c-4825-a968-5779af2555e6,9847cf43-78a4-4145-80b8-5e2ba139ab6c,track,"LINESTRING(-97.15736583468293 33.66220669128562, -97.15736583468293 33.66355415804811)"
341543f6-5961-4cf9-9dd2-5c55fe9f75c5,95e8ce6f-a8b4-4fd0-9f0d-0d130bfbd2b8,siding_track,"LINESTRING(-97.14042287079351 33.62895585319633, -97.15736583468293 33.66624909157308)"
40bf9555-74af-45e9-b6a4-09a0ae0d31f9,73e2ceb4-4ef3-479a-be2c-547c2d8954aa,siding_track,"LINESTRING(-97.14042287079351 33.62356598614639, -97.15736583468293 33.660859224523136)"
341543f6-5961-4cf9-9dd2-5c55fe9f75c5,5ed2d287-6910-461b-9636-3c2f0d27b642,track,"LINESTRING(-97.14042287079351 33.62895585319633, -97.14042287079351 33.62626091967136)"
40bf9555-74af-45e9-b6a4-09a0ae0d31f9,5ed2d287-6910-461b-9636-3c2f0d27b642,track,"LINESTRING(-97.14042287079351 33.62356598614639, -97.14042287079351 33.62626091967136)"
95e8ce6f-a8b4-4fd0-9f0d-0d130bfbd2b8,9847cf43-78a4-4145-80b8-5e2ba139ab6c,track,"LINESTRING(-97.15736583468293 33.66624909157308, -97.15736583468293 33.66355415804811)"
73e2ceb4-4ef3-479a-be2c-547c2d8954aa,9847cf43-78a4-4145-80b8-5e2ba139ab6c,track,"LINESTRING(-97.15736583468293 33.660859224523136, -97.15736583468293 33.66355415804811)"
beb90e19-0f85-4df9-aecf-a5d1c558c19b,9fcd7de1-8c67-456e-9990-6e0ada7a3b89,main_track,"LINESTRING(-90.39137241403576 40.89003502584232, -90.36594570023156 40.94223888135852)"
6596c7a4-41a1-4322-9823-8e1a7e3a62a0,9eb8e9d8-8027-4b44-b59c-f4d369b5ae4b,siding_track,"LINESTRING(-90.39137241403576 40.89138249260481, -90.36594570023156 40.94358634812101)"
1bc876e3-8313-4a8b-8bcd-8aa9b44bdc18,1e107a13-8f46-4bce-b4dc-43a78d4ff254,siding_track,"LINESTRING(-90.39137241403576 40.888687559079834, -90.36594570023156 40.94089141459603)"
6596c7a4-41a1-4322-9823-8e1a7e3a62a0,beb90e19-0f85-4df9-aecf-a5d1c558c19b,track,"LINESTRING(-90.39137241403576 40.89138249260481, -90.39137241403576 40.89003502584232)"
1bc876e3-8313-4a8b-8bcd-8aa9b44bdc18,beb90e19-0f85-4df9-aecf-a5d1c558c19b,track,"LINESTRING(-90.39137241403576 40.888687559079834, -90.39137241403576 40.89003502584232)"
9eb8e9d8-8027-4b44-b59c-f4d369b5ae4b,9fcd7de1-8c67-456e-9990-6e0ada7a3b89,track,"LINESTRING(-90.36594570023156 40.94358634812101, -90.36594570023156 40.94223888135852)"
1e107a13-8f46-4bce-b4dc-43a78d4ff254,9fcd7de1-8c67-456e-9990-6e0ada7a3b89,track,"LINESTRING(-90.36594570023156 40.94089141459603, -90.36594570023156 40.94223888135852)"
1dabe997-dd61-47c2-96b6-7ec792829863,3bd55300-eb83-4213-a771-ebd8e2864a3f,siding_track,"LINESTRING(-90.39137241403576 40.892729959367294, -90.36594570023156 40.94493381488349)"
d6eb8ca1-502a-46eb-ae92-31c03260dbc6,56a36cdf-230e-44e6-8e59-7e899c3d2230,siding_track,"LINESTRING(-90.39137241403576 40.88734009231735, -90.36594570023156 40.93954394783355)"
1dabe997-dd61-47c2-96b6-7ec792829863,beb90e19-0f85-4df9-aecf-a5d1c558c19b,track,"LINESTRING(-90.39137241403576 40.892729959367294, -90.39137241403576 40.89003502584232)"
d6eb8ca1-502a-46eb-ae92-31c03260dbc6,beb90e19-0f85-4df9-aecf-a5d1c558c19b,track,"LINESTRING(-90.39137241403576 40.88734009231735, -90.39137241403576 40.89003502584232)"
3bd55300-eb83-4213-a771-ebd8e2864a3f,9fcd7de1-8c67-456e-9990-6e0ada7a3b89,track,"LINESTRING(-90.36594570023156 40.94493381488349, -90.36594570023156 40.94223888135852)"
56a36cdf-230e-44e6-8e59-7e899c3d2230,9fcd7de1-8c67-456e-9990-6e0ada7a3b89,track,"LINESTRING(-90.36594570023156 40.93954394783355, -90.36594570023156 40.94223888135852)"
b792ec81-5b94-4bf2-a50f-8be14314d3be,0eedf895-ea45-44b5-8934-41656ab89cf9,main_track,"LINESTRING(-108.8022270652823 35.51128435055535, -108.7224269868722 35.53096961285607)"
400d173e-0079-4bf1-aca2-44d2823ef6e9,c7df6143-ed09-4180-87c0-84f50a7cddbd,siding_track,"LINESTRING(-108.8022270652823 35.51263181731784, -108.7224269868722 35.53231707961856)"
692d846c-fb78-449f-b7dc-39bedfc15d47,008df6d2-8b23-4ec5-8e77-039fd5504dfa,siding_track,"LINESTRING(-108.8022270652823 35.50993688379286, -108.7224269868722 35.52962214609358)"
400d173e-0079-4bf1-aca2-44d2823ef6e9,b792ec81-5b94-4bf2-a50f-8be14314d3be,track,"LINESTRING(-108.8022270652823 35.51263181731784, -108.8022270652823 35.51128435055535)"
692d846c-fb78-449f-b7dc-39bedfc15d47,b792ec81-5b94-4bf2-a50f-8be14314d3be,track,"LINESTRING(-108.8022270652823 35.50993688379286, -108.8022270652823 35.51128435055535)"
c7df6143-ed09-4180-87c0-84f50a7cddbd,0eedf895-ea45-44b5-8934-41656ab89cf9,track,"LINESTRING(-108.7224269868722 35.53231707961856, -108.7224269868722 35.53096961285607)"
008df6d2-8b23-4ec5-8e77-039fd5504dfa,0eedf895-ea45-44b5-8934-41656ab89cf9,track,"LINESTRING(-108.7224269868722 35.52962214609358, -108.7224269868722 35.53096961285607)"
516b8fac-76fc-4d9d-935a-5e119faa7c45,7e83600c-ed54-48ab-b679-acd5f00b9bf4,siding_track,"LINESTRING(-108.8022270652823 35.51397928408032, -108.7224269868722 35.53366454638104)"
