node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry,yard_id,resolution_type
417344,,-87.371077,41.617765,,,0,0.1,0.1,POINT (-87.371077 41.617765),545,Micro
417345,,-87.37098,41.619366,,,0,0.1,0.1,POINT (-87.370980 41.619366),545,Micro
417346,,-87.370932,41.617833,,,0,0.1,0.1,POINT (-87.370932 41.617833),545,Micro
417349,,-87.370886,41.619731,,,0,0.1,0.1,POINT (-87.370886 41.619731),545,Micro
417350,,-87.370873,41.618962,,,0,0.1,0.1,POINT (-87.370873 41.618962),545,Micro
417353,,-87.370841,41.617711,,,0,0.1,0.1,POINT (-87.370841 41.617711),545,Micro
417354,,-87.370766,41.618828,,,0,0.1,0.1,POINT (-87.370766 41.618828),545,Micro
417355,,-87.370707,41.617705,,,0,0.1,0.1,POINT (-87.370707 41.617705),545,Micro
417356,,-87.370663,41.619289,,,0,0.1,0.1,POINT (-87.370663 41.619289),545,Micro
417357,,-87.370614,41.618833,,,0,0.1,0.1,POINT (-87.370614 41.618833),545,Micro
417359,,-87.370375,41.617532,,,0,0.1,0.1,POINT (-87.370375 41.617532),545,Micro
417361,,-87.370347,41.619614,,,0,0.1,0.1,POINT (-87.370347 41.619614),545,Micro
417362,,-87.370247,41.618655,,,0,0.1,0.1,POINT (-87.370247 41.618655),545,Micro
417363,,-87.370213,41.617445,,,0,0.1,0.1,POINT (-87.370213 41.617445),545,Micro
417365,,-87.369935,41.619845,,,0,0.1,0.1,POINT (-87.369935 41.619845),545,Micro
417369,,-87.369616,41.619459,,,0,0.1,0.1,POINT (-87.369616 41.619459),545,Micro
417373,,-87.369439,41.616996,,,0,0.1,0.1,POINT (-87.369439 41.616996),545,Micro
417374,,-87.369316,41.618181,,,0,0.1,0.1,POINT (-87.369316 41.618181),545,Micro
417379,,-87.369005,41.617237,,,0,0.1,0.1,POINT (-87.369005 41.617237),545,Micro
417380,,-87.368862,41.6168,,,0,0.1,0.1,POINT (-87.368862 41.616800),545,Micro
417381,,-87.368857,41.619297,,,0,0.1,0.1,POINT (-87.368857 41.619297),545,Micro
417383,,-87.368714,41.617163,,,0,0.1,0.1,POINT (-87.368714 41.617163),545,Micro
417387,,-87.368511,41.616709,,,0,0.1,0.1,POINT (-87.368511 41.616709),545,Micro
417388,,-87.368401,41.617124,,,0,0.1,0.1,POINT (-87.368401 41.617124),545,Micro
417391,,-87.368284,41.616689,,,0,0.1,0.1,POINT (-87.368284 41.616689),545,Micro
417392,,-87.368243,41.616638,,,0,0.1,0.1,POINT (-87.368243 41.616638),545,Micro
417393,,-87.368236,41.616559,,,0,0.1,0.1,POINT (-87.368236 41.616559),545,Micro
417398,,-87.368036,41.617029,,,0,0.1,0.1,POINT (-87.368036 41.617029),545,Micro
417399,,-87.368003,41.617074,,,0,0.1,0.1,POINT (-87.368003 41.617074),545,Micro
417402,,-87.367957,41.618978,,,0,0.1,0.1,POINT (-87.367957 41.618978),545,Micro
417403,,-87.36793,41.617793,,,0,0.1,0.1,POINT (-87.367930 41.617793),545,Micro
417404,,-87.367914,41.616643,,,0,0.1,0.1,POINT (-87.367914 41.616643),545,Micro
417405,,-87.367865,41.61658,,,0,0.1,0.1,POINT (-87.367865 41.616580),545,Micro
417408,,-87.367821,41.618826,,,0,0.1,0.1,POINT (-87.367821 41.618826),545,Micro
417410,,-87.367784,41.617672,,,0,0.1,0.1,POINT (-87.367784 41.617672),545,Micro
417411,,-87.367744,41.617041,,,0,0.1,0.1,POINT (-87.367744 41.617041),545,Micro
417413,,-87.367682,41.616987,,,0,0.1,0.1,POINT (-87.367682 41.616987),545,Micro
417414,,-87.367643,41.617649,,,0,0.1,0.1,POINT (-87.367643 41.617649),545,Micro
417416,,-87.36754,41.616545,,,0,0.1,0.1,POINT (-87.367540 41.616545),545,Micro
417417,,-87.367392,41.617524,,,0,0.1,0.1,POINT (-87.367392 41.617524),545,Micro
417418,,-87.367369,41.61699,,,0,0.1,0.1,POINT (-87.367369 41.616990),545,Micro
417420,,-87.367354,41.616949,,,0,0.1,0.1,POINT (-87.367354 41.616949),545,Micro
417421,,-87.367269,41.616554,,,0,0.1,0.1,POINT (-87.367269 41.616554),545,Micro
417422,,-87.367191,41.615804,,,0,0.1,0.1,POINT (-87.367191 41.615804),545,Micro
417424,,-87.36715,41.617404,,,0,0.1,0.1,POINT (-87.367150 41.617404),545,Micro
417426,,-87.367086,41.616502,,,0,0.1,0.1,POINT (-87.367086 41.616502),545,Micro
417428,,-87.367066,41.616958,,,0,0.1,0.1,POINT (-87.367066 41.616958),545,Micro
417429,,-87.366905,41.617281,,,0,0.1,0.1,POINT (-87.366905 41.617281),545,Micro
417430,,-87.366897,41.616509,,,0,0.1,0.1,POINT (-87.366897 41.616509),545,Micro
417432,,-87.366819,41.616438,,,0,0.1,0.1,POINT (-87.366819 41.616438),545,Micro
417435,,-87.366649,41.617153,,,0,0.1,0.1,POINT (-87.366649 41.617153),545,Micro
417439,,-87.366365,41.617012,,,0,0.1,0.1,POINT (-87.366365 41.617012),545,Micro
417440,,-87.366055,41.616857,,,0,0.1,0.1,POINT (-87.366055 41.616857),545,Micro
417446,,-87.365765,41.616712,,,0,0.1,0.1,POINT (-87.365765 41.616712),545,Micro
417447,,-87.365584,41.618299,,,0,0.1,0.1,POINT (-87.365584 41.618299),545,Micro
417449,,-87.365522,41.616591,,,0,0.1,0.1,POINT (-87.365522 41.616591),545,Micro
417458,,-87.364059,41.617267,,,0,0.1,0.1,POINT (-87.364059 41.617267),545,Micro
417462,,-87.363482,41.617115,,,0,0.1,0.1,POINT (-87.363482 41.617115),545,Micro
417469,,-87.362814,41.616877,,,0,0.1,0.1,POINT (-87.362814 41.616877),545,Micro
417481,,-87.362212,41.61661,,,0,0.1,0.1,POINT (-87.362212 41.616610),545,Micro
417483,,-87.362062,41.616673,,,0,0.1,0.1,POINT (-87.362062 41.616673),545,Micro
417492,,-87.361545,41.616552,,,0,0.1,0.1,POINT (-87.361545 41.616552),545,Micro
417495,,-87.361295,41.616398,,,0,0.1,0.1,POINT (-87.361295 41.616398),545,Micro
417503,,-87.360809,41.616166,,,0,0.1,0.1,POINT (-87.360809 41.616166),545,Micro
417510,,-87.359773,41.61562,,,0,0.1,0.1,POINT (-87.359773 41.615620),545,Micro
417511,,-87.359654,41.615648,,,0,0.1,0.1,POINT (-87.359654 41.615648),545,Micro
417513,,-87.359445,41.615218,,,0,0.1,0.1,POINT (-87.359445 41.615218),545,Micro
417514,,-87.35944,41.616986,,,0,0.1,0.1,POINT (-87.359440 41.616986),545,Micro
417515,,-87.359403,41.61545,,,0,0.1,0.1,POINT (-87.359403 41.615450),545,Micro
417517,,-87.359274,41.615315,,,0,0.1,0.1,POINT (-87.359274 41.615315),545,Micro
417518,,-87.359236,41.615015,,,0,0.1,0.1,POINT (-87.359236 41.615015),545,Micro
417521,,-87.359174,41.613233,,,0,0.1,0.1,POINT (-87.359174 41.613233),545,Micro
417522,,-87.359138,41.615027,,,0,0.1,0.1,POINT (-87.359138 41.615027),545,Micro
417524,,-87.359038,41.613311,,,0,0.1,0.1,POINT (-87.359038 41.613311),545,Micro
417525,,-87.359032,41.613601,,,0,0.1,0.1,POINT (-87.359032 41.613601),545,Micro
417526,,-87.35901,41.613223,,,0,0.1,0.1,POINT (-87.359010 41.613223),545,Micro
417527,,-87.358992,41.613768,,,0,0.1,0.1,POINT (-87.358992 41.613768),545,Micro
417528,,-87.358977,41.613418,,,0,0.1,0.1,POINT (-87.358977 41.613418),545,Micro
417529,,-87.358966,41.615237,,,0,0.1,0.1,POINT (-87.358966 41.615237),545,Micro
417530,,-87.358963,41.615168,,,0,0.1,0.1,POINT (-87.358963 41.615168),545,Micro
417533,,-87.35891,41.613685,,,0,0.1,0.1,POINT (-87.358910 41.613685),545,Micro
417534,,-87.358895,41.613336,,,0,0.1,0.1,POINT (-87.358895 41.613336),545,Micro
417535,,-87.358874,41.613212,,,0,0.1,0.1,POINT (-87.358874 41.613212),545,Micro
417536,,-87.358845,41.613614,,,0,0.1,0.1,POINT (-87.358845 41.613614),545,Micro
417537,,-87.358842,41.613834,,,0,0.1,0.1,POINT (-87.358842 41.613834),545,Micro
417538,,-87.358813,41.614866,,,0,0.1,0.1,POINT (-87.358813 41.614866),545,Micro
417539,,-87.358767,41.614908,,,0,0.1,0.1,POINT (-87.358767 41.614908),545,Micro
417540,,-87.358767,41.613272,,,0,0.1,0.1,POINT (-87.358767 41.613272),545,Micro
417541,,-87.358767,41.613917,,,0,0.1,0.1,POINT (-87.358767 41.613917),545,Micro
417542,,-87.358717,41.613535,,,0,0.1,0.1,POINT (-87.358717 41.613535),545,Micro
417543,,-87.358666,41.613822,,,0,0.1,0.1,POINT (-87.358666 41.613822),545,Micro
417545,,-87.358635,41.613318,,,0,0.1,0.1,POINT (-87.358635 41.613318),545,Micro
417546,,-87.35862,41.613596,,,0,0.1,0.1,POINT (-87.358620 41.613596),545,Micro
417547,,-87.358615,41.614032,,,0,0.1,0.1,POINT (-87.358615 41.614032),545,Micro
417548,,-87.358591,41.614313,,,0,0.1,0.1,POINT (-87.358591 41.614313),545,Micro
417550,,-87.35856,41.616748,,,0,0.1,0.1,POINT (-87.358560 41.616748),545,Micro
417551,,-87.358556,41.613254,,,0,0.1,0.1,POINT (-87.358556 41.613254),545,Micro
417552,,-87.358555,41.613811,,,0,0.1,0.1,POINT (-87.358555 41.613811),545,Micro
417553,,-87.358547,41.613718,,,0,0.1,0.1,POINT (-87.358547 41.613718),545,Micro
417554,,-87.358537,41.614131,,,0,0.1,0.1,POINT (-87.358537 41.614131),545,Micro
417555,,-87.358533,41.614949,,,0,0.1,0.1,POINT (-87.358533 41.614949),545,Micro
417556,,-87.358492,41.613535,,,0,0.1,0.1,POINT (-87.358492 41.613535),545,Micro
417557,,-87.358482,41.614308,,,0,0.1,0.1,POINT (-87.358482 41.614308),545,Micro
417558,,-87.35846,41.613996,,,0,0.1,0.1,POINT (-87.358460 41.613996),545,Micro
417559,,-87.358429,41.614688,,,0,0.1,0.1,POINT (-87.358429 41.614688),545,Micro
417561,,-87.358338,41.613675,,,0,0.1,0.1,POINT (-87.358338 41.613675),545,Micro
417562,,-87.358336,41.613474,,,0,0.1,0.1,POINT (-87.358336 41.613474),545,Micro
417563,,-87.358333,41.613214,,,0,0.1,0.1,POINT (-87.358333 41.613214),545,Micro
417564,,-87.358332,41.613865,,,0,0.1,0.1,POINT (-87.358332 41.613865),545,Micro
417565,,-87.358331,41.61523,,,0,0.1,0.1,POINT (-87.358331 41.615230),545,Micro
417567,,-87.358295,41.613895,,,0,0.1,0.1,POINT (-87.358295 41.613895),545,Micro
417568,,-87.35821,41.614257,,,0,0.1,0.1,POINT (-87.358210 41.614257),545,Micro
417569,,-87.358192,41.614305,,,0,0.1,0.1,POINT (-87.358192 41.614305),545,Micro
417570,,-87.358183,41.614168,,,0,0.1,0.1,POINT (-87.358183 41.614168),545,Micro
417571,,-87.358152,41.613575,,,0,0.1,0.1,POINT (-87.358152 41.613575),545,Micro
417572,,-87.3581,41.614043,,,0,0.1,0.1,POINT (-87.358100 41.614043),545,Micro
417573,,-87.358063,41.613725,,,0,0.1,0.1,POINT (-87.358063 41.613725),545,Micro
417574,,-87.358034,41.614094,,,0,0.1,0.1,POINT (-87.358034 41.614094),545,Micro
417575,,-87.358011,41.615066,,,0,0.1,0.1,POINT (-87.358011 41.615066),545,Micro
417577,,-87.357939,41.613945,,,0,0.1,0.1,POINT (-87.357939 41.613945),545,Micro
417581,,-87.357853,41.615119,,,0,0.1,0.1,POINT (-87.357853 41.615119),545,Micro
417582,,-87.357776,41.613835,,,0,0.1,0.1,POINT (-87.357776 41.613835),545,Micro
417584,,-87.357743,41.614123,,,0,0.1,0.1,POINT (-87.357743 41.614123),545,Micro
417588,,-87.357585,41.613894,,,0,0.1,0.1,POINT (-87.357585 41.613894),545,Micro
417590,,-87.357441,41.61324,,,0,0.1,0.1,POINT (-87.357441 41.613240),545,Micro
417591,,-87.357425,41.61471,,,0,0.1,0.1,POINT (-87.357425 41.614710),545,Micro
417592,,-87.357416,41.614906,,,0,0.1,0.1,POINT (-87.357416 41.614906),545,Micro
417593,,-87.357193,41.612577,,,0,0.1,0.1,POINT (-87.357193 41.612577),545,Micro
417594,,-87.357191,41.612958,,,0,0.1,0.1,POINT (-87.357191 41.612958),545,Micro
417595,,-87.357181,41.614822,,,0,0.1,0.1,POINT (-87.357181 41.614822),545,Micro
417596,,-87.357156,41.614868,,,0,0.1,0.1,POINT (-87.357156 41.614868),545,Micro
417597,,-87.357136,41.613107,,,0,0.1,0.1,POINT (-87.357136 41.613107),545,Micro
417598,,-87.357131,41.613337,,,0,0.1,0.1,POINT (-87.357131 41.613337),545,Micro
417599,,-87.357121,41.614561,,,0,0.1,0.1,POINT (-87.357121 41.614561),545,Micro
417600,,-87.357036,41.613254,,,0,0.1,0.1,POINT (-87.357036 41.613254),545,Micro
417601,,-87.356907,41.613938,,,0,0.1,0.1,POINT (-87.356907 41.613938),545,Micro
417602,,-87.356824,41.616333,,,0,0.1,0.1,POINT (-87.356824 41.616333),545,Micro
417603,,-87.356797,41.614439,,,0,0.1,0.1,POINT (-87.356797 41.614439),545,Micro
417604,,-87.356754,41.612373,,,0,0.1,0.1,POINT (-87.356754 41.612373),545,Micro
417605,,-87.35671,41.612108,,,0,0.1,0.1,POINT (-87.356710 41.612108),545,Micro
417606,,-87.356511,41.611491,,,0,0.1,0.1,POINT (-87.356511 41.611491),545,Micro
417607,,-87.356439,41.61278,,,0,0.1,0.1,POINT (-87.356439 41.612780),545,Micro
417609,,-87.356301,41.61217,,,0,0.1,0.1,POINT (-87.356301 41.612170),545,Micro
417610,,-87.356258,41.612699,,,0,0.1,0.1,POINT (-87.356258 41.612699),545,Micro
417612,,-87.356209,41.611975,,,0,0.1,0.1,POINT (-87.356209 41.611975),545,Micro
417613,,-87.356137,41.613282,,,0,0.1,0.1,POINT (-87.356137 41.613282),545,Micro
417614,,-87.355963,41.611912,,,0,0.1,0.1,POINT (-87.355963 41.611912),545,Micro
417615,,-87.355862,41.61197,,,0,0.1,0.1,POINT (-87.355862 41.611970),545,Micro
417616,,-87.355861,41.612371,,,0,0.1,0.1,POINT (-87.355861 41.612371),545,Micro
417617,,-87.355848,41.614014,,,0,0.1,0.1,POINT (-87.355848 41.614014),545,Micro
417618,,-87.355797,41.612869,,,0,0.1,0.1,POINT (-87.355797 41.612869),545,Micro
417621,,-87.355584,41.61322,,,0,0.1,0.1,POINT (-87.355584 41.613220),545,Micro
417622,,-87.355569,41.611871,,,0,0.1,0.1,POINT (-87.355569 41.611871),545,Micro
417624,,-87.355509,41.614029,,,0,0.1,0.1,POINT (-87.355509 41.614029),545,Micro
417625,,-87.355246,41.613035,,,0,0.1,0.1,POINT (-87.355246 41.613035),545,Micro
417626,,-87.35524,41.611738,,,0,0.1,0.1,POINT (-87.355240 41.611738),545,Micro
417629,,-87.354994,41.612902,,,0,0.1,0.1,POINT (-87.354994 41.612902),545,Micro
417630,,-87.354969,41.611652,,,0,0.1,0.1,POINT (-87.354969 41.611652),545,Micro
417632,,-87.35491,41.612509,,,0,0.1,0.1,POINT (-87.354910 41.612509),545,Micro
417634,,-87.354867,41.61399,,,0,0.1,0.1,POINT (-87.354867 41.613990),545,Micro
417636,,-87.354858,41.613883,,,0,0.1,0.1,POINT (-87.354858 41.613883),545,Micro
417639,,-87.354718,41.612755,,,0,0.1,0.1,POINT (-87.354718 41.612755),545,Micro
417640,,-87.354704,41.612669,,,0,0.1,0.1,POINT (-87.354704 41.612669),545,Micro
417641,,-87.354693,41.612377,,,0,0.1,0.1,POINT (-87.354693 41.612377),545,Micro
417642,,-87.354575,41.613895,,,0,0.1,0.1,POINT (-87.354575 41.613895),545,Micro
417643,,-87.35451,41.6138,,,0,0.1,0.1,POINT (-87.354510 41.613800),545,Micro
417648,,-87.354326,41.613797,,,0,0.1,0.1,POINT (-87.354326 41.613797),545,Micro
417654,,-87.354209,41.612564,,,0,0.1,0.1,POINT (-87.354209 41.612564),545,Micro
417656,,-87.354127,41.611705,,,0,0.1,0.1,POINT (-87.354127 41.611705),545,Micro
417660,,-87.353973,41.613668,,,0,0.1,0.1,POINT (-87.353973 41.613668),545,Micro
417661,,-87.353961,41.610944,,,0,0.1,0.1,POINT (-87.353961 41.610944),545,Micro
417662,,-87.353697,41.612377,,,0,0.1,0.1,POINT (-87.353697 41.612377),545,Micro
417667,,-87.353455,41.610738,,,0,0.1,0.1,POINT (-87.353455 41.610738),545,Micro
417668,,-87.353428,41.611355,,,0,0.1,0.1,POINT (-87.353428 41.611355),545,Micro
417675,,-87.353223,41.6134,,,0,0.1,0.1,POINT (-87.353223 41.613400),545,Micro
417677,,-87.3532,41.613248,,,0,0.1,0.1,POINT (-87.353200 41.613248),545,Micro
417678,,-87.35303,41.613344,,,0,0.1,0.1,POINT (-87.353030 41.613344),545,Micro
417679,,-87.353014,41.612128,,,0,0.1,0.1,POINT (-87.353014 41.612128),545,Micro
417686,,-87.35271,41.612344,,,0,0.1,0.1,POINT (-87.352710 41.612344),545,Micro
417690,,-87.352612,41.610975,,,0,0.1,0.1,POINT (-87.352612 41.610975),545,Micro
417693,,-87.3525,41.61243,,,0,0.1,0.1,POINT (-87.352500 41.612430),545,Micro
417700,,-87.352386,41.610926,,,0,0.1,0.1,POINT (-87.352386 41.610926),545,Micro
417724,,-87.352089,41.61033,,,0,0.1,0.1,POINT (-87.352089 41.610330),545,Micro
417728,,-87.352028,41.610702,,,0,0.1,0.1,POINT (-87.352028 41.610702),545,Micro
417740,,-87.351362,41.613396,,,0,0.1,0.1,POINT (-87.351362 41.613396),545,Micro
417741,,-87.351362,41.613643,,,0,0.1,0.1,POINT (-87.351362 41.613643),545,Micro
417744,,-87.351318,41.612568,,,0,0.1,0.1,POINT (-87.351318 41.612568),545,Micro
417746,,-87.351262,41.612254,,,0,0.1,0.1,POINT (-87.351262 41.612254),545,Micro
417756,,-87.350141,41.611048,,,0,0.1,0.1,POINT (-87.350141 41.611048),545,Micro
417020,,-87.390781,41.626674,,,0,0.1,0.1,POINT (-87.390781 41.626674),546,Micro
417026,,-87.390449,41.626561,,,0,0.1,0.1,POINT (-87.390449 41.626561),546,Micro
417163,,-87.380211,41.622965,,,0,0.1,0.1,POINT (-87.380211 41.622965),546,Micro
417166,,-87.379862,41.622838,,,0,0.1,0.1,POINT (-87.379862 41.622838),546,Micro
390386,,-91.111208,45.474261,,,0,0.1,0.1,POINT (-91.111208 45.474261),547,Micro
438413,,-83.503478,41.709108,,,0,0.1,0.1,POINT (-83.503478 41.709108),548,Micro
438415,,-83.503418,41.71127,,,0,0.1,0.1,POINT (-83.503418 41.711270),548,Micro
438419,,-83.50315,41.70861,,,0,0.1,0.1,POINT (-83.503150 41.708610),548,Micro
438427,,-83.502456,41.696177,,,0,0.1,0.1,POINT (-83.502456 41.696177),548,Micro
430800,,-84.700857,42.658913,,,0,0.1,0.1,POINT (-84.700857 42.658913),549,Micro
430847,,-84.685363,42.667805,,,0,0.1,0.1,POINT (-84.685363 42.667805),549,Micro
430850,,-84.68428,42.668264,,,0,0.1,0.1,POINT (-84.684280 42.668264),549,Micro
430852,,-84.683831,42.671295,,,0,0.1,0.1,POINT (-84.683831 42.671295),549,Micro
430853,,-84.683585,42.680663,,,0,0.1,0.1,POINT (-84.683585 42.680663),549,Micro
414117,,-87.683603,44.078916,,,0,0.1,0.1,POINT (-87.683603 44.078916),550,Micro
414118,,-87.683532,44.080062,,,0,0.1,0.1,POINT (-87.683532 44.080062),550,Micro
414120,,-87.683464,44.086133,,,0,0.1,0.1,POINT (-87.683464 44.086133),550,Micro
414122,,-87.683409,44.079441,,,0,0.1,0.1,POINT (-87.683409 44.079441),550,Micro
414124,,-87.683394,44.077492,,,0,0.1,0.1,POINT (-87.683394 44.077492),550,Micro
414125,,-87.683392,44.085769,,,0,0.1,0.1,POINT (-87.683392 44.085769),550,Micro
414126,,-87.683385,44.084856,,,0,0.1,0.1,POINT (-87.683385 44.084856),550,Micro
414128,,-87.68337,44.074295,,,0,0.1,0.1,POINT (-87.683370 44.074295),550,Micro
414130,,-87.683313,44.074562,,,0,0.1,0.1,POINT (-87.683313 44.074562),550,Micro
414134,,-87.682897,44.076506,,,0,0.1,0.1,POINT (-87.682897 44.076506),550,Micro
414135,,-87.682778,44.077239,,,0,0.1,0.1,POINT (-87.682778 44.077239),550,Micro
414336,,-87.666384,41.564984,,,0,0.1,0.1,POINT (-87.666384 41.564984),551,Micro
414341,,-87.665676,41.56568,,,0,0.1,0.1,POINT (-87.665676 41.565680),551,Micro
414342,,-87.665505,41.565513,,,0,0.1,0.1,POINT (-87.665505 41.565513),551,Micro
414356,,-87.663659,41.567951,,,0,0.1,0.1,POINT (-87.663659 41.567951),551,Micro
414361,,-87.662863,41.569183,,,0,0.1,0.1,POINT (-87.662863 41.569183),551,Micro
414406,,-87.658404,41.57929,,,0,0.1,0.1,POINT (-87.658404 41.579290),551,Micro
414415,,-87.657752,41.5766,,,0,0.1,0.1,POINT (-87.657752 41.576600),551,Micro
414418,,-87.657686,41.582103,,,0,0.1,0.1,POINT (-87.657686 41.582103),551,Micro
414423,,-87.657201,41.574416,,,0,0.1,0.1,POINT (-87.657201 41.574416),551,Micro
414427,,-87.656821,41.5775,,,0,0.1,0.1,POINT (-87.656821 41.577500),551,Micro
414428,,-87.656711,41.576297,,,0,0.1,0.1,POINT (-87.656711 41.576297),551,Micro
414432,,-87.656263,41.578002,,,0,0.1,0.1,POINT (-87.656263 41.578002),551,Micro
414459,,-87.655095,41.579077,,,0,0.1,0.1,POINT (-87.655095 41.579077),551,Micro
414482,,-87.652947,41.581586,,,0,0.1,0.1,POINT (-87.652947 41.581586),551,Micro
414487,,-87.652734,41.585231,,,0,0.1,0.1,POINT (-87.652734 41.585231),551,Micro
414489,,-87.65265,41.582247,,,0,0.1,0.1,POINT (-87.652650 41.582247),551,Micro
414532,,-87.648209,41.591915,,,0,0.1,0.1,POINT (-87.648209 41.591915),551,Micro
414544,,-87.647092,41.595596,,,0,0.1,0.1,POINT (-87.647092 41.595596),551,Micro
414547,,-87.6465,41.590179,,,0,0.1,0.1,POINT (-87.646500 41.590179),551,Micro
414548,,-87.646453,41.586186,,,0,0.1,0.1,POINT (-87.646453 41.586186),551,Micro
414549,,-87.646452,41.588682,,,0,0.1,0.1,POINT (-87.646452 41.588682),551,Micro
414557,,-87.645889,41.600977,,,0,0.1,0.1,POINT (-87.645889 41.600977),551,Micro
414569,,-87.645103,41.605401,,,0,0.1,0.1,POINT (-87.645103 41.605401),551,Micro
496992,,-87.658338,41.580995,,,0,0.1,0.1,POINT (-87.658338 41.580995),551,Micro
496991,,-87.662365,41.573257,,,0,0.1,0.1,POINT (-87.662365 41.573257),551,Micro
395090,,-90.208886,29.973643,,,0,0.1,0.1,POINT (-90.208886 29.973643),552,Micro
395215,,-90.205169,29.973169,,,0,0.1,0.1,POINT (-90.205169 29.973169),552,Micro
395232,,-90.203445,29.973047,,,0,0.1,0.1,POINT (-90.203445 29.973047),552,Micro
395234,,-90.203197,29.972619,,,0,0.1,0.1,POINT (-90.203197 29.972619),552,Micro
395248,,-90.202007,29.972752,,,0,0.1,0.1,POINT (-90.202007 29.972752),552,Micro
395252,,-90.201626,29.970363,,,0,0.1,0.1,POINT (-90.201626 29.970363),552,Micro
395255,,-90.201524,29.969618,,,0,0.1,0.1,POINT (-90.201524 29.969618),552,Micro
395259,,-90.20136,29.971929,,,0,0.1,0.1,POINT (-90.201360 29.971929),552,Micro
395262,,-90.201241,29.973176,,,0,0.1,0.1,POINT (-90.201241 29.973176),552,Micro
395310,,-90.198534,29.972192,,,0,0.1,0.1,POINT (-90.198534 29.972192),552,Micro
395328,,-90.197463,29.971968,,,0,0.1,0.1,POINT (-90.197463 29.971968),552,Micro
395504,,-90.189461,29.971621,,,0,0.1,0.1,POINT (-90.189461 29.971621),552,Micro
395526,,-90.187986,29.972307,,,0,0.1,0.1,POINT (-90.187986 29.972307),552,Micro
395548,,-90.187379,29.971711,,,0,0.1,0.1,POINT (-90.187379 29.971711),552,Micro
395594,,-90.18624,29.972193,,,0,0.1,0.1,POINT (-90.186240 29.972193),552,Micro
395601,,-90.185779,29.971775,,,0,0.1,0.1,POINT (-90.185779 29.971775),552,Micro
395609,,-90.185376,29.971875,,,0,0.1,0.1,POINT (-90.185376 29.971875),552,Micro
395611,,-90.185147,29.971801,,,0,0.1,0.1,POINT (-90.185147 29.971801),552,Micro
395734,,-90.176244,29.971538,,,0,0.1,0.1,POINT (-90.176244 29.971538),552,Micro
439856,,-83.25565,42.098103,,,0,0.1,0.1,POINT (-83.255650 42.098103),553,Micro
439878,,-83.254149,42.098488,,,0,0.1,0.1,POINT (-83.254149 42.098488),553,Micro
439885,,-83.2535,42.106013,,,0,0.1,0.1,POINT (-83.253500 42.106013),553,Micro
439900,,-83.251827,42.100202,,,0,0.1,0.1,POINT (-83.251827 42.100202),553,Micro
439903,,-83.251391,42.099826,,,0,0.1,0.1,POINT (-83.251391 42.099826),553,Micro
396179,,-90.149969,35.046116,,,0,0.1,0.1,POINT (-90.149969 35.046116),554,Micro
396186,,-90.149809,35.046239,,,0,0.1,0.1,POINT (-90.149809 35.046239),554,Micro
431093,,-84.622362,42.703502,,,0,0.1,0.1,POINT (-84.622362 42.703502),555,Micro
431180,,-84.611124,42.711404,,,0,0.1,0.1,POINT (-84.611124 42.711404),555,Micro
407753,,-88.474173,44.17135,,,0,0.1,0.1,POINT (-88.474173 44.171350),556,Micro
407758,,-88.473357,44.172017,,,0,0.1,0.1,POINT (-88.473357 44.172017),556,Micro
407784,,-88.470143,44.178192,,,0,0.1,0.1,POINT (-88.470143 44.178192),556,Micro
407785,,-88.470104,44.186,,,0,0.1,0.1,POINT (-88.470104 44.186000),556,Micro
397445,,-90.068342,32.555123,,,0,0.1,0.1,POINT (-90.068342 32.555123),557,Micro
397446,,-90.068252,32.555484,,,0,0.1,0.1,POINT (-90.068252 32.555484),557,Micro
397451,,-90.068133,32.555967,,,0,0.1,0.1,POINT (-90.068133 32.555967),557,Micro
397452,,-90.068023,32.556393,,,0,0.1,0.1,POINT (-90.068023 32.556393),557,Micro
397453,,-90.067907,32.55685,,,0,0.1,0.1,POINT (-90.067907 32.556850),557,Micro
397540,,-90.061883,32.567366,,,0,0.1,0.1,POINT (-90.061883 32.567366),557,Micro
397455,,-90.0678,32.557257,,,0,0.1,0.1,POINT (-90.067800 32.557257),558,Micro
397456,,-90.067697,32.557673,,,0,0.1,0.1,POINT (-90.067697 32.557673),558,Micro
397497,,-90.064373,32.564215,,,0,0.1,0.1,POINT (-90.064373 32.564215),558,Micro
397502,,-90.064069,32.564588,,,0,0.1,0.1,POINT (-90.064069 32.564588),558,Micro
397506,,-90.063795,32.564942,,,0,0.1,0.1,POINT (-90.063795 32.564942),558,Micro
397511,,-90.063497,32.565306,,,0,0.1,0.1,POINT (-90.063497 32.565306),558,Micro
397517,,-90.063212,32.565647,,,0,0.1,0.1,POINT (-90.063212 32.565647),558,Micro
397521,,-90.062876,32.566056,,,0,0.1,0.1,POINT (-90.062876 32.566056),558,Micro
397525,,-90.062584,32.566416,,,0,0.1,0.1,POINT (-90.062584 32.566416),558,Micro
397545,,-90.061668,32.567793,,,0,0.1,0.1,POINT (-90.061668 32.567793),558,Micro
397551,,-90.061482,32.568269,,,0,0.1,0.1,POINT (-90.061482 32.568269),558,Micro
397600,,-90.055096,32.580902,,,0,0.1,0.1,POINT (-90.055096 32.580902),558,Micro
397602,,-90.054905,32.58119,,,0,0.1,0.1,POINT (-90.054905 32.581190),558,Micro
