link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
22649,22,13318,1,504.14392774783477,0.3132612920500546,15,9.32056788,2.0165757109913387,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6426249 41.7798015)"
22651,22,13918,1,260.34055288681964,0.1617685218082069,15,9.32056788,1.0413622115472785,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6447754 41.7815657)"
22653,22,13919,1,196.41322592284817,0.12204582370589695,15,9.32056788,0.7856529036913926,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6447909 41.7821488)"
22687,22,13920,1,65.92226476269377,0.040962298061748156,15,9.32056788,0.26368905905077505,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.644817 41.7834011)"
22689,22,13921,1,51.84042339624239,0.03221222575480781,15,9.32056788,0.20736169358496956,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.644836 41.784191)"
22691,22,13922,1,134.76241654886746,0.08373769156851099,15,9.32056788,0.5390496661954698,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6448588 41.7850421)"
22693,22,13923,1,152.9714395072784,0.09505228199589796,15,9.32056788,0.6118857580291136,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.64529529687498 41.783874676562505, -87.6448631 41.7852121)"
26639,23,1957,1,465.9786699835388,0.2895464413881087,15,9.32056788,1.863914679934155,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5943384 41.766006)"
26641,23,1958,1,412.65725769843715,0.2564139695144825,15,9.32056788,1.6506290307937483,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5951605 41.766)"
26647,23,3628,1,360.484130413775,0.22399501063403324,15,9.32056788,1.4419365216551,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.601893 41.7658392)"
26649,23,3629,1,436.61871553230344,0.2713029661428309,15,9.32056788,1.7464748621292137,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6031187 41.7658251)"
26657,23,3630,1,300.87774716321,0.18695722915183247,15,9.32056788,1.20351098865284,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6006914 41.7658531)"
26659,23,4387,1,266.3545957148861,0.16550548405861168,15,9.32056788,1.0654183828595443,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.599487 41.7658669)"
26661,23,4388,1,267.1741160064096,0.16601471162489567,15,9.32056788,1.0686964640256382,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.598276 41.7658808)"
26663,23,4389,1,303.43872482297587,0.1885485508487802,15,9.32056788,1.2137548992919034,0,0,0.5,1.2,1,1,99999,42.47785283575002,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5970622 41.7658948)"
26643,23,4390,1,364.8768781728262,0.2267245443304872,15,9.32056788,1.4595075126913046,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5958579 41.765917)"
25797,23,7450,1,468.225377344292,0.29094248408931117,15,9.32056788,1.8729015093771677,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.604236 41.7622348)"
25799,23,7452,1,438.3264640872196,0.2723641145359089,15,9.32056788,1.7533058563488784,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.603859 41.7622409)"
25801,23,7455,1,141.7008369748754,0.08804903685664646,15,9.32056788,0.5668033478995015,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5993978 41.7623084)"
25803,23,7456,1,144.61214492219486,0.08985804424310269,15,9.32056788,0.5784485796887794,0,0,0.5,1.2,1,1,99999,450.3247515176111,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5981868 41.7623178)"
25805,23,7457,1,198.770795578895,0.12351075321491731,15,9.32056788,0.7950831823155798,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6006122 41.7622989)"
25807,23,7458,1,336.9445156624698,0.20936813579633257,15,9.32056788,1.3477780626498792,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5981377 41.7605357)"
25809,23,7459,1,205.0927623844907,0.12743905102991954,15,9.32056788,0.8203710495379627,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5969705 41.7623272)"
25811,23,7460,1,288.5080690851254,0.1792710484329759,15,9.32056788,1.1540322763405013,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.595762 41.7623366)"
25813,23,8373,1,417.590186612541,0.25947915705353813,15,9.32056788,1.6703607464501637,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.603596 41.7622451)"
26651,23,9044,1,288.6521120097876,0.17936055277926827,15,9.32056788,1.15460844803915,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6023388 41.7635647)"
25815,23,9058,1,240.17061990770955,0.14923547535493406,15,9.32056788,0.9606824796308381,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6012452 41.762294)"
25817,23,9059,1,344.762331650974,0.214225913511734,15,9.32056788,1.3790493266038957,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.598055 41.7604758)"
25819,23,9063,1,387.9062671648994,0.24103437879186465,15,9.32056788,1.5516250686595976,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.5981324 41.7600716)"
25821,23,12100,1,374.59009333287224,0.23276007141615337,15,9.32056788,1.4983603733314887,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6007542 41.7604599)"
25823,23,12102,1,353.60491814411864,0.21972045568004192,15,9.32056788,1.4144196725764744,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6027739 41.7622584)"
25825,23,12104,1,378.4574237260488,0.23516312508609047,15,9.32056788,1.513829694904195,0,0,0.5,1.2,1,1,99999,1725.961350163596,0,"LINESTRING (-87.59885913448281 41.76351774482759, -87.6002362 41.7602729)"
22505,24,1806,1,158.26352979367607,0.09834064261975474,15,9.32056788,0.6330541191747042,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.62356963559321 41.77571875762712, -87.6252241 41.7764283)"
22507,24,1807,1,145.71573084685943,0.09054378244923972,15,9.32056788,0.5828629233874376,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.62356963559321 41.77571875762712, -87.6252093 41.77619)"
22509,24,1808,1,258.6179548589851,0.1606981463575038,15,9.32056788,1.0344718194359404,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.62356963559321 41.77571875762712, -87.6253001 41.7776537)"
22440,24,1809,1,186.1318235587496,0.11565724058231923,15,9.32056788,0.7445272942349983,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.62356963559321 41.77571875762712, -87.6252455 41.7746052)"
22442,24,1810,1,350.66460009397196,0.21789342220660146,15,9.32056788,1.4026584003758877,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.62356963559321 41.77571875762712, -87.6252176 41.7728145)"
22444,24,3910,1,431.5462880984026,0.2681510980267704,15,9.32056788,1.7261851523936103,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.62356963559321 41.77571875762712, -87.6267637 41.7726548)"
